0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
762,24,169,35,6,16,20,1,8,244,243,186,47,2,146,329,106,177,364,45,122,28,19,56,546,516,0
753,29,348,11,0,16,20,2,7,185,353,339,278,305,362,1,197,177,748,45,291,5,18,72,1272,1251,0
754,24,346,35,0,16,20,2,7,185,441,418,248,330,456,181,197,177,401,3,287,28,19,54,607,577,0
763,37,176,57,8,8,12,2,7,185,458,441,287,342,474,462,197,173,305,24,136,45,10,111,456,426,0
764,37,176,57,8,4,12,2,7,185,461,439,254,342,474,485,197,25,556,26,136,45,19,56,856,826,0
765,37,176,57,8,4,12,2,7,185,354,339,263,308,364,485,197,25,723,26,135,44,2,44,1214,1185,0
766,37,176,57,8,4,18,2,7,185,359,345,257,312,371,41,197,32,621,39,135,44,2,44,979,949,0
257,35,196,49,10,4,18,2,6,185,335,313,62,253,334,16,197,177,614,45,182,37,0,140,968,938,0
767,37,173,57,13,0,20,1,8,211,247,182,13,2,146,291,197,177,308,45,12,10,16,155,460,430,0
768,37,172,57,2,0,20,1,8,213,247,184,19,5,148,164,12,177,490,16,219,54,3,8,744,714,0
769,29,230,11,6,4,12,2,7,185,159,154,340,288,293,486,197,177,701,45,93,5,5,59,1177,1147,0
770,29,174,35,0,16,20,2,7,185,437,418,275,330,454,448,197,177,401,45,128,28,19,54,606,576,0
1206,42,239,67,10,4,18,2,5,185,455,425,58,193,462,50,197,177,62,39,145,54,21,146,76,74,0
1218,42,239,67,10,4,18,2,5,185,377,426,429,239,413,50,197,177,141,44,145,54,21,146,247,217,0
1241,42,239,67,10,4,18,2,5,185,484,455,35,194,484,50,197,177,270,44,145,54,1,145,409,379,0
776,42,223,67,6,4,4,2,7,185,476,449,541,342,480,154,95,40,103,16,149,54,21,33,192,162,0
777,42,223,67,6,4,4,2,7,185,474,451,74,342,480,159,47,110,599,39,219,54,21,20,940,910,0
778,29,180,38,6,0,20,1,8,227,255,190,13,10,146,257,197,177,766,16,53,5,24,68,1324,1315,0
771,29,147,29,6,4,4,2,3,185,427,402,269,198,434,441,197,87,750,45,109,23,12,82,1286,1265,0
772,29,147,29,6,4,1,2,7,185,338,327,250,308,345,15,197,96,809,45,109,23,12,94,1401,1400,0
773,29,147,29,6,8,12,2,7,185,410,394,276,315,412,405,197,30,325,45,277,17,12,92,483,453,0
779,29,14,1,2,0,20,2,5,185,404,419,383,219,432,486,13,177,204,45,258,54,0,48,329,299,0
780,29,14,1,2,0,20,2,5,185,398,456,433,219,455,486,13,177,204,45,258,54,0,48,327,297,0
781,42,323,67,2,16,20,2,7,185,406,440,416,325,453,264,197,177,669,45,191,54,2,44,1093,1082,0
782,29,323,67,2,4,10,2,3,185,430,401,233,198,438,2,197,177,751,45,262,54,12,82,1291,1270,0
785,29,323,67,2,4,10,2,3,185,430,401,233,199,438,2,197,177,751,45,262,54,12,82,1290,1269,0
783,29,323,67,2,4,10,2,3,185,424,401,276,198,431,2,197,177,751,45,262,54,12,82,1288,1267,0
784,29,323,67,2,4,10,2,3,185,429,402,248,199,437,2,197,177,751,45,262,54,12,82,1289,1268,0
786,29,128,11,0,16,20,2,7,185,353,340,284,306,363,9,197,177,748,45,93,5,18,72,1267,1246,0
787,29,386,11,2,16,20,2,7,185,511,516,317,351,7,3,197,177,683,45,317,5,5,63,1151,1121,0
788,29,49,11,2,4,13,2,7,185,433,415,301,331,449,480,197,177,757,45,51,5,5,63,1297,1284,0
789,29,49,11,2,4,13,2,7,185,433,414,296,331,448,480,197,177,757,45,51,5,5,63,1298,1285,0
774,29,211,67,6,15,20,2,5,185,330,508,472,225,440,181,197,177,758,45,175,54,1,20,1307,1296,0
790,29,389,11,15,17,20,5,8,423,563,559,557,369,495,486,197,177,812,45,319,62,25,158,1419,1419,0
231,35,196,49,10,4,6,2,5,185,552,554,177,238,31,346,197,177,432,45,290,37,10,125,657,627,0
268,35,196,49,10,4,6,2,5,185,553,553,147,237,32,346,197,177,711,45,290,37,10,118,1192,1163,0
775,29,49,11,2,4,19,2,7,185,434,414,293,331,451,377,197,177,757,45,51,5,5,63,1296,1283,0
791,35,283,49,6,0,20,1,8,423,245,183,23,132,170,481,197,177,536,45,0,39,0,106,820,790,0
792,35,283,49,6,0,20,1,8,78,239,191,71,20,145,29,194,177,581,45,213,37,0,106,906,876,0
793,35,283,49,6,0,20,1,8,417,234,192,93,130,135,14,194,68,661,5,211,37,0,106,1066,1036,0
794,35,196,49,10,0,20,1,8,417,248,183,13,5,148,486,197,177,688,16,103,37,0,106,1159,1129,0
796,29,71,9,6,4,1,2,7,185,338,325,236,308,340,469,197,177,809,45,68,3,12,94,1403,1402,0
812,29,36,42,6,16,20,2,7,185,561,2,319,366,40,315,197,131,172,27,46,31,0,151,283,253,0
795,42,371,67,0,16,20,2,6,185,301,460,464,65,428,90,197,177,528,45,304,54,21,43,808,778,0
813,27,187,40,2,0,20,1,8,251,249,181,2,41,148,49,171,0,38,7,36,54,3,5,39,37,0
814,27,187,40,2,0,20,1,8,412,245,184,25,0,146,337,128,12,321,16,36,54,0,106,477,447,0
815,27,187,40,2,0,20,1,8,411,213,178,168,4,114,130,197,177,412,16,219,54,0,156,623,593,0
816,27,187,40,2,0,20,1,8,411,239,192,75,5,147,391,197,47,686,16,9,18,3,9,1157,1127,0
817,20,145,28,6,4,4,2,5,185,549,546,238,95,26,4,197,177,525,39,108,22,12,81,800,770,0
1195,42,241,67,10,4,6,1,8,93,183,246,390,150,149,463,149,177,15,45,36,54,1,147,16,14,0
1200,42,241,67,10,4,6,1,8,90,166,266,484,244,148,463,149,177,31,45,36,54,1,147,32,30,0
1291,42,241,67,10,4,6,1,8,185,175,157,0,241,136,261,197,177,660,45,313,54,1,20,1065,1035,0
818,35,192,49,10,0,20,0,4,185,142,267,504,205,211,138,197,177,480,45,220,37,10,117,730,700,0
819,35,192,49,10,0,20,0,4,185,73,268,509,216,246,138,197,177,499,45,220,37,10,117,758,728,0
820,35,192,49,10,0,20,0,4,185,67,271,512,215,257,138,197,177,583,41,103,37,10,117,910,880,0
821,35,192,49,10,0,20,0,4,185,558,273,515,204,246,138,197,177,697,41,103,37,10,117,1169,1139,0
824,35,282,49,6,4,9,2,7,185,537,528,149,361,15,158,197,177,673,39,314,37,0,118,1122,1092,0
825,14,88,43,7,4,5,1,8,185,251,181,552,51,151,93,197,177,564,41,282,10,3,9,867,837,0
826,14,88,43,7,4,5,1,8,185,257,185,531,107,146,93,14,177,736,8,281,12,3,9,1242,1215,0
827,14,88,43,7,4,5,1,8,127,237,187,67,129,133,447,126,62,56,39,11,10,3,8,65,63,0
828,15,88,43,7,4,5,1,8,408,248,183,13,30,146,93,6,149,194,8,11,10,3,8,318,288,0
829,14,88,43,7,4,5,1,8,0,242,185,47,25,136,93,6,149,288,8,15,12,3,10,432,402,0
822,14,86,43,7,4,5,2,7,185,538,522,537,357,15,281,145,177,313,39,83,15,0,129,467,437,0
823,14,86,43,7,4,5,2,7,185,537,523,32,357,15,274,197,177,574,39,83,15,0,117,893,862,0
831,28,188,41,9,0,20,1,8,40,251,181,552,7,152,168,197,93,592,16,219,54,3,21,924,894,0
830,29,188,41,6,0,20,1,8,44,234,195,104,243,136,362,197,177,754,16,36,54,1,20,1295,1274,0
797,29,42,14,6,14,20,2,8,185,482,454,57,344,483,182,197,177,794,3,45,10,3,120,1372,1363,0
811,29,205,49,1,14,20,2,7,185,311,304,264,292,311,426,197,177,795,24,231,37,22,120,1376,1367,0
1311,42,354,67,10,0,20,1,8,109,224,208,181,156,149,298,197,159,13,5,149,54,1,144,14,12,0
1199,42,354,67,10,0,20,1,8,304,232,199,123,27,149,298,197,159,25,5,149,54,1,144,26,24,0
1222,42,354,67,10,0,20,1,8,140,231,168,532,127,117,298,197,159,159,8,149,54,1,145,269,239,0
1224,42,354,67,10,0,20,1,8,303,223,209,191,111,148,298,197,159,174,9,149,54,1,145,286,256,0
1228,42,354,67,10,0,20,1,8,167,235,196,104,36,149,298,197,159,212,8,149,54,1,145,337,307,0
798,35,181,49,6,4,4,2,7,185,527,522,245,362,13,10,197,67,566,24,141,37,0,127,873,843,0
799,29,231,67,6,14,20,0,8,185,39,444,521,103,107,35,197,177,721,24,177,54,1,20,1208,1179,0
800,29,231,67,6,14,20,0,8,185,37,446,521,104,107,35,197,177,721,24,177,54,1,20,1209,1180,0
801,29,231,67,6,14,20,0,8,185,48,445,520,104,107,35,197,177,721,24,177,54,1,20,1210,1181,0
802,29,231,67,6,14,20,0,8,185,33,447,522,104,107,35,197,177,721,24,177,54,1,20,1211,1182,0
832,9,39,9,6,14,20,2,7,185,536,531,238,357,16,359,156,92,220,3,79,3,10,111,346,316,0
833,35,206,49,0,16,20,2,7,185,453,434,281,316,465,424,197,177,227,45,174,37,10,58,355,325,0
803,9,204,69,2,0,20,1,8,27,230,199,127,45,145,164,24,89,30,8,259,3,3,4,31,29,0
804,42,204,69,2,0,20,1,8,14,243,186,47,123,145,164,24,89,21,5,96,54,1,15,22,20,0
834,42,359,67,9,16,20,2,7,185,307,298,258,306,349,392,197,135,130,24,29,54,21,141,230,200,0
805,24,171,35,6,4,9,1,8,249,243,187,50,1,146,168,17,75,292,39,170,28,19,56,436,406,0
806,42,85,67,10,0,20,1,8,83,178,252,404,113,146,443,197,177,545,36,149,54,1,20,842,812,0
807,42,85,67,10,0,20,1,8,7,176,255,410,125,146,443,197,177,618,36,149,54,1,20,972,942,0
808,42,85,67,10,0,20,1,8,75,179,250,400,128,146,443,147,177,716,45,149,54,1,20,1197,1168,0
809,29,85,67,10,0,20,1,8,378,179,249,399,131,146,443,197,177,743,45,149,54,1,20,1252,1230,0
810,29,85,67,10,0,20,1,8,423,179,250,400,127,146,443,197,177,810,45,149,54,1,20,1417,1416,0
853,38,155,58,6,0,20,2,7,185,443,410,75,349,455,91,43,61,261,45,118,46,3,10,398,368,0
854,29,155,58,6,3,20,2,7,185,381,422,423,335,417,91,43,61,417,45,118,46,0,44,633,603,0
836,42,199,77,10,0,20,1,8,105,242,185,47,244,140,47,172,20,12,41,159,10,1,33,13,11,0
1263,42,84,67,13,11,20,4,5,185,123,105,161,178,260,65,197,177,455,8,36,54,1,37,688,658,0
1302,29,84,67,13,11,20,4,5,185,127,120,48,171,268,65,197,16,736,8,36,54,1,20,1241,1214,0
1305,29,84,67,13,11,20,4,5,185,125,124,246,178,445,65,197,177,761,8,36,54,1,20,1318,1309,0
1306,29,84,67,13,11,20,4,5,185,120,99,49,178,247,65,197,177,783,8,36,54,1,20,1358,1349,0
1275,42,84,67,13,11,20,4,5,185,128,121,48,180,271,65,197,177,507,8,36,54,1,37,775,745,0
1282,42,84,67,13,11,20,4,5,185,119,100,67,174,254,65,197,16,577,5,36,54,1,37,899,869,0
1284,42,84,67,13,11,20,4,5,185,122,107,252,183,261,65,197,16,609,5,36,54,1,20,959,929,0
1290,42,84,67,13,11,20,4,5,185,129,122,45,177,272,65,197,16,651,5,36,54,1,37,1054,1024,0
1292,42,84,67,13,11,20,4,5,185,119,99,53,181,248,65,197,16,663,5,36,54,1,37,1069,1039,0
1296,42,84,67,13,11,20,4,5,185,130,123,553,172,269,65,197,16,677,5,36,54,1,20,1141,1111,0
1298,42,84,67,13,11,20,4,5,185,117,102,239,176,255,65,197,16,696,5,36,54,1,20,1168,1138,0
1300,42,84,67,13,11,20,4,5,185,126,122,103,178,270,65,197,16,723,8,36,54,1,39,1213,1184,0
1234,42,84,67,13,11,20,4,5,185,103,113,425,184,244,114,196,16,234,5,143,54,1,33,363,333,0
1236,42,84,67,13,11,20,4,5,185,108,110,370,178,253,114,196,16,241,5,143,54,1,33,370,340,0
1237,42,84,67,13,11,20,4,5,185,107,111,383,192,251,114,196,16,247,5,143,54,1,33,376,346,0
1239,42,84,67,13,11,20,4,5,185,102,117,442,170,254,114,196,16,258,5,143,54,1,33,394,365,0
1205,42,84,67,13,11,20,4,5,185,111,107,333,171,259,114,196,16,51,5,143,54,1,33,57,55,0
1211,42,84,67,13,11,20,4,5,185,109,109,361,166,252,114,196,16,114,5,143,54,1,33,205,175,0
1216,42,84,67,13,11,20,4,5,185,112,106,309,171,256,114,196,16,133,5,143,54,1,33,234,204,0
1217,42,84,67,13,11,20,4,5,185,122,118,391,178,266,114,196,16,138,5,143,54,1,33,239,209,0
1220,42,84,67,13,11,20,4,5,185,121,125,415,178,267,114,196,16,149,5,143,54,1,33,256,226,0
1221,42,84,67,13,11,20,4,5,185,110,108,357,178,259,114,196,16,156,5,143,54,1,33,265,235,0
1225,42,84,67,13,11,20,4,5,185,117,115,372,178,264,114,196,16,208,5,143,54,1,33,333,303,0
1227,42,84,67,13,11,20,4,5,185,106,119,426,171,263,114,196,16,211,5,143,54,1,33,336,306,0
1242,42,84,67,13,11,20,4,5,185,114,104,281,182,250,114,196,16,282,5,143,54,1,33,421,391,0
1245,42,84,67,13,11,20,4,5,185,105,114,417,173,249,99,197,177,311,5,149,54,1,33,464,434,0
1246,42,84,67,13,11,20,4,5,185,124,116,355,179,265,99,197,177,319,5,149,54,1,33,473,443,0
1249,42,84,67,13,11,20,4,5,185,115,103,255,170,249,114,196,16,348,5,149,54,1,33,524,494,0
1251,42,84,67,13,11,20,4,5,185,116,112,356,175,262,99,197,177,357,5,149,54,1,33,538,508,0
1253,42,84,67,13,11,20,4,5,185,113,98,68,184,243,114,196,16,366,5,143,54,1,33,548,518,0
1257,42,84,67,13,11,20,4,5,185,118,101,214,185,258,98,196,16,419,5,149,54,1,33,636,606,0
855,29,348,11,0,16,20,2,7,185,352,339,284,304,361,91,197,177,748,45,291,5,18,72,1264,1243,0
837,29,225,2,2,0,20,1,8,252,220,171,86,7,116,425,197,49,753,45,254,54,3,9,1293,1272,0
838,29,39,9,6,13,20,2,7,185,505,496,230,356,3,457,197,177,600,45,163,3,12,81,943,913,0
856,11,255,45,2,0,20,1,8,327,259,185,527,18,146,352,197,177,538,16,53,5,24,68,828,798,0
857,30,247,45,6,4,12,2,7,185,469,451,231,342,478,182,197,177,514,41,267,60,2,46,783,753,0
858,30,247,45,6,8,12,2,7,185,448,439,341,342,465,3,197,177,514,45,267,60,2,46,784,754,0
859,29,95,17,6,0,20,1,8,144,231,198,123,3,144,80,181,82,141,16,159,10,3,6,246,216,0
860,29,95,17,6,0,20,1,8,143,261,203,36,5,158,206,63,82,465,16,282,10,3,8,702,672,0
861,9,338,9,2,0,20,1,8,170,246,183,19,1,144,237,63,166,205,8,143,54,0,102,330,300,0
862,9,338,9,2,0,20,1,8,155,246,184,23,1,146,329,0,21,388,16,80,10,0,102,585,555,0
863,29,90,9,2,0,20,1,8,148,202,160,0,1,146,324,197,177,423,16,254,54,0,25,641,611,0
864,29,338,9,2,0,20,1,8,169,231,199,125,4,145,324,197,177,557,16,254,54,0,25,859,829,0
839,42,236,67,6,4,5,2,7,185,524,519,245,357,11,115,45,162,80,24,148,54,21,143,123,121,0
840,42,236,67,6,4,9,2,7,185,544,543,278,365,24,115,45,162,272,24,150,54,21,33,411,381,0
841,42,236,67,6,4,9,2,7,185,546,543,264,362,24,44,197,177,402,24,150,54,21,33,608,578,0
842,42,237,67,6,4,9,2,7,185,540,527,0,357,16,110,197,177,528,45,28,54,21,33,807,777,0
843,42,252,67,6,16,20,2,5,185,296,289,244,138,336,1,197,177,634,45,201,54,23,76,1003,972,0
844,42,289,44,2,0,20,1,8,108,245,185,29,2,146,366,197,177,263,18,13,10,0,109,400,370,0
845,42,289,44,2,0,20,1,8,203,243,188,52,7,151,234,85,177,144,16,146,54,0,105,251,221,0
846,44,289,44,2,0,20,1,8,351,246,183,19,6,144,486,161,177,429,16,254,54,3,8,652,622,0
847,29,295,44,2,0,20,1,8,84,243,186,47,0,144,221,85,177,59,13,146,54,3,3,70,68,0
848,29,289,44,2,0,20,1,8,418,243,187,50,2,148,301,112,6,203,45,146,54,3,2,326,296,0
849,29,289,44,2,0,20,1,8,87,242,188,54,8,148,297,107,99,184,13,146,54,3,3,302,272,0
850,29,296,44,2,0,20,1,8,112,246,184,23,3,147,248,95,118,73,8,146,54,3,5,106,104,0
851,44,289,44,2,0,20,1,8,277,251,182,555,2,153,116,8,70,403,16,219,54,3,9,610,580,0
835,24,315,35,2,0,20,1,8,239,239,189,67,6,144,64,180,58,192,16,147,54,3,8,312,282,0
852,29,250,11,10,15,20,2,7,185,349,336,278,306,363,0,197,177,748,45,199,5,18,72,1259,1238,0
1413,29,302,1,2,4,12,2,5,185,319,311,264,308,327,227,197,177,802,45,240,61,18,70,1387,1386,0
1414,29,302,1,2,4,12,2,5,185,320,312,264,308,327,227,197,177,802,45,240,61,18,70,1388,1387,0
865,42,231,67,6,14,20,2,3,185,407,389,269,198,412,236,197,177,561,21,219,54,7,100,863,833,0
1267,42,212,67,7,14,20,2,6,185,419,405,324,249,430,404,197,177,484,2,176,54,6,78,735,705,0
870,44,258,77,2,0,20,4,3,185,531,514,31,3,197,450,197,40,613,45,282,10,3,130,966,936,0
871,44,258,77,2,0,20,4,3,185,529,515,82,9,196,430,197,40,674,45,282,10,3,131,1129,1099,0
872,44,258,77,2,0,20,4,3,185,530,514,48,4,197,450,197,40,613,45,282,10,3,130,965,935,0
873,44,258,77,2,0,20,4,3,185,532,513,10,3,198,450,197,40,613,45,282,10,3,130,964,934,0
874,44,258,77,2,0,20,4,3,185,515,494,113,12,195,430,197,40,674,45,282,10,3,131,1130,1100,0
875,44,258,77,2,0,20,4,3,185,514,493,143,12,194,430,197,40,674,45,282,10,3,131,1131,1101,0
876,44,258,77,2,0,20,4,3,185,512,492,221,12,193,430,197,40,674,45,282,10,3,131,1132,1102,0
866,44,258,77,2,0,20,4,3,185,531,513,21,4,197,430,197,40,709,45,282,10,3,131,1190,1161,0
867,44,258,77,2,0,20,4,3,185,531,514,31,4,197,430,197,40,709,45,282,10,3,131,1187,1158,0
868,44,258,77,2,0,20,4,3,185,531,514,31,4,197,430,197,40,709,45,282,10,3,131,1188,1159,0
869,44,258,77,2,0,20,4,3,185,531,514,31,4,197,430,197,40,709,45,282,10,3,131,1189,1160,0
877,44,258,77,2,0,20,4,3,185,531,514,31,3,197,450,197,40,613,45,282,10,3,130,967,937,0
923,20,144,26,6,4,8,2,7,185,487,460,12,347,486,482,197,28,424,39,108,22,12,81,642,612,0
878,42,231,67,6,4,4,2,7,185,475,450,35,342,481,299,197,177,671,21,219,54,21,33,1118,1088,0
924,39,332,59,6,4,4,2,7,185,374,352,60,312,381,137,62,90,158,21,271,47,17,139,268,238,0
925,29,196,33,10,4,12,2,5,185,278,366,455,75,328,182,197,177,659,39,119,25,9,113,1064,1034,0
926,29,196,33,10,4,12,2,5,185,275,480,478,78,376,182,197,177,187,26,121,25,9,113,305,275,0
927,29,196,33,10,4,12,2,5,185,169,353,460,76,307,182,197,177,336,39,119,25,9,113,508,478,0
928,29,196,33,10,4,12,2,5,185,171,359,462,77,309,182,197,177,460,39,119,25,9,113,693,663,0
879,29,322,58,6,16,20,2,7,185,391,507,452,316,478,181,197,177,636,45,117,46,2,44,1017,983,0
929,2,262,2,2,0,20,1,8,267,239,192,75,5,147,210,197,177,686,16,254,54,3,9,1156,1126,0
934,2,263,2,13,0,20,1,8,259,240,189,66,2,144,328,85,10,219,16,254,54,3,10,345,315,0
930,2,261,2,2,0,20,1,8,267,245,186,36,2,148,165,57,85,16,37,98,54,24,73,17,15,0
931,2,262,2,2,0,20,1,8,265,241,187,54,2,144,122,197,117,312,16,219,54,3,9,466,436,0
932,2,262,2,2,0,20,1,8,255,241,189,65,3,146,129,197,98,346,16,219,54,3,8,521,491,0
933,2,262,2,2,0,20,1,8,258,242,185,47,4,140,139,197,125,420,16,219,54,3,8,638,608,0
880,42,259,67,2,0,20,2,5,185,503,484,96,144,2,295,94,45,68,39,219,54,23,99,90,88,0
888,42,259,67,2,0,20,2,5,185,502,485,131,144,2,295,94,45,68,39,219,54,23,99,91,89,0
899,42,259,67,2,0,20,2,5,185,503,484,96,144,2,295,94,45,68,39,219,54,23,99,92,90,0
900,42,259,67,2,0,20,2,5,185,520,505,112,144,6,295,94,45,85,39,219,54,23,100,137,135,0
901,42,259,67,2,0,20,2,5,185,521,504,72,144,6,295,94,45,85,39,219,54,23,100,136,134,0
902,42,259,67,2,0,20,2,5,185,520,505,112,144,6,295,94,45,85,39,219,54,23,100,135,133,0
903,42,259,67,2,0,20,2,5,185,521,504,72,144,6,295,94,45,85,39,219,54,23,99,134,132,0
904,42,259,67,2,0,20,2,5,185,519,506,151,144,6,295,94,45,85,39,219,54,23,100,131,129,0
905,42,259,67,2,0,20,2,5,185,520,505,112,144,6,295,94,45,85,39,219,54,23,100,132,130,0
906,42,259,67,2,0,20,2,5,185,523,502,538,144,6,295,94,45,85,39,219,54,23,100,133,131,0
907,42,259,67,2,0,20,2,5,423,533,523,200,144,14,295,94,45,89,39,219,54,23,99,145,143,0
908,42,259,67,2,0,20,2,5,185,520,504,95,144,6,295,94,45,89,39,219,54,23,99,146,144,0
909,42,259,67,2,0,20,2,5,185,522,502,11,144,6,295,94,45,89,39,219,54,23,99,147,145,0
910,42,259,67,2,0,20,2,5,185,520,506,130,144,6,295,94,45,121,39,219,54,23,100,215,185,0
911,42,259,67,2,0,20,2,5,185,520,505,112,144,6,295,94,45,121,39,219,54,23,100,216,186,0
912,42,259,67,2,0,20,2,5,185,518,506,163,144,6,295,94,45,121,39,219,54,23,100,217,187,0
913,42,259,67,2,0,20,2,5,185,519,506,151,144,6,295,94,45,121,39,219,54,23,100,220,190,0
914,42,259,67,2,0,20,2,5,185,520,505,112,144,6,295,94,45,121,39,219,54,23,100,219,189,0
915,42,259,67,2,0,20,2,5,185,520,505,112,144,6,295,94,45,121,39,219,54,23,100,218,188,0
916,42,259,67,2,0,20,2,6,185,501,534,397,66,10,295,94,45,70,39,219,54,21,141,99,97,0
917,42,259,67,2,0,20,2,5,185,505,483,11,144,2,295,94,45,68,39,219,54,23,99,94,92,0
918,42,259,67,2,0,20,2,5,185,505,483,11,144,2,295,94,45,68,39,219,54,23,99,95,93,0
919,42,259,67,2,0,20,2,5,185,504,483,33,144,2,295,94,45,68,39,219,54,23,99,96,94,0
920,42,259,67,2,0,20,2,5,185,501,486,165,144,2,295,94,45,68,39,219,54,23,99,89,87,0
921,42,259,67,2,0,20,2,5,185,502,485,131,144,2,295,94,45,68,39,219,54,23,99,93,91,0
881,42,259,67,2,0,20,2,5,185,414,469,437,145,468,70,197,104,675,39,32,54,1,50,1138,1108,0
882,42,259,67,2,0,20,2,5,185,413,469,439,145,468,70,197,104,675,39,32,54,1,50,1137,1107,0
883,29,259,67,2,0,20,2,5,185,408,409,360,145,427,70,197,104,774,39,32,54,1,50,1341,1332,0
884,42,259,67,2,0,20,2,5,185,414,468,435,145,466,70,197,104,675,39,32,54,1,50,1135,1105,0
885,42,259,67,2,0,20,2,5,185,414,467,434,145,466,70,197,104,675,39,32,54,1,50,1134,1104,0
886,29,259,67,2,0,20,2,5,185,408,408,358,145,425,70,197,104,774,39,32,54,1,50,1347,1338,0
887,42,259,67,2,0,20,2,5,185,414,467,434,145,466,70,197,104,675,39,32,54,1,50,1133,1103,0
889,29,259,67,2,0,20,2,5,185,409,409,358,145,427,70,197,104,774,39,32,54,1,50,1342,1333,0
890,42,259,67,2,0,20,2,5,185,413,468,437,145,467,70,197,104,675,39,32,54,1,50,1136,1106,0
891,29,259,67,2,0,20,2,5,185,408,408,358,145,426,70,197,104,774,39,32,54,1,50,1344,1335,0
892,29,259,67,2,0,20,2,5,185,408,407,355,145,424,70,197,104,774,39,32,54,1,50,1345,1336,0
893,29,259,67,2,0,20,2,5,185,408,409,360,145,426,70,197,104,774,39,32,54,1,50,1339,1330,0
894,29,259,67,2,0,20,2,5,185,407,406,355,145,422,70,197,104,774,39,32,54,1,50,1346,1337,0
895,29,259,67,2,0,20,2,5,185,408,405,353,145,423,70,197,104,774,39,32,54,1,50,1349,1340,0
896,29,259,67,2,0,20,2,5,185,408,407,355,145,425,70,197,104,774,39,32,54,1,50,1348,1339,0
897,29,259,67,2,0,20,2,5,185,409,409,358,145,427,70,197,104,774,39,32,54,1,50,1343,1334,0
898,29,259,67,2,0,20,2,5,185,408,409,360,145,426,70,197,104,774,39,32,54,1,50,1340,1331,0
922,29,369,6,0,16,20,2,2,185,301,433,461,342,375,1,197,177,794,3,303,1,3,120,1373,1364,0
936,32,266,47,8,0,20,1,8,321,253,190,19,10,146,351,87,177,512,16,55,5,24,68,781,751,0
937,21,264,29,2,0,20,1,8,210,251,179,533,5,149,185,66,97,33,16,36,54,3,5,34,31,0
938,11,264,29,2,0,20,1,8,254,247,182,13,7,145,277,197,142,421,16,282,10,24,68,639,609,0
1258,42,379,67,10,0,20,1,8,334,253,177,526,3,148,486,197,177,422,45,143,54,1,20,640,610,0
939,29,360,67,0,16,20,2,5,185,184,443,476,178,358,342,197,177,730,45,299,54,1,20,1228,1199,0
210,35,196,49,10,0,20,2,6,185,556,1,380,272,38,466,197,177,251,27,185,38,10,58,385,355,0
213,35,196,49,10,0,20,2,6,185,554,557,384,272,35,466,197,177,262,27,185,37,10,58,399,369,0
238,35,196,49,10,0,20,2,6,185,560,3,375,272,39,465,197,177,453,27,110,37,10,58,685,655,0
956,42,360,67,6,3,20,2,5,185,521,506,112,236,6,2,5,137,168,39,299,54,6,12,278,248,0
940,29,70,52,2,0,1,2,7,185,402,382,262,326,238,404,197,177,669,45,74,40,2,44,1088,1077,0
941,29,70,52,5,0,1,2,7,185,401,381,262,326,402,404,197,177,669,45,74,40,2,44,1086,1075,0
256,35,196,49,10,4,12,2,7,185,485,464,267,347,486,451,197,177,612,30,288,37,10,122,962,932,0
271,35,196,49,10,4,12,2,7,185,477,461,267,352,483,451,197,177,732,30,288,37,10,122,1235,1206,0
942,42,231,67,6,16,20,2,5,185,336,319,138,140,339,1,197,177,634,45,176,54,23,76,1002,971,0
943,16,197,20,6,4,12,2,7,185,473,442,12,342,478,4,197,40,538,39,24,10,3,123,827,797,0
944,16,197,18,6,4,12,2,7,185,460,435,213,352,472,484,197,177,588,39,24,10,3,124,919,889,0
945,29,248,75,0,16,20,2,7,185,401,383,276,326,406,1,197,177,669,45,198,59,2,44,1091,1080,0
946,29,189,54,2,16,20,2,7,185,399,380,269,326,400,181,197,177,669,45,164,42,2,44,1110,1067,0
947,24,374,35,0,4,12,2,7,185,396,384,312,342,403,342,197,177,401,45,307,28,19,56,604,574,0
949,13,99,14,6,15,20,2,7,185,365,426,440,321,401,3,197,4,169,21,315,1,12,89,279,249,0
950,13,99,14,6,15,20,2,7,185,479,462,274,347,486,31,197,165,430,21,315,1,10,24,655,625,0
948,13,99,14,6,4,4,2,7,185,534,521,110,358,14,40,197,177,607,22,226,1,3,150,956,926,0
951,42,184,67,10,16,20,2,5,185,298,290,208,140,339,486,197,177,634,45,155,54,23,77,1001,977,0
952,42,184,67,10,16,20,2,5,185,297,290,237,140,339,486,197,177,634,45,155,54,23,77,1006,975,0
953,42,184,67,10,16,20,2,5,185,297,290,237,140,339,486,197,177,634,45,155,54,23,77,1007,976,0
954,29,252,67,10,14,20,2,5,185,331,508,471,225,441,1,197,177,758,45,293,54,1,20,1312,1301,0
955,29,252,67,10,14,20,2,5,185,330,508,472,225,440,1,197,177,758,45,293,54,1,20,1309,1298,0
935,29,149,48,0,16,20,2,7,185,387,396,374,316,396,1,197,177,636,45,112,35,2,44,1011,993,0
957,29,308,11,6,16,20,2,7,185,310,303,264,296,317,486,197,177,750,45,245,5,5,61,1281,1260,0
959,6,390,6,0,14,20,2,7,185,400,378,249,325,399,90,197,177,669,45,111,33,2,44,1107,1064,0
