fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,label
2.3737588,-0.7760517,1.2731186,0.8116393,0.73246366,-1.4775771,0.76081634,0.037816733,0.83688146,-0.7212496,1
1.0588002,0.06638439,-0.07056627,-1.2323319,-0.37589306,0.15757266,1.4642563,-0.95162743,0.5333993,1.0923615,1
1.1835066,-0.16498187,1.4484042,0.35445222,-1.8335509,0.3381948,1.0458379,0.51444644,1.2527702,-0.37521473,1
1.0712299,-0.9307139,0.9617151,1.1183994,-0.8017138,-0.3376339,-0.17620593,-1.0267102,-1.2978987,0.45931876,1
-0.7330014,2.0724545,-0.556917,-1.7768773,0.31379712,-0.7629628,-1.4795201,0.5799792,-0.32071075,-0.3223285,1
0.6883481,-0.35829347,-0.13593987,0.061970755,-1.7920456,-0.85262233,-2.0226228,-0.4364066,-1.0137229,1.3888879,1
0.43706262,0.46124062,-0.52141213,-0.8720637,-0.1551319,-0.35128206,0.54028755,-1.390777,-0.023718182,0.4443174,1
0.9809269,-0.032969706,-0.17476952,-1.6384318,0.6585242,-0.72062624,-0.5467092,-0.6978715,-1.1208692,-2.2673721,1
0.52770495,0.68462807,0.7561084,-0.99889815,0.2588344,0.029507024,-0.8249755,0.6560182,-0.10668445,0.41014096,1
-0.7372079,-0.4831009,0.97337747,0.87609255,0.68425286,1.4223577,0.6461263,1.0928979,-0.82343733,0.2486415,1
1.157045,-0.43137386,1.2646792,-1.4243746,-0.41047186,0.99439836,0.45280588,0.03469991,1.817916,-0.42571965,1
-0.29871082,-0.24251342,0.95236766,0.55908227,-2.876341,-0.8296061,0.056103654,-0.09440266,-0.041344773,-1.223838,1
0.6222901,0.4948865,1.061047,0.13534187,0.25754708,2.1756191,0.23450768,-1.2225372,-0.397172,0.93681395,1
-0.6068294,-0.24998257,0.17202152,0.014869534,0.59633505,-0.4237455,0.6723265,1.2864321,1.3855089,-1.6050948,1
-0.82026356,0.36098412,-0.32090566,-1.4347451,-0.03682535,-0.56857836,-0.347282,-0.36149898,-1.4344927,0.08282271,1
-1.9078791,-0.3377318,-0.49848,-0.049760275,-0.0022602528,-0.21376313,0.48311242,-1.075123,0.1496117,0.18118474,1
1.8188833,1.1882887,0.36076605,0.23700494,-0.49221253,-1.6762918,0.0320316,-0.94958687,1.690182,-0.123437956,1
-0.2767969,0.15273738,0.06026622,1.3670594,-1.649915,-0.32591575,-0.4551424,0.9950188,-0.010770369,-0.39226702,1
-1.2734414,-0.2774027,-1.1777761,-0.4571788,-1.6310598,0.758872,-0.92538834,0.24457765,1.0447292,0.39759466,1
1.0095363,0.6832862,1.0929043,-0.9222631,-0.08273251,-0.16118598,-0.5924848,-0.011621337,-1.4184189,0.3109588,1
-0.5005606,1.3217509,-0.40997684,0.18183944,-1.1025808,1.1491051,-1.0597361,0.9718439,0.11757533,-0.3128767,1
1.519307,0.19502103,0.84054404,1.0323508,2.3843496,2.1223361,0.80766237,-0.5797358,-0.28436893,0.96999186,1
0.8845569,-2.0225322,-1.3988893,-0.8391644,-1.3664967,0.09466925,-0.5034378,-0.004583519,-0.6290767,0.96534264,1
-1.0643889,-0.53915435,2.5813937,-0.88302445,-0.69501084,0.038880087,0.36713475,-0.36094826,1.1632444,0.87962264,1
-1.0127507,-0.010600094,-0.6364973,-0.8747917,0.2203421,-0.35284764,-0.19824082,1.3472501,-0.80176747,-1.3603737,1
-1.781176,0.94602257,0.93335116,0.5467713,0.71350026,0.91440773,0.1844537,-0.7246335,-0.798738,-1.1918741,1
1.0618383,0.16581988,0.93840474,-1.4375342,-1.2051312,-0.6096142,0.80463654,0.027702274,1.8597256,-0.43564066,1
1.7879161,-0.4453794,0.83011264,0.26652774,0.8533996,0.87961596,-0.13411793,1.5770446,-0.046532955,0.108218625,1
-1.560253,0.15311858,-0.3878667,0.13360332,-0.02170822,-0.16534844,0.16170076,-0.103485234,0.07569009,0.1564051,1
-1.4723314,1.0156422,0.46967945,-0.8896621,-0.6420065,0.1542941,-0.70382345,0.5608339,0.18963814,-0.15311205,1
0.7345157,-1.2524205,-1.4258424,-1.2223569,-0.24763952,0.51842964,-0.41925198,0.10401013,-2.3558452,0.025654292,1
-0.91323143,0.9474408,-0.4540681,0.5510256,-0.38398457,-1.2613946,0.35096875,0.32811368,-0.28574285,1.0864667,1
0.930904,-0.40397868,0.25391406,0.72756577,0.019680146,-0.17921661,-0.77388996,0.0873982,0.30532497,0.91119194,1
-0.12298506,-0.4670693,0.43945193,-0.8718266,0.15626596,-1.0169487,-0.59483725,0.73526263,0.9310277,-0.17637205,1
-0.73950803,-0.6016243,0.39991444,1.128698,-0.5204496,-0.09744416,0.7993514,1.590004,0.43392104,2.3460298,1
0.8333014,-0.85344267,0.16286558,2.3776512,0.91421074,-1.2497545,-0.061122246,0.06711684,0.7392643,-0.25011152,1
-0.12213182,-0.093087606,0.21909484,0.4531414,-0.8523368,-0.23172937,1.1644256,0.993831,-0.79756594,1.5659027,1
-0.9848305,0.8920654,-0.28339887,0.07027305,1.5631672,-1.0438473,1.6448904,0.6601742,-1.7030449,-0.46058846,1
-1.0549592,1.5405487,-0.18959123,1.2588313,-0.37876952,0.60160834,-1.1467904,-0.21827117,-0.78841513,-1.9160562,1
-1.603259,-1.4273472,-0.18895346,-0.06516172,0.6069566,0.4305895,-0.73063433,-1.0102811,-0.8924113,-0.3545335,1
-0.4450615,0.71964324,-1.1940023,-0.97141266,0.63558614,-0.4303531,-0.02493149,0.54528695,0.046707038,-1.4821997,1
-0.14984374,-1.5684307,-1.5635767,1.2335498,1.6268551,-0.5237257,-0.44250402,0.6318375,0.18074444,2.4226842,1
-0.6261513,1.684822,-1.3715677,1.0368611,-0.055236824,0.89476556,-1.7510804,-0.6870505,0.5292211,0.9536227,1
0.4098975,-0.4771139,-0.836709,0.0104024345,1.6219049,-0.11510897,-0.7652813,0.14601727,-3.125612,0.8278935,1
-0.97576267,-0.19240484,-0.45423314,0.41678402,0.22533606,-1.2368268,-0.6143226,0.034149155,0.5107022,1.757741,1
1.3649666,0.7920691,0.021520758,1.1408707,-0.3936062,-0.16848068,0.55865926,1.421117,0.3955699,0.24315332,1
-0.3304853,-1.0028708,-0.4589257,0.8778405,2.2703493,-0.29244858,-1.3840629,-1.1988505,0.39037699,-0.7126709,1
-0.25888395,-0.34213853,0.45713326,0.1602341,0.4033094,-1.2204416,0.41251174,0.4016169,0.33985612,0.5633708,1
1.008427,1.0482001,-1.3697429,-0.20802797,-2.3984342,-0.09729226,-0.98490053,0.91315866,0.10837409,-0.7124177,1
-0.53377473,0.5586469,-1.740914,0.26602116,0.12553331,-0.6264588,1.7117373,0.6476403,0.9499975,-0.8911278,1
0.034590594,0.30865267,0.09733515,-1.2977102,-0.011687361,0.35845274,-1.9064438,0.41578066,0.6097978,1.0414771,1
-0.3128611,0.89645714,0.51830226,-0.60385066,-0.3126257,0.34092563,1.0886272,-0.22463703,-0.64119655,-0.7760718,1
1.9843854,1.2146392,-0.9293651,-1.1596482,-1.2368064,-0.6426736,1.3587599,0.4799649,-1.6931119,-0.89020765,1
0.35360125,0.5196348,0.180534,-0.46702638,0.31888133,0.56595916,-0.5665999,-0.04976974,-1.9316684,-0.28005698,1
0.9399881,1.4446927,-1.2185769,0.13492092,-1.2539576,0.14574343,-1.1029216,-0.8568925,-1.3771837,0.6217924,1
-1.7399157,0.33790052,0.80336124,-1.1552504,-0.40645993,0.7438772,0.8985235,0.10835973,0.17589898,0.15700358,1
0.36036792,-0.8327794,0.55655503,-0.80532634,-0.25681752,-1.8514587,0.934695,0.99586886,-0.5110994,0.2553002,1
-1.5369123,0.6472744,-0.431125,0.4329466,-0.36499232,0.30072254,-0.12892729,-1.327767,-0.056998424,-1.645521,1
1.5881642,1.5231072,-1.7654334,0.5382139,1.1998969,0.7776999,0.32907662,-0.8955382,1.1133518,-3.1619468,1
0.14224635,-2.3641143,-0.40231076,0.19773129,0.106386036,0.94677436,-0.23959741,-0.68625426,0.6829782,0.99732363,1
-1.3426906,0.7146713,1.1727691,0.7088472,0.13303924,-0.09540011,0.21619636,0.62192,-0.85111094,-1.3605435,1
1.0957972,0.025709204,-1.0653039,-1.0906119,-1.5186516,0.037324384,1.103126,-1.4008414,-0.06381029,0.23871826,1
-0.08950218,-0.8854932,-0.045801044,-0.0056657474,-0.59382313,-1.2553519,0.7121991,-0.70293,1.5493835,0.82807,1
-0.23116128,0.2812439,1.6283643,-2.3657267,-1.4835653,-0.61582243,-0.89139754,-1.4343222,1.2014217,-2.1898077,1
-0.40078264,0.40170056,-0.5725172,-0.50478846,0.50311893,-0.5409415,-1.3352982,0.6386021,0.18548562,-0.95535845,1
-0.109284334,0.9583678,-0.08675728,-1.0375605,-0.5766412,-0.923331,-0.15793377,-2.159105,1.4667485,-1.1061717,1
-0.3143649,0.1791741,0.24174964,-0.94880897,0.077472046,0.72904754,-1.2964474,-0.46400663,2.1156785,-1.2281369,1
1.012489,0.49775264,0.6575247,1.7835156,0.5026107,0.6969668,0.13129777,0.49226707,0.008351814,-1.4178907,1
0.35108465,-0.6981185,-0.6292923,-0.10393164,1.4751345,0.36983293,-0.115362965,-0.03483199,-1.4577062,-0.9894841,1
-0.072130114,1.9280099,0.9076716,0.42950347,0.018012486,-2.2546234,-0.5688366,1.0712452,-0.021502241,0.43297365,1
-0.83254397,-0.54619837,-0.5439515,-0.4633402,0.24535689,1.915047,-0.672098,-0.7563225,1.597849,-0.20983393,1
0.9313632,1.2369821,-0.5489579,-2.0869806,-1.0850171,0.5818117,-1.2200354,0.38851315,-0.47783536,0.2824416,1
0.12260683,-2.0465384,1.1256891,0.6425282,-2.0450797,0.74347687,-0.20530179,0.4414561,0.586237,0.12870899,1
-0.030161573,1.0482485,-1.1827481,0.7610823,-1.0202956,-0.33954364,1.517129,-0.40489814,1.2729242,0.72229284,1
1.2171797,-0.022550264,0.8256327,-0.7530707,0.04697431,0.24309745,-0.6625972,1.4035671,0.7853553,-0.72499925,1
0.38656533,-1.1205077,0.9452375,-0.31882024,0.010076981,-1.8940561,0.3000648,0.11082693,0.34517735,1.6217258,1
0.7793668,-2.6500888,0.7265463,0.233683,-0.6362264,1.5514089,0.43524018,0.42150137,-0.95053464,0.76353884,1
-0.932057,0.38763466,0.38919196,-0.9464409,-0.5852178,0.49218363,-0.85128963,1.1870857,-2.0812721,-0.35034284,1
0.25651264,-1.301772,0.70081,1.001316,-0.08674647,0.550497,0.084381804,0.21313743,1.0397286,1.7856,1
0.54669994,-1.9161421,-0.02445802,0.9421796,-0.24097757,0.56465536,-0.72288424,-0.5620279,0.06506173,-0.54486394,1
0.15386115,-0.04283019,-0.0013470575,0.23868531,0.736716,-1.3300295,0.074821144,-1.6751504,-0.71221876,-0.31332707,1
-0.32754532,-0.8535345,0.6154885,1.6597968,-0.15521152,-0.04661917,-0.5030056,-1.3579724,0.6974616,1.4746764,1
-0.7323941,-0.22555149,-0.83430845,1.0530707,0.14344956,0.25807518,-0.6935763,0.78404325,0.6364108,1.2071813,1
-1.2731313,-0.4291827,-0.1034599,-1.761203,0.8202016,0.85204715,-0.9673702,-0.061591983,-0.062796876,-0.36105886,1
-1.63277,0.93664473,2.1444285,-0.18188258,1.2496105,-0.5634289,-0.9032552,-0.00896609,0.07827632,-0.30067322,1
-1.3670093,0.36261082,0.062026083,0.027690666,-1.1717228,0.016526097,0.3228424,0.23228714,2.1925735,-0.17631124,1
0.5920204,-0.89080834,-0.6390607,-0.44231164,-0.21262379,-0.54338026,1.2487274,2.5147011,0.47102422,0.30698857,1
0.45557398,1.4561666,-1.2400497,-0.10583032,-0.51760465,-0.6877372,0.44683573,-0.012624433,-0.6997091,0.09512243,1
1.0452555,-0.78902227,-0.14520699,0.025818972,-1.0005839,0.10870084,-1.2493371,-1.176032,-0.88071454,-0.015693571,1
-0.5009423,-0.18075866,0.13042216,-1.0791607,1.1382103,-0.5791045,-1.2823192,-0.22876838,-1.0066614,1.0457593,1
-0.74950874,0.27644932,-1.0189651,-0.27333274,1.1789968,-0.42515326,-0.2316359,0.9004825,-0.107834786,1.8535068,1
0.34305522,1.4646671,0.19687754,0.60781705,0.53905547,-0.22520067,1.0955167,0.34735066,0.8568953,-1.7965192,1
-1.1802528,-0.66203654,1.4830253,-0.61721355,-0.16244505,0.1381478,1.0927898,0.6892083,-0.4959939,2.199044,1
2.4348135,-0.054172315,-0.080181636,0.27942145,1.4631867,0.13820809,-0.009124938,0.2050473,1.0940471,-0.0019342806,1
-0.6850457,0.8541112,-0.654137,2.5899603,-0.47242808,-0.48691916,0.084400296,-0.6997078,-0.058121815,1.105678,1
-0.8753904,-0.33089313,-0.5366011,2.2889025,1.1416817,0.07175489,-0.98494357,-0.9522227,0.6439149,-0.9140273,1
-0.551291,-0.29135665,1.4613086,0.87433356,-1.1389024,0.46579295,0.21009672,-0.08740622,0.37365088,-0.08647882,1
0.8578782,-0.56775725,-0.63808715,0.8332619,0.954415,-0.020796515,1.1038977,-0.7902298,-0.81537074,1.0885148,1
1.0448016,-0.5991526,1.2566029,-0.06907363,0.4279335,0.00084410235,-0.6333041,-0.9074519,1.1034663,2.1276667,1
1.8561819,-1.1967915,0.1261461,-0.38704297,0.7975772,0.76463616,-1.762822,0.38848132,0.5258676,-1.4155718,1
-0.115783595,-0.38984385,-0.65097517,-0.5890299,1.5896605,1.3852863,0.3177235,0.85062486,1.0641156,1.5994315,1
0.28430006,-0.26447582,-0.21042722,-0.39387375,-0.23522435,2.3438938,-0.067987,1.2221965,1.1993572,1.3249533,1
0.17082447,-0.18649444,0.46786845,0.34422773,1.1199462,0.73428243,0.81634283,-0.6575498,0.43241903,-1.8960743,1
0.24576709,-1.2239476,1.0345283,1.5093127,1.1845132,-0.9176031,-0.084459946,-0.06903017,0.24727416,1.5323279,1
-0.49102315,0.43138906,0.44224578,0.79581195,-0.946954,-0.9003808,-1.0292845,1.1115967,-0.2670593,-0.30458322,1
0.2830746,0.0028780885,-1.1108289,0.4865024,-0.8560523,-0.4873399,0.42884696,-0.713665,1.4804541,-0.5745131,1
-0.654575,0.64576113,-0.010752875,0.42433736,-2.5533268,-0.20845373,-0.56474197,-0.115381174,-0.6657972,0.07844997,1
0.6866512,-0.4890037,0.8497921,-0.27382573,1.1638727,-0.4169963,1.5115703,1.3048531,-1.496982,-0.58188003,1
0.4576938,0.3539311,0.10766956,-1.0889223,0.29604775,-0.28152448,-0.023765974,0.54517525,0.66593945,0.42250365,1
-0.31511816,0.78472227,-0.8037679,0.24703987,1.0820106,-0.054322824,-2.1283162,-1.6661416,-0.96710527,-0.4274069,1
1.5169543,-0.22834304,0.86465883,0.34335732,-0.30677098,-0.91269106,0.49443293,1.4758072,-2.2164528,0.7831915,1
-0.53799206,-0.16888508,-0.13134223,-0.027738871,-0.8235486,-0.4490385,1.0146362,-1.4277976,0.6733226,1.0773983,1
2.007122,-0.64885384,-2.758668,0.8470817,-1.1351883,-1.1960424,1.1371197,-1.3409349,1.8937775,-0.36769712,1
-0.24396046,-1.6919116,-0.51396626,-0.47846338,-0.4988001,-1.4754027,-0.19531855,-0.78690594,-0.21927817,-0.68536633,1
-1.0589364,1.2427816,-0.8408046,-0.5500404,1.9138379,-0.63580006,1.2215447,0.26856717,-0.19491072,0.62929976,1
0.7629004,0.32287517,1.4119849,0.17470624,-0.6917974,-1.7062541,0.42562637,0.37711638,-1.5182872,0.69637454,1
0.73386776,-0.6080137,-1.983023,0.37329713,1.1870921,-0.81055623,0.5255856,-1.5346292,-0.33252355,-0.6981869,1
-0.39130896,2.2786303,-0.751968,1.0309675,-0.32766658,-0.42317992,-0.27914482,-0.7298801,-0.6728376,-0.4039237,1
0.120337196,-0.2526084,-0.5277791,-0.4000762,-0.6635471,-1.0356226,0.69422466,0.16169511,0.6868743,-1.5080043,1
-1.0876731,0.55970895,1.5715054,-0.114392765,-0.29717577,0.8843824,-0.44889167,0.54764545,-0.08796674,-0.19904512,1
0.17374124,0.8730434,-0.067478344,-0.475741,-0.28540957,-0.1454846,0.42795026,0.26389083,-1.0247965,1.8808068,1
-0.93526566,-0.43285614,0.03027829,0.27701068,-0.6115384,0.88608974,0.044303793,0.82440007,1.8943706,-0.5083326,1
-0.05835434,-1.3472488,0.7664954,1.2313918,0.6537937,-1.1731169,1.1762997,-0.74873036,1.1684912,0.27936143,1
-0.08303786,-0.862184,-0.70979583,0.4589305,-1.129698,0.53070366,0.31711537,-0.89051735,-1.7459625,0.15948986,1
0.9375006,0.15673587,0.1384564,0.79195386,-0.9162641,0.23378,-0.7479715,-0.5202891,-0.037121285,0.44030318,1
0.43847236,-0.48549357,-1.7621297,-0.4662279,-0.2679482,-0.9737797,-0.6258503,0.017947389,0.23104826,-0.2612603,1
0.48351675,-0.38309884,-0.9908824,0.67724246,-0.03742685,-0.32388157,-1.2878383,0.009548875,-1.4964807,2.1221538,1
0.19588445,0.1281274,0.5124543,0.39507976,-0.37282652,0.05875495,0.28811243,-0.31210268,2.2390318,0.65049636,1
0.41109228,1.8864282,1.4802692,-0.20795399,-0.40095878,-1.2233092,0.77070516,-1.077255,0.9690416,0.36317682,1
0.98522884,0.35966754,0.28701863,-2.2480607,-0.73014694,0.88042307,0.19002202,-0.8984517,-1.3056,-0.0327862,1
-0.7056819,-0.43616912,2.5735583,-1.3129122,0.83715177,-0.06597518,0.540921,0.35957447,0.23866951,0.82621586,1
0.56821746,-1.4195579,-1.0216832,0.3243138,1.4954014,-1.2420254,-0.24879798,1.2252499,0.26994282,2.2582166,1
-0.8562072,-0.039080277,0.822224,-1.3166982,1.3281511,-1.5447687,0.09723166,-0.6927938,0.94628567,0.40484297,1
-1.3696864,0.33509094,-1.540864,-0.58543473,-0.65202326,1.0516757,-0.80767703,-0.35610563,-0.9493897,-0.69631547,1
0.055465654,0.19410527,1.2570109,-0.64640844,0.71649843,0.9837685,0.052478574,-1.6070464,-0.1580942,-1.1097791,1
0.9746777,-0.4324444,-1.072966,1.0510982,0.49295974,0.38818622,1.1567363,0.5133472,0.5693831,0.24409218,1
-0.6177826,-0.26569194,0.16956022,1.2281955,1.1134764,-1.9768529,-0.9374156,-0.04964424,0.2415829,1.5890222,1
-1.2025422,0.7852297,0.28075877,-1.4905667,-0.7904407,0.8745767,-1.0296744,-0.2597909,1.7096913,0.85650116,1
0.6828803,-0.08934682,-1.6614203,1.165528,0.8519656,-0.3617676,-0.30232474,0.6345193,-0.28565192,0.8686821,1
-1.3179317,-0.694623,0.8413348,-0.2508007,0.5162631,-0.79737896,-0.05870588,-0.2846874,0.9390678,0.80073774,1
0.40844306,-1.1535815,0.6164971,1.1474262,0.9045354,0.003526967,1.0108442,-0.28473523,-0.83974713,0.8330753,1
0.36438656,-0.5806678,-0.40841004,-1.124116,0.44456655,-0.71713245,-1.2242835,0.24089831,1.4160686,0.46002755,1
0.20366603,-0.592892,-0.5376051,-1.7714305,0.7609147,0.4442302,1.0118135,0.85182345,-1.3182715,-1.8133509,1
-0.8830292,0.14888197,-0.47240016,-0.32958794,1.4711022,-0.12400471,0.5267612,-0.03632421,-0.4168624,-0.4080499,1
1.2697507,0.10439598,1.9574615,-0.39553273,0.84724116,-1.2713903,0.9239633,0.5085971,-0.30203614,-0.3892205,1
-1.1067767,1.0402133,-0.13820568,-0.08614771,-0.9558542,0.3023889,0.4769189,0.32468557,0.8164973,1.2617358,1
-0.49223217,-0.6204727,-0.42226708,1.0008698,2.684616,-2.1744485,-0.9911447,0.17798203,0.39557022,-0.6258339,1
1.142744,1.2243029,-0.8168071,-0.90428305,0.58440983,-1.2208338,-0.05253326,0.25021353,0.71653616,0.41351372,1
-1.2239544,0.7731713,0.049078956,-0.64514536,1.2021095,0.7879283,-0.09645722,0.7642572,0.022485476,0.39855427,1
0.83442825,-0.013696373,-1.668873,0.9193734,-0.7937595,-0.06240622,-0.9503099,0.82927054,0.10895033,-0.103740565,1
-0.36872795,-0.85921365,-0.2821939,-0.9537149,0.8612976,0.50792193,0.02138482,1.264797,0.31468186,0.734801,1
-0.64937615,-0.8151551,0.4969761,0.27931964,0.37162387,-0.390832,0.0086061,-0.35418132,-1.4652572,-2.623839,1
0.9570213,0.14509144,-0.26179814,2.1885762,0.34082937,-0.045913152,-2.1991556,-0.64129186,-1.3182218,0.6897022,1
1.1650527,1.4131439,0.11803721,0.4895786,0.584788,-0.032888353,1.8394787,0.75604993,0.103770986,0.29162082,1
-0.17298472,0.59111667,-0.08537855,-0.18171963,-0.14631332,-0.32525796,-1.246668,0.077066116,-1.2119317,1.0603619,1
0.83061117,-1.410969,-0.74013025,-0.082297996,-0.7156499,0.2158391,-0.16556504,-0.27261853,1.9504942,-0.047908336,1
-0.25510743,-0.30119154,0.4046385,0.89348865,1.8344127,-0.55673265,1.3319317,0.95044893,0.9234573,-0.6794937,1
-0.5625855,-1.0038177,-0.51485497,-1.3676147,0.66002417,0.55268145,-0.35246357,1.2191128,1.5347698,-1.1061536,1
0.48580462,1.1289688,-0.5611921,1.2920489,0.13578808,-1.153672,-0.5861866,-0.9524189,0.5652567,0.624218,1
-0.8105793,0.014733966,-0.25976884,-0.29141048,-0.97316754,1.168449,-1.3131753,0.28169817,-0.08691575,-0.45721552,1
-1.7075464,-0.15738529,0.7446422,0.11922868,-0.55506253,-0.36007524,-0.72971606,0.72156125,0.11710544,-0.12379367,1
0.16402964,-1.4754819,-0.5072727,1.0512563,-1.6702883,-0.1825095,-0.2759624,1.4504695,-0.23154005,1.1515313,1
1.5127434,0.2074247,0.26008898,-1.0258689,1.1273836,0.50478536,1.1876277,1.6500312,-0.31734526,1.4790102,1
-0.7027187,-0.70578045,-0.20927092,-0.3744391,-1.7577993,-0.76681757,0.8474423,-0.15819342,-0.28348508,0.7966577,1
1.2804242,-1.7940167,-0.97465706,-1.5709963,-0.8662396,-0.4121598,-0.27515754,0.49426377,-0.3321896,-0.0026585031,1
0.47997925,-0.18824911,2.0452957,0.7533652,0.8275409,-0.2264582,-0.029963106,1.2061074,0.81444955,0.90961254,1
-1.0770583,1.5169438,-0.44539177,0.84385043,0.26785156,1.9434453,-0.14428642,1.3418705,0.9055524,-1.9621743,1
-1.058565,-0.48389181,0.78930587,0.085142955,1.0036892,0.92515075,-0.15121764,1.0907979,-1.4934036,0.7760239,1
0.30279124,-0.10818433,-0.6759292,0.22126748,-0.86906374,0.5182101,0.81530815,0.81142324,-2.0250645,-0.06693767,1
-0.95297354,-0.4108778,0.14688359,-0.7109049,-0.27681875,-0.612738,0.45911258,-1.3946722,0.957698,1.0208176,1
-1.4850446,-1.1034347,-0.36016932,-0.5987496,-0.9005773,0.28314978,-0.12476104,-1.6026047,1.3479495,0.07374589,1
0.55719864,0.03546062,-1.2086654,0.3997847,0.8317918,-0.10611071,-0.83783954,-1.4712172,-1.6253549,-0.21625134,1
0.9915916,-0.06778352,-0.63531727,1.1310852,1.4181064,0.18719834,-0.039809152,-1.2396481,0.9158834,-0.7118903,1
-1.0762434,0.23671505,-1.6149428,-0.7185671,-0.8970556,-0.38752264,-0.70190424,-1.0496763,-0.859876,1.0789962,1
-0.2882842,-0.73534536,-2.1444356,1.9265578,-0.2602576,-0.46095037,0.07162316,1.0099047,0.41596186,0.75392914,1
0.64603,-0.05042366,0.06691672,0.6610772,-0.08689043,1.6213903,0.9395518,-0.3038635,-0.35110456,-0.04212861,1
0.22041303,-1.0335714,-0.8057347,2.2625701,0.96287096,0.04189823,0.8967226,0.5635778,0.51209503,0.6096939,1
-0.13047256,-0.4622062,1.0892578,-0.11813248,0.6511606,0.9492917,1.2355562,1.3136302,1.2122816,0.42556953,1
-0.6717043,0.6408271,-0.5176919,-2.100593,0.6453193,-1.1879425,-0.01040801,-0.7946354,-0.06631957,0.09082858,1
-1.0635774,-0.9048487,0.6469148,0.24681774,-0.4291461,1.1078364,1.0033392,-0.10633359,0.45683813,1.150651,1
1.5326524,-0.4787258,-0.19672117,-0.14800157,-1.4899124,0.7136232,0.8220435,-0.039215483,-0.5268442,-1.0375519,1
0.015392059,0.46024293,1.9705306,-1.3047659,-0.7173421,0.1086196,1.7149072,-0.70333153,0.59103405,-0.9008716,1
-1.8490126,1.560624,1.0997064,1.2801335,-0.28800136,-0.31163877,-0.7374379,0.49094635,-0.21011269,0.079363786,1
-1.8811926,0.19480458,-0.12404341,-0.20541848,0.53321016,-0.51180226,0.29736906,1.3883748,0.123706326,0.98509717,1
-0.04786224,0.7947378,-0.56638163,2.185937,1.1904691,0.07399902,0.04170666,-0.6610306,-0.96260524,-1.3656185,1
-1.458015,1.0640723,-0.8229292,-0.25834647,0.3957427,-0.063078746,0.16721925,-0.919511,-0.831143,-1.1518086,1
-0.68538326,0.49125382,0.34147328,-0.14446978,0.5361338,0.21024714,-0.14587548,-0.27991503,1.4261559,0.09369077,1
-1.2441509,-0.37403452,-2.172706,-0.58969337,-1.1288196,0.25857925,0.84964424,-1.2088013,0.89841306,-0.5590458,1
1.5058023,0.67817587,1.001976,-0.017646225,-0.80129594,-1.3497913,0.6338763,1.9993508,-0.9302359,-0.3386393,1
0.80736613,1.0859082,-0.42088178,-0.39476606,-1.4942085,-0.22474365,-0.95336115,-0.33079365,2.0836382,-0.7475238,1
-1.2739271,0.62929165,-0.34096748,1.1770905,-1.4590701,0.8752043,-0.017950505,-0.7290571,1.4847298,0.0022255722,1
-0.10158442,0.8951409,-0.7394267,0.3983535,1.9664897,-0.12917395,0.19106042,0.35097265,2.059531,0.00063467957,1
-1.4265218,-1.1634505,1.7354064,0.48837706,-0.6982179,0.4393729,-0.46508813,0.51947945,-0.29646334,-1.1900394,1
0.58651114,-1.1474069,-0.18371645,1.157837,1.3640726,-0.01903195,-1.0562139,1.2816073,0.32217088,0.11130671,1
0.44957006,0.66771305,-0.560215,0.20244154,-0.6673034,0.32519674,-0.5851791,-1.4304111,0.9370305,0.9436939,1
0.7473453,-0.29814512,0.88487434,-1.5291802,-0.3401271,-0.16246378,1.0532014,1.0261505,-0.3120625,0.9369863,1
-1.3843011,-0.17368788,0.98392206,0.3758564,-0.3924343,-1.0079371,0.16914982,1.0441906,-0.2575878,-1.270108,1
-0.8938015,-0.6091112,0.30584586,-0.4385061,0.22810446,0.60961384,-0.44019923,-0.5190221,-1.979621,-0.30463558,1
-1.1255912,-0.0650273,-0.6904835,1.4278975,1.3602337,-0.32948345,-1.0349144,0.73937017,-1.1695383,-0.88585883,1
-1.2690579,0.23421979,-1.2738587,-0.5267692,0.14009292,0.86741614,0.16000682,-0.8411194,-0.9181573,-1.213258,1
-1.5344669,-1.2630252,0.6571987,-0.63153654,-0.77827555,-0.055221364,-2.0320787,-0.6811287,1.0066501,-1.2086594,1
-1.0479883,-0.30844262,0.216694,0.63245255,-0.6677533,0.056652892,-0.21427885,1.5522354,-0.40278038,0.47460604,1
-0.7558592,1.7594005,0.7727044,0.51529413,0.3290512,0.39556903,0.6081037,1.7445734,0.78417957,0.2798213,1
-0.86686724,-0.8428033,-0.728093,0.15324844,-0.34456116,1.220719,-0.9008694,0.82156724,-0.74178976,1.1242558,1
0.7076787,1.6662047,-0.15911257,1.0058234,0.69270295,-1.1365067,-1.9350833,0.11931563,0.11493319,-0.9730681,1
-0.09432375,0.33261666,1.2639941,0.018022394,0.25001603,-2.2031925,0.12099614,-0.7657112,0.19094649,-1.1998233,1
-0.40973708,-1.5861937,0.59401035,0.052860204,-0.43268216,-0.6059182,-1.2470747,0.0005291719,-0.430087,0.34481975,1
0.6516176,-0.40148866,1.3482206,-0.23780905,0.029108826,-0.45075524,-0.411911,-0.029052148,-0.26990017,-1.4734459,1
0.21667941,0.6198851,1.6074347,-0.7644702,-1.0751454,-0.32212567,-0.082088634,0.27322945,-0.47298,1.0329454,1
