 parents,has_nurs,form,children,housing,finance,social,health,label
-0.5684187,-0.35956576,-0.66826886,-0.9109551,0.53748727,-1.363943,-0.08004958,1.1393828,0
-0.9423014,-0.57286525,0.086771086,-0.7608319,-1.1009753,0.053929783,-1.4939592,0.8353616,1
-0.37369907,0.3197945,-0.6800469,-0.6444651,-0.52001524,-0.2970775,0.31101656,-0.99596417,3
-0.46974355,0.4341616,0.32133535,1.3053956,0.19314176,-0.27035627,-0.53769857,1.4038903,0
-0.13345718,-0.16448584,-1.2788576,-0.5729362,-1.5295584,-0.21082483,-0.3332287,1.355359,1
-1.2624605,0.93388814,-0.6452875,0.8589014,1.1207625,0.43632492,0.63819283,0.3144598,3
0.04507236,-0.31098634,1.1273073,0.31052732,-0.4365568,0.064911835,-1.5296469,1.1252862,0
0.53356403,0.86760396,-0.105343446,0.8962348,1.5946742,0.071814165,0.9069705,-0.19541351,3
0.244929,-1.2000061,-0.9330603,0.57739854,-0.28594393,0.09802558,-0.42597622,-0.8451737,3
0.3514843,1.152492,-0.07501154,-0.74304193,-0.7864844,-0.15951213,0.0126286745,-0.7485467,0
-0.4962287,-1.3002357,-1.636329,-0.28907317,-0.007059552,-0.9529534,1.4029007,-0.27060664,1
0.9237887,-1.2311063,1.5056815,1.0313245,-0.44345945,-0.78089124,-0.1543158,0.78597605,1
-0.9477047,1.1359241,-0.80087143,0.10930134,-0.6169356,-0.8888111,0.4111484,1.9449265,0
-0.18356533,1.4590143,-1.0966765,-0.25250736,0.61421824,0.3875576,-0.6437613,1.1744915,1
0.8277287,-1.1275079,-0.6450657,0.14656378,-0.57380575,0.8704497,1.7444571,-0.77614844,1
1.8333875,0.09411258,0.6570373,-1.1049782,2.2206357,0.18370412,0.74510187,0.9448545,0
0.9418777,0.73170304,-0.12488617,0.17662852,-0.5291011,-0.5265761,1.7807188,-0.5138318,1
0.068446904,-0.4086807,-0.8559433,-0.43282068,0.26700398,-1.3467314,0.76232535,0.40563166,1
-0.8237353,-1.4545721,0.57594967,-0.403131,0.5208824,-0.15820125,0.9057871,0.212366,0
1.3558162,-0.46997282,1.5497867,-0.8857599,1.2707102,1.283,0.040311866,1.3742027,1
-0.51616865,-1.2735554,0.018665105,0.09471494,-0.14755666,0.24279822,-0.26002213,1.0955478,1
0.2064778,0.7422904,1.9464105,-0.014104342,-0.84789336,-0.33278206,-0.9782957,0.4516043,0
1.042443,0.96879494,-0.3248847,-0.8980201,0.7799894,0.5929406,-0.20892933,0.506206,1
-0.5553901,0.16777962,0.28510386,-0.3998437,0.47561157,0.15375495,1.5294178,1.230231,1
-0.668504,-0.9019399,0.34333295,1.2676272,-1.5097425,-0.17834406,1.2248671,1.1540668,0
-0.5074002,-0.44298467,0.26227006,0.04084359,-0.6102404,-0.8652202,0.30906397,1.3130292,1
-0.6016975,0.4617813,-0.045501843,0.14343975,-0.54182816,-0.59668684,-1.4357044,0.65377307,1
-0.12363593,-0.38956368,-1.136711,-1.1678132,0.29471093,1.5374892,-1.8601646,0.73152184,0
0.9858925,-1.1101965,0.74417895,-1.3168586,-0.6232254,0.22529505,-0.5969147,-1.1012386,1
-0.086368755,-1.1800153,-0.6050368,-0.39270627,-0.5227986,0.03232328,0.107924975,-0.50685763,1
0.58110905,1.3638726,-0.016309865,0.79611737,0.0069337413,-1.0534582,-0.0005192235,-0.7836734,0
-0.41096133,-1.7216163,0.8068962,1.2698077,0.8443449,-0.70874316,0.68011034,-0.5760612,1
-1.4526893,-1.4109935,0.18879268,-0.78066105,-1.4078776,-0.20859286,0.727824,-0.6851256,1
0.9260008,-0.19068784,-1.0957329,0.77374154,-0.076207824,0.31341133,1.5445535,1.0853789,0
0.94187874,1.3049111,-1.150346,-1.2881113,0.26976755,0.55341923,0.16299936,-0.7003521,1
-0.77806836,-0.43259612,0.110590324,0.88637745,1.9562838,0.033063613,-1.6859785,-1.5093076,1
-0.12359856,-0.009122081,-0.9328215,-0.26762357,1.1430732,0.24795027,-1.3053255,2.084307,0
-0.538092,-0.29707053,-0.12233466,0.3498246,-0.8232357,-0.44874427,1.6861227,-0.8026794,1
-0.619435,-1.1678025,0.764072,-0.41092604,-0.28055492,1.3503041,-1.7414978,-0.6239103,1
0.38719118,0.4490969,-0.60355395,0.16206124,0.70154953,-0.06600154,-1.6120465,0.8944241,0
-1.7916076,-0.6935686,1.018584,-0.23271559,-0.94343764,1.0802948,0.052245013,1.1849618,1
-1.8708333,1.1377543,0.17861815,0.03209322,-0.3772406,-0.05357144,0.7808115,-1.0606087,1
-1.6433713,0.582613,1.3261849,-0.8769588,0.6181274,0.65632373,-0.53259027,-0.9175524,0
-1.2374936,-0.12378804,-1.5309784,0.37331355,-0.67018175,0.9321504,0.20786205,0.47289306,1
1.2595598,-1.055792,-0.33891886,-1.004405,0.19963837,-0.4131942,-0.31121618,-0.82623565,1
0.25207597,-1.2549089,0.3751102,-0.85960597,0.8190257,1.1490442,-0.9756986,1.3077841,0
-0.19471993,-1.1507429,-0.5378267,-0.5242672,-1.6765163,-0.50639564,-0.9525586,-0.27359074,1
-1.6954497,-0.37861356,1.167711,-1.1080989,-1.3785694,-0.45223898,-0.84629595,0.5694192,1
0.67442083,-1.5321317,-0.13636965,0.7541103,-1.3978442,0.6637309,-1.544142,0.44351608,0
-0.26404536,-1.6940396,0.2303311,0.14140253,1.2492145,-0.6744357,-1.7311668,-0.61433995,1
-0.33184338,2.1026754,-0.2501613,-0.38061208,-1.5491973,-0.5058058,0.7105288,0.005976364,1
-0.22852404,1.2296387,-1.0243576,-1.1168481,-0.89529765,-0.9619407,1.5027244,0.9329748,0
-0.5971107,-1.7146907,-0.94403017,0.3468551,0.6379706,1.1786568,-1.1786735,0.80665493,1
-0.91251856,-0.34985062,-0.51107347,-0.5924487,-0.257352,-0.36305448,-0.83318603,-1.2973658,1
0.7403448,1.0488118,0.2359453,0.29489014,1.5727668,0.1623125,-0.79894084,1.3222063,0
0.7122322,-2.6393952,0.87209547,-1.2865598,0.047716297,0.358659,-1.3457446,0.4589849,1
-0.56632733,-0.48881462,-0.9533529,0.23279601,-0.31020486,-0.87497157,1.0762491,0.72313815,1
0.087444946,0.6655454,-0.13014303,-0.16172,-0.11354257,0.86330396,2.3903472,-0.44621217,0
1.1066622,-1.7609437,0.7488363,-0.026879447,-0.62375665,-0.5555027,1.1412169,-0.39378572,1
-1.0712795,-1.2214541,-2.0095036,-0.40454677,0.25606847,-0.33584014,0.019281827,-0.50642216,1
-0.6140638,-0.2329022,-0.43245822,-0.5584802,-0.6138601,-0.65221596,-1.63783,-0.8229871,0
0.15391718,-0.1621606,-0.75728667,-0.76132816,-0.33782977,0.6999662,2.0015361,0.5933924,1
-0.45421445,1.7622573,0.9954835,0.670613,-0.25348416,0.0588338,-1.6967468,0.4880259,1
-0.40770924,-0.37458625,1.0603709,-0.4627052,1.8606007,0.4681914,-1.0361814,1.044959,0
0.3030926,0.33485168,-0.15615796,0.7228012,0.4983161,-1.5355752,0.936244,0.69481593,1
-0.84776825,-1.3317282,0.3379088,1.4672008,-1.0294534,0.3538451,0.24709794,0.46953028,1
0.037975073,0.2807196,-1.4855103,0.583439,1.1182076,1.087711,-1.6370316,-0.01000987,0
-1.156988,-1.5223359,0.038595974,0.5523785,1.8710283,-0.65205646,0.51973975,1.5185119,1
-0.47858292,0.16524625,-2.0552797,-0.5600799,-0.692262,-0.57267827,1.3169074,0.30199194,1
1.3445715,-2.302677,-1.0125159,0.9798328,0.21609482,-0.4300631,0.47904232,-0.46508574,0
-0.6802863,0.97943956,0.35270345,-0.09475681,-0.15256014,-1.1931108,-0.04083339,-1.6212881,1
-0.28421164,1.1884261,-1.0820596,-1.7293078,0.72732,0.7178787,-1.4148831,1.3437859,1
-0.706942,0.9655237,0.5563948,-1.0959716,0.77599514,-1.0846162,-0.3953298,-0.93174803,0
-0.75724185,-0.5320563,1.3156842,-1.9172944,-1.2161926,0.6915309,-0.11527098,-0.95369494,1
0.1665406,-1.7964032,0.9018574,0.020176644,-0.39823386,0.7021294,-0.13144994,1.3111142,1
0.5422747,-0.3475403,-0.19474281,0.91021276,-0.0781666,0.8578443,1.4929254,-1.4676728,0
0.5919773,0.9378439,1.0163702,1.223221,-1.507334,0.7510501,0.52584285,1.1349788,1
-0.37242073,-0.35036555,-0.8435327,0.9476344,-0.96108,0.9771343,-1.3304074,1.3149142,1
-1.0750966,-1.9125931,-0.73249364,0.19151323,0.1855475,0.09622991,1.6260636,0.057556823,0
0.5163437,-0.49520108,-0.5057294,0.6148322,-1.0967687,-0.88830626,-0.3341616,0.4209121,1
0.83391225,-0.9063412,-0.5858456,-1.5362056,-0.4026201,0.046201177,-0.5995215,-1.0041009,1
-0.38377482,-1.1483227,1.373702,-0.11333055,-1.0336903,-0.62625974,1.2710037,0.6136515,0
0.63925636,-0.8424522,-0.07335247,-1.3198034,0.013309397,0.17738837,1.030337,-1.5353665,1
-0.69429004,0.76201093,0.6104941,-1.1585933,-0.46592337,-0.9000332,-0.7915174,1.1713551,1
-0.5611583,-0.0990948,0.1432343,-0.17883636,-1.0353993,1.225421,0.15946287,-0.90526074,0
-1.3681492,1.182932,0.11552523,-0.75532,-1.0092818,0.6310239,-1.8449966,0.60749686,1
0.39673078,-0.5832476,-0.83956957,0.5483803,0.3572085,1.1111951,0.5306054,-0.97776735,1
-0.14786853,-0.31820646,1.3566583,0.2483635,1.859419,-1.2893462,0.18398973,1.3207839,0
-0.11935809,-0.86509156,-0.9646573,-0.43727416,0.59201866,1.0796641,0.6608266,0.9469967,1
-0.07885342,-1.2840377,0.7755742,-1.0121475,-0.9938955,-0.6133661,-0.13951045,-0.6664446,1
0.93274385,0.4656889,1.2932432,1.0645189,0.6042677,-0.95746124,1.3372108,-0.14621653,0
0.6576434,1.020034,-0.49892008,0.96974087,-1.0783405,-0.27954724,-0.6549314,0.010613695,1
-0.76685375,-0.79913414,-1.6309059,0.32562405,-0.91307336,0.62348676,0.1497918,-0.17296,1
1.2221985,2.4871922,-0.21195473,0.59111065,0.11947953,1.0290005,0.7504468,0.26767188,0
-1.0446564,2.032425,0.011505917,0.05905596,0.08104514,1.2637825,-0.8743441,1.4749885,1
-0.76751536,-2.256318,1.2553407,-0.7159917,0.7393281,-0.3636998,0.92346454,-0.7634059,1
-1.6030852,0.20247579,-0.6716982,0.67384565,0.78859925,0.5616487,1.3472497,-0.19705756,0
-1.2259678,-0.096376814,-1.6041361,-0.40711898,1.0500631,0.56709886,-1.5811284,0.3934846,1
-0.65493715,-0.9363313,1.8203071,-0.50595385,-0.24205455,0.79242915,-0.0034439191,0.51414365,1
0.9716111,-0.42038524,0.8904692,0.9845556,1.9026448,0.5633615,-0.31086573,-1.5338538,0
1.362954,-0.98676157,-0.7864144,-1.3221511,0.21743974,-0.9675989,-0.43391928,0.42756099,1
0.08770521,-0.25788638,1.0835,0.0740856,1.3757241,-0.62940663,0.7704746,-0.092700824,3
0.45029175,-1.4152484,0.64501977,-0.32322317,0.087371044,-1.6148267,-1.1349307,0.8878537,0
-0.01744312,-1.6837554,-0.37731856,-0.16181754,-0.7337699,-1.1494962,-0.46643582,0.482386,1
-0.29836273,0.0645229,0.45778906,-1.6709654,-0.13489065,0.2382917,0.6350199,2.0536933,3
-0.8725449,0.556915,-1.5418363,-0.8538984,0.25167584,1.1168184,-0.008414604,1.9373391,0
-0.40110052,0.6402356,0.8663802,-0.9036904,0.44002157,-0.68589324,-1.3145826,-0.09228341,3
-0.28663886,-1.1208364,1.1034113,-1.1966888,-0.41254768,-0.37704986,0.29333147,-0.85206884,3
-0.10930279,-0.15087587,-0.6651137,-0.77541584,-1.4377036,-0.74792993,0.40621367,-0.18027459,0
-0.905678,1.8996508,-0.46241713,-0.79784364,0.36227417,-0.6279747,1.1445956,0.74608064,1
-0.13629696,0.35153064,-0.90568733,1.1183261,1.7353569,0.62859327,-0.66958857,-0.41783035,3
0.39449024,-0.37340823,-0.9048055,1.3123424,-1.6695553,-0.74371535,-0.3295543,-0.6663039,0
-0.7548612,0.014619745,-1.2500503,0.6803748,-0.4491441,0.6522663,0.54041076,-1.5085057,1
-0.7602188,1.1712513,-0.5153204,-1.0759634,-0.48546666,0.6075991,0.933844,-1.2658193,3
0.77954715,0.29547465,-0.5503974,2.4589884,0.009270154,0.2102316,1.178493,1.0337421,0
-0.024282455,-0.6619009,0.73101556,-0.75254196,-0.73829484,-0.28488067,0.89167637,-0.44975525,3
-0.037514105,0.6737581,0.9531865,0.4115218,0.8596779,-0.5021861,0.4165525,0.3161494,3
-0.63506734,0.23982215,-1.2417067,0.791448,-1.3559356,0.66692823,0.67778146,-0.035310224,0
-0.5054207,-1.4641562,-0.69264233,0.24519318,-0.6131815,0.70939785,-0.868538,-1.4607276,1
-1.4720185,1.1824081,-0.98086715,0.42036864,0.83923894,1.1763275,0.25404033,0.6391494,1
0.8658986,0.69479054,-0.99184084,0.15090942,-1.9507324,0.8970243,0.16459158,0.70901084,0
-1.8815582,-0.54865193,0.30863902,-0.31231284,-1.0484868,1.2621326,-0.771587,0.8226861,1
-0.74199545,0.13889351,-2.0590699,-0.28513372,1.1296129,0.67379266,1.1185303,0.14831443,1
1.9617049,-0.25853828,-0.83840585,-0.75373715,1.0409179,-0.66349447,-2.101695,0.3851691,0
-0.31330168,-1.9609203,-0.9267529,1.4991083,0.81376123,-0.22604664,-0.5536655,1.7014203,1
1.6206186,0.11642829,-0.31392473,-0.2631283,1.3250496,-0.48878142,-0.5989131,0.88588476,1
-1.6961418,1.4214566,0.013422899,1.012419,0.9583003,0.26655996,0.9563198,-0.06379484,0
0.12552293,-0.053898543,0.044844374,0.9728801,-1.0327407,1.0648521,0.90721995,-0.9958329,1
0.71366286,0.75518686,0.6258128,0.31594744,-1.2837113,-0.51851153,0.6754327,0.7027528,3
0.6825549,0.09859722,0.60896266,0.37375584,0.31532362,0.19086671,-2.5712068,0.7326603,0
0.81297284,-1.2952137,-0.025576636,-0.4942134,-0.79114,0.24113086,-1.0809739,0.33842438,1
-0.7018131,-0.3795565,-0.07919972,0.7644456,1.4432937,-0.14574878,-0.39772233,0.8351847,3
-0.95115685,0.8012367,1.5085902,0.7886942,-0.61148983,0.15169086,0.5522842,1.2901319,0
-0.87740135,0.32595044,0.7715672,-0.27108544,0.54019606,0.42222986,0.37902895,1.3595026,3
-0.003116861,-0.058659635,0.4924605,0.7979774,1.3356943,1.3263931,0.46359882,-0.23295914,3
-0.42584747,-0.3943447,-1.4311726,-1.3434184,-1.5177009,0.2673904,-1.2909052,-0.23333405,0
1.0904871,0.044254966,-0.1757017,0.67148346,1.1541129,-0.63722193,0.18084204,1.4349488,1
0.12215991,0.9377073,-0.08309999,-0.5287429,0.82662,-0.99501926,-0.12155137,0.4770282,3
0.39841074,-0.3579387,0.28995913,1.74804,-0.8845609,-0.6893078,0.8540528,-0.06769472,0
1.003323,-0.7639512,-2.4123702,-0.3332248,-0.36985365,0.95655507,0.082151406,-0.5088512,1
-1.7678049,1.0609196,-0.109974906,0.042101897,0.31366706,0.4957058,-0.8240846,-0.17076077,3
-1.4104444,-0.26882377,0.5085678,1.7681881,0.09230437,-0.6377141,-0.78152245,0.71616346,0
0.234044,-1.4653492,-0.68716323,-0.14098959,-0.16819158,0.8985611,1.406785,-0.27767327,3
-0.83015287,0.6291843,-0.13347411,0.99002284,-0.68632704,-0.23282923,-0.6000569,0.01587604,3
0.054068014,-1.3475511,-0.86757696,0.6906461,1.5330976,0.093634985,0.5339597,-0.7059926,0
0.06007363,-1.4673824,-0.51518583,-0.7283541,-0.969009,-0.79787356,-1.1401279,-0.8156171,1
-0.42757022,0.66264683,1.2024053,0.45410076,0.8447298,1.0802538,0.11882647,0.52950025,3
1.8078765,-0.05535119,0.021119371,-0.71743727,-0.39005753,-1.1420443,0.22715443,-0.2869894,0
-0.111768395,-0.5524222,-1.0571531,-0.31706065,1.3418511,1.3219335,-0.13398314,-0.97051597,1
-0.36824906,0.4073534,-0.5879117,0.21002541,1.9783318,0.4947559,0.81142324,1.6490232,3
-1.9391803,-0.499185,1.0631708,0.014047591,0.9589438,-0.49730876,-0.3453437,-0.48171198,0
-1.0466459,-0.34209093,-1.8916097,0.3188353,-0.5229979,0.7023762,1.0695308,0.117505655,3
-1.0086675,0.78955007,0.124276675,0.79364204,-0.8055327,-0.5202343,-0.7073192,-1.1540563,3
-0.25057697,-0.48921117,1.4799091,0.067010194,1.3898289,-0.62925845,-0.6445051,0.8190075,0
-0.08560354,-1.3716729,0.47010893,-1.0354371,0.6071452,-0.9111826,-0.80782384,-0.6226694,1
1.54799,0.750225,-0.8245608,0.13619295,-0.95636606,1.2554027,-0.49496183,-0.6105361,3
1.3355187,0.4556756,-0.32529986,0.28760746,0.22985181,-0.46404925,-1.7755535,-1.093314,0
-0.13382505,0.22463706,1.7621427,0.95308805,-1.6894017,-0.2592695,-0.031102076,-0.5615126,1
-1.3753725,0.2661332,-0.6340352,0.29874495,1.9394057,-0.07467054,-1.0457299,-0.30604154,3
0.6120147,-0.32527903,-1.247299,-0.029497722,0.82453376,-1.2501991,1.6939816,0.48500812,0
-0.18024775,-0.63166124,-1.3222283,-0.6903201,0.6463907,-0.1720529,1.5660512,-0.24073212,3
0.030655265,-0.84362507,-0.15302898,0.64563566,1.5157269,0.1490103,1.0176717,-1.1427479,3
-1.2846768,1.137263,1.4455373,1.0069346,0.25162107,-0.62586224,-1.0572126,-0.7609485,0
0.1105341,-1.1421075,-1.0253214,-0.50220484,-1.5540395,1.0064774,-0.91713536,-0.35320276,1
0.075294025,-0.48141822,1.9008827,-1.132908,0.70153844,-0.43086064,0.9423162,-0.6007217,3
-0.6752284,1.0599648,0.19998282,-1.445393,1.430102,0.2341833,0.34606954,-0.31840217,0
0.6481028,-1.0227078,-0.8363483,0.64715487,0.75594044,1.6064751,-0.71154654,-0.3079434,1
-0.05040651,-1.4479787,-0.10569532,-2.0275383,0.62643933,-0.91100293,-0.0032073632,0.37732548,3
-0.67454314,-0.6492243,0.6242639,-0.5962432,0.5472895,-0.9794319,1.087012,1.0163494,0
-0.14042103,-0.29824385,-0.473647,0.68291545,-0.3536209,-0.561045,-0.7092688,0.71542424,3
0.3113715,1.1217735,-1.2812383,-0.5215786,-0.051521875,0.58649135,-0.9945172,-0.82906884,3
-1.0826827,-0.5668911,0.68902004,0.73325306,1.8514006,0.55246884,0.65351903,-0.044393674,0
0.013792202,-1.0550792,0.4663564,-1.8031405,-0.9664808,0.124234505,0.8598249,-1.4694016,1
0.85185945,1.0698589,1.2891158,-0.60961384,0.9617222,0.12738039,0.76900667,1.3218825,1
0.10934803,0.6842695,1.5885091,-0.2776092,1.3857948,1.5744421,-0.44036385,-0.25083086,0
0.5254549,-0.28636345,0.3236901,0.47159517,2.0072434,0.43431613,0.8971936,0.014092252,1
-1.368118,-1.8457975,0.97037435,0.7647324,0.18903014,-0.32989606,1.20424,-0.9011874,1
1.2823976,-0.9695903,1.4846237,-0.47428858,-0.50124156,-0.6599282,1.3357323,1.2344221,0
0.8108743,-0.94713354,-0.68951386,-0.8812928,-1.8452272,-0.65848744,0.40559873,-0.029122666,1
-0.3568778,1.6714661,-0.0788791,-0.1527767,-0.03468246,-1.5518861,-0.051748015,-0.113923684,1
-0.9719861,0.5227708,0.002092287,1.9792038,-1.6739116,-0.50154173,-0.68912625,0.7579261,0
-0.49739784,-0.34742975,0.6740419,-0.4149599,-0.30439547,-1.3111222,0.6548242,0.060525462,1
0.16300137,0.051368646,-1.2361951,2.154322,0.22068098,0.90587324,-0.8159621,-0.83939767,3
-0.05449307,-1.1958824,-0.53712726,0.43670735,-0.5858421,1.2674239,0.52012885,0.30191016,0
-0.17861302,-2.2354925,-0.5053488,-0.26504254,0.85506386,1.2871804,-1.0274519,-0.24142353,1
-0.77105784,0.8509309,-1.0571387,0.15239778,-0.2888996,1.496527,-2.0695095,0.35330254,3
0.7629127,-0.68353426,0.16374382,0.24175839,-0.7540024,0.10821165,0.07742404,-0.77860653,0
-0.77882695,-0.23169371,0.18271658,-0.95586485,0.38017967,-0.9607129,0.7371746,1.2594275,3
-0.65131307,0.39558932,-0.15810044,-0.011337066,-1.4576464,0.2488831,-0.3938926,1.8117107,3
-1.5040039,-0.95724225,0.38891017,1.0440534,-1.2862974,-0.45949495,-0.24536452,-0.6719797,0
-0.994599,-1.6722887,-0.45979595,0.06851309,0.55922,0.93307024,0.70750433,1.3792015,1
-0.46535945,-1.6742603,-1.1617038,0.27557993,1.2414001,-0.24281202,0.62027687,1.1524746,3
-1.65387,-0.5136533,1.8926246,-0.19450162,0.6369196,-1.3004782,-0.37179568,-0.26678717,0
-1.2834315,-0.9035611,-1.4669163,1.2145962,0.053978346,-0.33784178,-0.97852844,-0.57430255,1
-0.99355716,-0.2071513,-1.3333886,1.0666887,-1.4350806,-0.86845344,0.4392226,-0.13752718,3
-0.36686265,-1.5308604,-0.42409527,-0.40782738,-0.65901625,-1.1944957,-0.51731324,-0.7579831,0
-1.3273245,-1.0987,0.6575274,0.36900675,-0.14012927,-1.2177111,-0.53408355,0.08946319,3
-0.95663786,-0.7834404,-0.03317219,-0.64531714,0.6939661,-1.4325604,-1.6129227,-0.4353488,3
0.47286654,1.899592,0.65165985,0.24330312,0.8591617,-0.2134078,0.99519396,1.4247997,0
-1.3433733,-1.764988,1.3397853,0.4034585,0.1827938,-0.3494669,-0.31685787,1.6909387,1
0.5372718,-0.7459501,0.8719841,-0.32598546,0.054390915,-1.0196972,0.6050576,1.2155681,3
1.3634104,0.7496196,1.4131699,0.431024,0.86657214,0.43316147,-0.8893234,-0.98850757,0
-0.13385826,0.17085579,-0.6958162,-0.7690733,1.1303712,-0.43436635,-1.1511502,-1.4945345,1
-0.85455304,0.044828035,-0.48560548,-2.5530174,0.1649741,0.42025837,-0.6078443,-0.8064512,3
-1.8614494,0.43514118,0.56407803,0.7487687,0.23480952,1.3152056,-0.4962662,0.13513665,0
-0.5599926,1.8715123,0.38959074,-0.35347855,0.6346739,0.5595489,0.17828175,0.76294124,3
-0.80670124,1.1089108,0.28905752,-0.6732014,-0.3740521,-0.71173084,1.6159601,0.46427476,3
-0.5105527,0.86118877,1.0039132,0.7130372,-1.9696101,-0.86866033,0.4126337,-0.5874372,0
-1.4387883,-0.40220675,1.3921692,0.4112735,-0.9117232,-1.2065617,-0.74619067,-0.07648386,1
0.13780645,-1.6824701,0.04800254,0.5958386,0.727248,0.65355825,1.3176875,-0.7668835,3
-0.16198441,0.4992921,0.44637316,-1.5396715,-0.35193938,-0.7162437,-1.2848642,-1.5718517,0
-0.17766066,-1.138875,-1.3081735,-0.56416076,0.13409016,-1.5540621,0.12698701,0.7089849,1
-0.59468174,-1.1799023,-0.5987487,-0.79076093,-0.06764239,0.41905138,1.0981989,0.12740912,3
1.6848087,-1.0979422,0.047164723,1.4882464,1.5388135,-0.6000882,0.48582318,-0.45472872,0
-0.3052132,-0.07745042,-1.8884873,0.7488324,-0.9791451,0.6402458,1.517539,-0.45131493,3
0.25310528,-0.18916169,-1.3867279,-1.0028565,1.1577588,-0.54683644,-0.41614583,-0.84495324,3
0.23260064,0.55552286,1.2791348,0.10232976,-1.9088182,-1.0126163,0.27513537,0.5801439,0
0.8333788,0.40062138,1.0981481,0.32440534,-0.65481836,-1.0461891,0.7336737,-0.13735528,1
1.0621495,-0.36261943,-0.41397005,0.29006234,-0.97095215,-0.69970673,0.18472433,-1.2691114,3
-0.57418454,0.18271169,1.8768663,-0.0861002,-0.018483542,-0.7337276,-0.30043057,1.9123447,0
-0.97347367,0.6862856,-1.0231571,-0.51720726,0.99800664,0.16454825,1.4605174,0.12510656,1
-0.42126596,-0.8937645,-0.4150139,-1.678195,-1.6063874,0.49904686,-1.1707346,-0.91869575,3
-1.8352106,0.48855114,0.20623563,-0.015021043,-0.04511244,-0.07955856,0.90717304,-1.0516354,0
-0.4842353,-1.87076,-0.03942673,0.5817417,-0.6221065,-0.29163775,-0.30403972,0.107351854,3
-0.5395319,-1.3539145,-1.7534301,0.31831032,0.36852622,0.6151009,0.49392268,0.4918729,3
-0.27873793,-0.13418621,-0.17311727,-0.7535185,-0.46640882,0.98883265,1.0056545,1.6565832,0
0.24210854,0.21977472,-1.0914831,0.32340524,-0.68639463,-1.3052921,1.3549618,-0.24583794,1
0.92891586,1.9034975,-0.1552134,-1.0176715,0.2564447,1.0661976,0.42214373,0.48874843,1
-1.9622282,0.738464,0.051158622,-0.51717025,-0.66969603,-1.1350694,0.25640467,-0.99853164,0
0.9885524,-1.6017947,1.6351359,0.18348405,0.3324998,-0.06253001,0.04281897,0.07717542,1
0.8279768,0.9856094,-1.8114036,0.89051807,0.35928902,-0.049465805,0.59739643,1.5325005,1
0.6346059,0.8100408,-0.6423163,0.14114195,0.5562763,-1.2405175,2.1002402,0.34176302,0
0.010400295,0.4047604,-0.22165842,-1.9581457,-0.8298457,0.8350282,-0.7883488,1.4139816,1
-1.0967025,-0.5387142,0.44406533,-0.7666592,-0.48930818,1.3097501,-0.29105234,-1.2145128,1
-0.004279524,-0.011734717,-0.26241338,-1.5473846,-0.026644308,0.87457365,1.7340899,0.625419,0
0.45821834,0.31996703,0.37852168,0.0439327,-1.3425455,0.71887153,-2.0383823,0.43992442,1
0.5430739,-1.165653,0.4159109,-0.23369275,0.82210886,-0.98343426,-0.07324932,-0.6735962,1
-0.17617811,-0.5779778,-0.42495328,1.5291121,-0.6367469,-0.63967687,0.7050247,-1.153415,0
-0.37828493,-0.6187457,0.11811871,-0.38891315,0.94808203,-0.013071863,-0.6376977,-1.1314245,1
0.26837456,-0.5716355,-1.0035353,0.990087,-0.25450733,-0.3914837,0.09456723,0.39957154,1
-0.08318809,-0.90553653,-1.0777662,0.0022212882,1.4794917,-0.26190966,-1.0874151,0.6019311,0
0.7191372,-0.87477875,0.24196035,1.2200793,-0.98952675,-0.061594732,-0.63482773,0.77078915,1
0.87489146,-2.0621045,0.172411,0.7550496,-0.68681365,-0.5658134,0.50856864,0.3640455,1
-1.234608,-0.009365521,0.89365923,-2.1239123,-0.5522907,0.9766955,0.55534893,0.08133091,0
-0.93215644,0.9735352,-0.39769775,0.0034941938,-1.1241313,-1.4097561,0.54304045,0.20775755,1
0.5341353,-0.0096029565,-1.8831743,0.204823,2.055215,0.5991186,-0.3780159,0.19700329,1
-1.0154171,-0.6856994,-0.036694787,0.28049213,-0.8229656,-0.66444427,-0.7307174,-1.4315885,0
-1.5486459,1.4658914,-0.55659413,1.8461567,0.93535286,-0.15623192,0.0518186,-0.8023753,1
1.3038565,-0.965237,1.3014741,-0.29262903,0.44647723,-0.6390956,0.43815765,0.11778773,1
-0.27453077,0.14903018,-0.06260404,-2.3929765,0.075499155,-0.47360125,0.9285853,-1.2979268,0
-1.097408,0.6273365,-0.106516644,-1.7918234,0.5631066,0.32276532,0.25192538,1.7833579,1
-0.10812053,0.483238,-0.17208801,-0.64937806,-0.8511056,0.0003182087,-0.82914007,0.18472733,1
0.067803234,0.51950693,-0.45253342,-0.03826932,-0.9701886,0.19292666,-1.3534544,1.2180707,0
-1.8380716,-1.0863025,-0.18231504,-0.227212,1.0036702,0.36843255,0.38948888,0.6354976,1
0.59178877,0.5622682,-1.2748594,0.12860042,-0.7434094,1.104634,0.45192948,-1.5695442,1
-0.70195454,0.41917685,-0.16373686,0.3868329,0.6463485,0.38218752,0.7764467,-1.6025693,0
-1.6153682,-0.6491787,-1.0105827,-0.05606322,-0.36522785,0.020002807,-1.6554589,0.19332002,1
0.21089624,-0.21989968,0.26641998,-0.41835377,0.0275838,1.1592729,-0.8871374,-1.6813227,1
-0.287372,-0.6663394,-0.28086162,-0.6194155,-0.4765135,-0.79089624,-1.3126743,-0.49278402,0
