class,region-centroid-col,region-centroid-row,region-pixel-count,short-line-density-5,short-line-density-2,vedge-mean,vedge-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturatoin-mean,label
1.5662986,0.84746224,0.034913152,-0.6092629,-0.1975753,-0.037514497,0.19825682,0.22261104,-0.3154462,0.2822585,0.33466655,0.2846813,0.31588686,0.28239495,0.12255198,-0.30924445,0.08228479,-0.89706814,-0.036694102,1
-0.43186158,-1.9144425,-0.02460061,0.35300702,-0.3042529,-0.053276714,0.043191563,-0.99808913,-0.6195663,0.52469754,0.46355462,0.37441465,0.6035522,0.3435159,-0.44871664,0.47556555,0.49482456,-1.4785928,-0.1609906,6
-1.7277324,-1.3645056,0.1082417,-0.13508357,-0.41521344,-0.9448468,-0.14388275,-0.14431438,-0.36315632,-0.04017294,0.0045521967,0.06760755,0.279439,0.22990915,-0.58026564,0.6368093,-0.048847664,-0.26700395,0.44551706,0
0.42371327,-0.7980697,0.065441,-0.10947572,-0.1892795,1.2936488,-0.2037645,0.5719229,-0.08103088,0.55656004,0.41052932,0.50628823,0.50740075,-0.57258,0.6404474,-0.44553983,0.56025517,-1.2061453,-0.6607831,3
0.37909496,-1.0741857,0.09744743,0.9775838,-0.1099868,0.59604686,0.9554498,-0.377552,-0.17073616,-0.5848224,-0.5837265,-0.6638372,-0.86171925,0.8103284,-0.26866353,-0.025947552,-0.67108315,1.1563009,-0.109493144,3
0.7333062,1.1650659,0.005064223,-0.09043531,-0.097659856,-0.29528204,0.026509516,1.0684363,0.63986266,-0.2468942,-0.25920498,-0.2929552,-0.3662359,0.43740973,0.11870073,-0.25334355,-0.25392076,0.17841609,-0.4018462,2
0.042467996,1.7565328,0.057171136,-0.0573095,-0.30165255,-0.5947829,-0.20378667,-0.5546457,0.06724641,-0.7218789,-0.7103269,-0.70083886,-0.6708833,0.8042818,-0.8097137,0.6756669,-0.77043104,-1.1283416,0.6356452,0
0.6064288,-0.27535212,0.17767897,-0.053427197,-0.3814236,-0.16316634,0.37892368,-0.2958919,-0.20302024,-0.99311393,-1.1310619,-0.7655799,-0.8628261,-0.068426095,-0.6655607,1.3283336,-0.8748308,0.98717356,-0.36073804,2
1.7995114,0.43830568,0.0063519664,-0.23030643,-0.22310364,-0.27846476,-0.010850228,0.037704475,-0.3499414,-0.07995187,-0.07995429,-0.30065775,-0.19416283,0.78851736,-0.51746446,0.1692228,-0.45630375,-1.0445865,0.5641998,6
-0.8567484,-0.8317663,-0.03524407,-0.08451452,-0.028607197,-0.5822082,-0.16023812,0.29237583,0.5167428,0.026630268,0.13390195,0.06912868,-0.09061833,0.28145677,0.6069533,-1.1983273,0.23253,0.08181484,-0.51834255,3
0.42843726,-1.8262388,-0.08347119,0.16287333,-0.41235632,2.3732018,0.29991946,0.29899606,0.35542795,-0.4066975,-0.4219386,-0.4596183,-0.5520005,0.599943,-0.07579689,-0.10206485,-0.39465392,-0.025200125,-0.654656,5
0.7339865,-1.4372493,-0.06857922,-0.45281816,0.11679079,-0.49074838,0.22712898,-0.8757436,-0.24631014,-0.3500345,-0.36332032,-0.33561483,-0.43575206,0.14361721,-0.010318082,-0.011093538,-0.39016405,0.1993844,-0.290256,3
-0.06496206,-0.5592791,-0.05276796,1.6855388,-0.12909013,0.3104385,-0.10843777,-0.33869955,-0.39767212,-0.42939633,-0.4030404,-0.5223314,-0.47190017,1.4748962,-0.836923,-0.13957746,-0.61923605,-0.5749937,0.5857925,1
0.6030133,-0.22764081,-0.038404524,0.5137497,-0.019909985,-0.47620276,-0.110027045,-0.8479215,-0.03125035,-0.36571303,-0.23728357,-0.12845916,-0.43145972,-0.19565561,0.49871892,-0.5849203,-0.056194548,-0.3810838,-0.85237324,0
-0.24079499,-0.0010271985,0.035951436,-0.4578207,-0.16622531,0.024451653,0.16191265,-0.0076531544,-0.169824,1.1001899,1.1024787,1.3256179,1.0014411,-1.7021502,1.8327329,-1.4214219,1.2688714,-0.49602097,-0.51534903,2
-1.1421669,-0.68169415,0.117636986,-0.39519125,-0.4239314,-0.26598904,-0.14933366,0.37213936,-0.34795663,-0.29537496,-0.29048193,-0.3037123,-0.25739253,0.85314316,-0.72156584,0.22409293,-0.28515342,-1.2307956,-0.0005392805,1
-0.1059302,-1.5990032,0.13758007,-0.47967696,-0.11052412,1.3373259,1.3735986,0.04071436,0.18135202,-0.15346617,-0.55006427,-0.25818503,-0.27033064,-1.4521602,0.3122244,0.81100327,-0.2523585,0.6833596,-0.61369306,0
-0.32114395,-0.43829724,-0.04949131,0.088534445,0.20434277,-0.47298613,-0.05285655,-0.7606596,-0.17813611,-0.10327464,0.15572156,0.14190847,-0.049528405,0.17304946,0.5853209,-1.2846966,0.21480195,-0.14356612,-0.4788639,2
0.083952844,-1.0091184,0.04365562,1.1157572,-0.05592726,-0.3933939,0.015747849,-0.109552585,-0.49229485,-0.07422836,-0.123937264,-0.16135868,-0.018768564,0.34367347,-0.76395166,0.71065664,-0.16301201,-0.49264693,0.62166613,1
-1.2145026,1.7347257,0.09336416,0.057251766,-0.27764052,-0.7950021,-0.11245015,-0.41552305,0.13515243,-0.60558844,-0.70854795,-0.55460924,-0.50985515,0.5571598,-0.62049943,0.8234077,-0.69194365,-0.44041294,0.39368618,2
-0.09828059,-0.063998275,0.002739139,-0.31638163,-0.16447133,-0.66196185,-0.206501,0.24676979,0.15118365,-0.34330904,-0.23078232,-0.3461298,-0.411672,1.1237333,-0.33076483,-0.54735136,-0.39901116,-0.39120552,-0.15735936,1
1.7748666,1.0520412,0.12483842,-0.6573285,2.5557244,-0.33024824,0.26353398,0.6017624,0.27838078,-0.013441015,-0.109776385,0.0012662997,-0.18755364,0.17915991,0.43522242,-0.6684597,-0.12869957,-0.21436636,-0.39747465,3
0.34833157,1.749882,-0.052780826,-0.53192925,0.1759211,0.6620574,0.29570308,-0.9656147,-0.090593986,-0.3369298,-0.23747045,-0.20460129,-0.13134468,0.3324351,0.028055862,-0.11992668,-0.2399857,-0.24310853,-0.4458527,5
-0.8060351,-0.7323906,0.13193485,-0.5961206,-0.34729463,-0.9400392,-0.13939509,0.58001655,0.23782271,0.26120374,0.046807025,0.24103664,0.48165354,-0.33446553,-0.038331244,0.5372688,0.25506023,-1.0577995,-0.29725167,1
0.2704357,-0.6632795,0.048890717,-0.4725728,-0.19714794,0.35031348,0.018562768,0.5921553,-0.2480861,0.21761225,0.2894478,0.20110744,0.14278582,0.37046525,0.14486122,-0.5780889,0.21309242,-0.6173595,-0.22418839,0
-0.9839077,1.1605159,0.07820032,-0.28272992,2.7801645,-0.40716857,-0.08810839,-0.19094881,-0.11800904,-0.10422525,0.09963556,-0.044796113,-0.05984306,0.7510982,-0.051399145,-0.6545029,-0.10547799,-0.64205587,0.017053947,2
0.72340816,-1.3598982,-0.029422255,0.49842453,-0.17751437,-0.77745765,0.40628445,-1.3545328,-0.55929774,-0.005633559,-0.11749981,-0.2610166,0.056004874,0.014444299,-0.6426951,1.1814736,-0.27021113,-1.0956124,0.39561564,3
-0.6173327,-0.7893736,0.032774895,0.8831589,-0.33048066,-0.15009491,-0.10884396,-0.32244483,-0.31759822,-0.35571176,-0.37927282,-0.45282698,-0.44029725,1.151241,-0.7366315,-0.0036100857,-0.42516303,-0.7698604,-0.042518534,4
0.7474057,-0.49744666,-0.06098844,2.070365,0.013326637,0.9904563,0.22418079,-0.80520797,-0.48272353,-0.4459385,-0.458481,-0.57567567,-0.58039707,1.1024108,-0.83750445,0.36658105,-0.6309994,-1.2636495,0.055179823,3
1.4906502,1.0187355,0.086959414,-0.5719872,3.3778944,0.01300865,0.24892318,2.1265473,0.5362854,-0.09691413,-0.09195189,-0.040304206,-0.1501286,-0.06334437,0.53487897,-0.34548452,-0.13207641,-0.05807976,-0.3899518,5
-2.6341615,-1.8682507,-0.019228682,0.114709154,-0.18371949,0.1325704,0.36880997,-0.17766666,-0.08909195,0.59668714,0.83881944,0.8111573,0.8930697,0.8897625,-0.21346349,-0.23291579,0.78410214,-1.2154452,0.1471316,3
2.5187392,0.03202401,-0.1655909,0.24132037,0.072766095,0.7773219,1.0223211,-1.239349,-1.076642,0.09072187,0.11378828,-0.004665737,0.124853216,-0.43545976,0.06312947,0.4991033,-0.15139301,-0.74579775,0.35642445,2
0.0821644,0.22898462,-0.057070903,0.04132665,0.034964085,1.4100353,0.112645686,-0.8891799,-0.117173515,-0.52393734,-0.5206967,-0.44234174,-0.5639292,0.3920485,0.11857836,-0.41001114,-0.42882216,0.38000992,-0.52859885,2
0.09158583,1.7426986,0.047792546,0.75223124,-0.19534814,1.0390418,0.4877566,0.7789775,0.058206342,-0.092513695,-0.13797271,0.08851436,0.0068759546,-0.9007986,1.0083766,-0.35124362,0.09080576,0.5001913,-0.37076354,4
-0.37503743,-1.8296568,0.14486533,2.2001386,-0.3180604,-0.035902355,-0.035382517,1.2478975,-0.12166933,0.67316544,0.7038675,0.38759825,0.8863109,0.5731904,-0.7161975,0.015234798,0.6453926,-0.4633937,0.36566168,3
-0.94898844,-0.501584,-0.014498647,0.25844365,-0.2836078,-0.35785013,-0.07059561,0.5313685,0.2440657,-0.19389345,-0.08982445,-0.1705632,-0.3523745,0.7737835,0.17635092,-1.0453149,-0.16025525,-0.49321795,-0.44679332,1
2.0442805,0.83645815,-0.038899407,0.63987315,0.121095955,0.39195186,0.17387885,-0.20261669,-0.4334285,-0.259072,-0.16519058,-0.053287383,-0.32604626,-0.1391533,0.42543885,-0.381649,-0.19285719,-0.3668425,-0.3162226,0
-0.7782399,-1.5063257,0.054368712,-0.25509733,-0.122229174,1.4859426,1.3937908,-0.54028726,-0.17896026,-0.16917224,-0.24590872,-0.23326999,-0.34741747,1.3150806,-0.48347825,-0.17292397,-0.39246893,-0.26902446,0.38718742,4
-1.0476419,0.47458577,-0.027120976,-0.08720003,-0.22068149,0.6437223,0.0013718237,-0.14207292,0.07925896,-0.25418165,-0.100891516,-0.28252786,-0.25946704,1.6151217,-0.47929704,-0.5148815,-0.31958267,-1.2485051,-0.07917649,0
-1.009673,0.50962824,-0.030799892,0.039875623,-0.18387276,0.078110225,-0.20142233,1.1472884,0.42258474,-0.019592572,-0.18044138,0.033487476,-0.26452357,-0.6909069,0.8080352,-0.5011049,0.03586072,-0.58217347,-0.9584289,0
-2.0548737,1.7139647,-0.021385405,-0.5744579,-0.02513133,1.2651837,0.7441519,-0.30583024,-0.22475758,-0.4291597,-0.31437057,-0.32148707,-0.22768462,0.4034801,-0.52661574,0.75728935,-0.33768564,-1.0742062,0.42523748,1
-1.048653,-0.47448725,-0.023679158,-0.31401527,-0.1566572,-0.015523434,0.051083144,-0.5795715,-0.3489398,-0.5281688,-0.48404455,-0.5116873,-0.5883911,0.8409032,-0.27343047,-0.2924167,-0.5713194,0.17431423,-0.03373783,5
-0.4744882,-0.052611247,0.004847463,1.3586216,0.004843928,1.5984755,0.38479412,-0.95937645,-0.2891868,-0.5961566,-0.6190787,-0.5108259,-0.65362275,0.5204336,-0.18699153,0.021471128,-0.5418918,0.7689098,-0.3126917,5
1.4620857,-0.58198845,0.034611233,-0.08086263,-0.13129878,0.16427884,0.46635544,-0.90070724,-0.53663117,-0.25713387,-0.56030625,-0.1305432,-0.43198937,-0.9040376,0.4441999,0.25316867,-0.32629606,0.14682385,-0.45604798,4
1.1974459,-0.39993587,-0.006812621,0.1358186,-0.4554861,0.75305325,0.2723333,2.4848797,0.9434045,-0.3838756,-0.43047568,-0.41713268,-0.5142454,-0.43366715,0.610529,-0.20891562,-0.29787275,1.0196903,-0.5577966,5
0.17500815,0.85219306,-0.001230631,-0.108328745,-0.23266765,0.18404135,0.035364047,1.3533678,0.40434298,-0.23809884,-0.2620613,-0.23060572,-0.33859208,0.11383748,0.27908084,-0.37997627,-0.20033175,0.05245691,-0.41453558,5
0.18692046,0.7780273,0.029238991,-0.35752624,-0.21640295,0.943323,0.23871323,0.8676202,0.078308225,-0.34436333,-0.39114934,-0.32095802,-0.34338906,-0.50834006,0.4549128,-0.12848885,-0.16858466,0.35444272,-0.5764265,4
0.24199247,0.5425333,0.0022681803,-0.12882718,0.35155553,1.0395248,0.2059212,-1.604662,-0.22528505,-0.9884282,-0.7565906,-0.95910215,-0.8034448,1.2644234,-0.8428568,0.41683826,-0.6531931,-0.2410254,-0.5820824,6
0.5227719,-1.1058241,0.04981648,0.44507903,-0.021695428,0.13774858,-0.3998906,0.3235809,-0.0871542,-0.43242744,-0.3755342,-0.7150392,-0.20086622,1.2222731,-1.6972314,1.0191798,-0.5417938,-0.27746516,0.8063425,2
-0.51349354,-0.07112968,0.0040041953,-0.40725094,-0.15866765,0.20664467,-0.025743037,-0.17036302,-0.45432878,-0.24948041,-0.2500107,-0.20539117,-0.30883592,0.32561707,-0.14959408,-0.16107991,-0.19905463,-0.8806895,-0.34174004,4
-0.5276684,-0.24231762,-0.12397938,-0.007109899,-0.13528362,0.60491735,-0.2848132,-0.41675586,0.31236398,-0.3719685,-0.33042634,-0.3095556,-0.4507662,0.49511606,0.23393057,-0.7268053,-0.23456061,-0.23086156,-0.60493,3
0.3062108,0.7568817,0.10707205,-0.5448627,-0.23998511,0.06359115,0.1903095,1.3852971,0.6457015,-0.89091873,-0.72999644,-0.6733209,-0.73985267,0.58566785,-0.8544518,0.8165748,-0.72195166,-0.4491268,-0.30122167,3
0.098700866,0.9246008,0.02711761,0.6632969,-0.22782248,0.44643277,-0.15006435,2.2019193,0.35891363,0.3916908,0.5043792,0.4410465,0.2925094,-0.18127137,0.41240215,-0.643836,0.5129972,-0.9594146,-0.65285325,0
-0.37327906,0.75561994,0.05464136,-0.1914671,2.4719694,1.7043173,0.3145232,-0.09855302,-0.41015467,-0.039498243,0.16506764,0.16025506,-0.099996835,0.30415225,0.3448384,-0.90005916,0.02359585,-0.40896547,-0.4237224,5
2.6734247,-1.1681436,0.0019566715,0.24277732,-0.14005777,-0.19153798,0.012213223,0.5791943,0.08541134,-0.04720408,-0.020115908,-0.23081864,-0.21511286,0.6191394,-0.29032484,-0.026054472,-0.31830573,-0.7951131,0.05489166,6
-0.8300056,-0.22259498,0.06811004,-0.2995934,-0.095249996,-0.6024464,-0.16083401,0.7750622,0.22456574,-0.19686376,-0.010165069,-0.22486262,-0.2272749,1.4011557,-0.43679744,-0.6874187,-0.22023332,-0.5195612,-0.02426435,3
-0.288556,-0.3820591,0.174786,-0.16063417,-0.43881938,1.4548881,-0.1911717,2.3202405,0.31439275,0.20792909,0.3169094,0.1142768,0.29062,0.8595095,-0.4064011,-0.3323221,0.2169996,-0.9322635,-0.22131479,5
-1.3552895,0.34384212,0.11627961,-0.15570953,-0.3250497,0.7372083,-0.15107587,0.40877807,-0.44536906,0.5391012,0.38572228,0.48980042,0.3332022,0.1038523,0.42850965,-0.96013165,0.38155827,-0.6547435,-0.089381926,0
-0.25758556,-0.58075625,0.11275909,-0.19800279,-0.28997317,1.0629783,0.14264214,2.300184,0.072268724,0.35901248,0.31740665,0.43042386,0.33850142,-0.74979514,0.6168837,-0.49460697,0.5972209,-0.4648955,-0.670792,0
0.17131886,0.76266176,0.036333583,1.3161199,-0.22800323,-0.17468569,0.047520757,-0.87294996,-0.36325026,-0.023455966,0.07174212,0.023043774,0.08557091,0.664823,-0.29845494,-0.33839536,-0.0641468,-0.4672392,0.20752728,3
-0.67172164,-0.2956578,0.13978285,-0.46633697,2.0380507,0.23246679,0.102639325,0.07676541,-0.3178274,-0.52922297,-0.35589582,-0.49474576,-0.5784395,1.0211514,-0.40059066,-0.18681845,-0.58354014,0.000987947,0.054477893,2
0.94618714,-0.27082366,0.0967207,1.2347274,-0.16855833,-0.30136016,0.27395898,-1.3894656,-0.91973656,1.0540578,1.0453297,0.86607444,1.1912975,-0.19060573,-0.75924176,0.7642624,0.8596303,-1.855384,0.39420325,4
-0.6692535,0.013472775,0.0198261,0.10392466,-0.35451746,-0.13898298,-0.042506933,0.18280351,-0.21397713,0.6798612,0.6854544,0.723377,0.49823037,0.06192209,0.4715129,-1.136452,0.64833254,-0.8511646,-0.31507435,4
-0.19267821,0.082484424,0.19576061,1.406264,-0.27015266,-0.3952218,0.50544333,-0.98930675,-0.5530945,0.16398191,-0.11086431,0.47730598,0.096077554,-1.4772894,0.9567084,-0.25452745,0.15989587,0.38482133,-0.476991,2
-0.59030527,-0.22004634,0.22371772,-0.48112476,-0.15548345,0.0560205,-0.08970384,1.5486482,-0.3362611,0.1078541,0.055648234,0.15961757,0.49791083,0.0010624304,-0.66123444,0.83656836,0.35801193,-1.0620353,-0.13939059,0
-1.5825258,-0.53791857,0.10746563,-0.3644511,-0.09489299,0.87600094,0.21995538,-0.15038878,-0.22729644,-0.6667129,-0.5664603,-0.6781498,-0.61349463,1.6927228,-1.0547158,0.08808876,-0.6986839,0.084914535,0.5885044,4
0.47057685,0.67379963,-0.01861871,0.10191584,-0.022990324,1.0696709,0.0056844633,0.13661063,-0.18748549,-0.1487464,-0.17858994,-0.067471124,-0.2894432,-0.0636859,0.56941456,-0.72115666,-0.1285364,0.077848956,-0.36689645,1
0.99189246,0.16811275,0.02891349,0.10423539,0.18400928,-1.0740834,-0.22048813,-0.50856805,0.073676966,-0.62882996,-0.7039053,-0.34782586,-0.6043871,-0.49464455,0.558267,-0.4275059,-0.29728326,0.38020825,-0.8454997,3
1.5206832,-1.0337089,0.032508798,0.021762282,-0.04273942,-0.76728916,-0.08099009,0.3691229,-0.19219571,-0.16561094,-0.15217061,-0.3430045,-0.1501148,0.5149999,-0.5900155,0.33442387,-0.39126027,-0.9071908,0.48808986,6
0.56335807,0.026498718,-0.029536832,-0.11465074,-0.16715315,-0.58025825,-0.11418534,0.2682247,0.37359458,-0.58739364,-0.78013694,-0.5978465,-0.728831,0.11828166,0.20614146,-0.15232551,-0.63905823,1.7843996,-0.6291855,4
-1.2802325,-0.37043792,0.11195647,-0.7154076,-0.11290629,0.19657598,0.3958828,0.5988952,-0.10767869,-0.5325558,-0.5401582,-0.5842736,-0.59400076,-0.14844695,-0.08510345,0.34780222,-0.49484745,0.9093662,-0.5005016,5
0.06970817,1.0900757,-0.065292425,-0.20481983,-0.1487096,-0.3593094,0.049995214,-1.0641073,-0.37555265,-0.26778048,-0.19456051,-0.18468596,-0.059580132,0.8330158,-0.4504102,-0.17465691,-0.34029186,-0.83824503,0.19810262,0
0.35251552,0.50186074,0.012926221,-0.6254609,-0.1352406,0.8635377,0.13666502,-0.4673625,-0.36054155,-0.3226688,-0.37581453,-0.17067556,-0.14308539,-0.038990624,-0.29931095,0.45273787,-0.17190203,-0.8220314,-0.25858724,1
-0.3424388,-0.7583984,0.010968782,-0.34925675,-0.35451964,1.169569,-0.05139405,1.1778721,0.20560625,0.42167765,0.43022406,0.48288065,0.35746685,-0.1325976,0.6415295,-0.9879394,0.6155503,-0.3759402,-0.35598606,5
1.3689537,-0.16858,-0.01648869,1.2544984,0.085600615,1.4630201,0.35964978,0.07685726,-0.6202701,-0.022795763,0.0062461905,0.24215107,-0.1601232,-1.1250118,1.147724,-0.76909685,0.11426073,-0.07679413,-0.4848979,1
1.3872216,0.13226202,-0.053421408,0.06627838,0.09161172,-0.80967855,0.04885466,1.0926236,0.537294,-0.41278744,-0.42576897,-0.5068162,-0.5576825,0.7737226,0.00045055524,-0.49426806,-0.3696677,1.0910437,-0.15942812,5
-0.271558,-0.593335,0.13924819,-0.42161274,-0.259393,1.6159039,0.14654875,0.7225746,-0.33741796,-0.42828754,-0.38426062,-0.52776706,-0.5464288,0.63487,-0.6321218,0.33150783,-0.56597745,0.576049,0.27785432,2
-0.498496,0.32009152,-0.040547315,-0.54555136,0.008720182,2.1549246,0.017323552,-0.5794225,-0.47965604,-0.17112133,-0.120653436,-0.16124356,-0.20273417,0.570264,-0.10698317,-0.34612343,-0.18873066,-0.5400616,-0.20396084,1
0.19451153,-0.53105044,-0.0638171,0.39944464,-0.082136825,0.0440358,-0.24504268,0.10213638,-0.050553612,0.006765928,0.06946385,0.056778904,-0.0942747,0.6953631,0.19817574,-1.0709126,-0.024342883,-0.6708987,-0.19699955,2
-0.51714313,-0.6295686,0.10933825,-0.13847606,-0.06096527,-0.23445526,0.008679749,0.02725631,0.11347876,0.22546041,0.29373577,0.19091298,0.1838043,1.5106374,-0.39306998,-0.6903582,0.11104539,-0.739499,0.17864111,1
2.5892334,-1.2243629,0.070889615,0.25893778,-0.3052552,0.5265258,1.9072533,-0.004736975,-0.09502161,-0.4006918,-0.5955583,-0.5582798,-0.64693564,-0.13219142,-0.31843588,0.79312325,-0.6585991,0.84319407,-0.093449935,6
1.3862237,1.3348875,-0.050387204,0.9593557,0.14975676,2.608119,0.41935146,-0.27117112,-0.02771803,-0.28101194,-0.09011298,-0.18717515,-0.19357824,0.34254485,0.050261185,-0.17715842,-0.14271188,-0.5983238,-0.62506974,4
0.8578697,0.01810611,0.08710804,-0.39521486,-0.35989708,0.15387852,0.14657637,1.4144338,0.44321784,0.070893794,0.26799548,-0.112738006,-0.026186857,1.1340258,-0.26265186,-0.5230492,0.0033761486,-0.6458661,0.012334205,0
2.387855,1.4657898,-0.00869583,0.031413518,0.6096673,2.4305172,2.0987198,-1.1598324,-1.0232903,0.018177886,0.112123504,0.06535055,0.14064035,-0.5073826,0.19716331,0.3853467,-0.054584328,-0.007935148,0.29503587,1
-0.7628872,-1.2811178,0.020881683,-0.16001348,-0.33157545,0.7871665,0.17681688,1.2722243,0.27464196,0.011285868,0.09477295,-0.11387906,-0.15964212,1.0001711,-0.09706953,-0.95056134,0.03134577,-0.17278688,0.004506327,1
0.47928312,-0.025322631,0.09470648,0.09189288,0.050986703,-0.5811337,0.07246224,-0.0009760484,-0.02875588,-0.6066063,-0.7189728,-0.4783806,-0.7136222,-0.48655716,0.63575286,-0.47871885,-0.45698938,1.0704008,-0.59229726,1
-0.13770157,-0.7822936,0.053418428,-0.38574195,-0.11773583,-0.1807357,-0.001318872,0.17422798,-0.21856475,-0.22368796,-0.2158916,-0.23746194,-0.33721668,-0.008884288,0.11743942,-0.26116148,-0.20089509,0.20993267,-0.40024143,3
0.4788173,-1.2340235,0.113823645,-0.23236166,-0.3211361,0.2102533,-0.21102998,0.3123434,0.4447529,0.09957409,-0.043189913,0.058654077,-0.024366438,-0.2289167,0.28754735,-0.17581788,0.121687785,-0.7371241,-0.71209484,3
1.0343655,0.4813896,-0.08054773,-0.4829278,0.05205434,1.597861,0.19904429,-0.52250457,-0.39899313,-0.11978699,-0.15819943,0.13294084,-0.118986726,-0.8334692,0.732019,-0.28659907,0.06147936,0.1352186,-0.62772936,3
-0.41018277,-0.1217685,0.012796864,-0.38021743,-0.0408262,1.4868869,-0.2203477,1.4869508,-0.26289582,-0.09512535,-0.035745412,-0.011885102,0.046149984,-0.41694978,0.26114166,-0.22149175,0.15410137,-0.27119035,-0.69212085,4
0.39204255,-1.5174767,0.029244617,-0.68342716,-0.10450593,-0.318319,0.062425684,-0.118786044,0.026512943,-0.3026821,-0.26130363,-0.36404595,-0.35831022,0.61357236,-0.2135998,-0.20220104,-0.40801486,-0.056859743,-0.21497151,0
0.19634432,0.12703344,-0.009454545,-0.35784948,-0.4369323,0.2278397,0.30670077,1.3374604,0.9870063,-0.19159006,-0.08720952,-0.10469858,-0.34335697,0.37853935,0.3377859,-0.6293056,-0.16838166,-0.41206962,-0.6657832,3
0.3681415,0.7981292,-0.022601224,-0.4055071,-0.2956533,0.38305742,0.07717087,-0.5385962,-0.08444742,-0.6506774,-0.65520394,-0.56977266,-0.6623741,0.47417912,-0.28633994,0.120522775,-0.5795086,-0.1578993,-0.46049872,6
1.3037088,-0.14254063,-0.019224074,-0.30685806,0.008956,0.032756425,-0.14252436,-0.5825047,-0.1756765,-0.060615066,-0.08963382,0.098546945,-0.073078655,-0.47781578,0.48206323,-0.28148898,0.06823007,-0.83745956,-0.7171923,5
-0.32084993,-1.2548617,-0.07821515,-0.2953151,-0.10335499,0.9032426,0.015498762,-0.43933725,-0.028931111,-0.28357425,-0.18619315,-0.21098647,-0.38613054,0.5708713,0.3053929,-0.9052702,-0.25227058,-0.06283659,-0.34207937,1
-0.567392,-0.06894583,-0.01609807,-0.36694145,-0.025518015,-1.2395139,-0.24285612,0.31393343,0.29639605,-0.2697007,-0.18121861,-0.08822479,-0.28657666,-0.0036037788,0.5191197,-0.89742255,-0.037621256,0.10823783,-0.6058832,5
-0.7303905,-0.8788006,0.10028263,0.2419732,-0.16059713,-0.90572596,-0.13937908,-0.23613024,-0.15828624,-0.55170614,-0.5532518,-0.4026658,-0.5061163,-0.74892515,0.6836092,-0.56921875,-0.31529143,1.2031695,-0.70394164,5
-0.19340533,-0.03802986,0.039766945,-0.47100675,-0.4161937,0.26014644,0.13022661,3.1441503,0.33204147,-0.06587736,-0.025728535,-0.018402454,-0.11175308,-0.4697595,0.4930449,-0.41971117,0.07902947,-0.062599555,-0.6085956,2
-0.061800748,2.5463033,-0.05689118,0.0056701526,0.19883451,0.50286895,-0.11703487,0.47436783,0.09888004,-0.77084446,-0.6401696,-0.85545295,-0.56468004,1.009632,-1.1534637,1.0455158,-0.68670183,-0.287031,1.0840726,6
-1.2532785,-1.0350317,0.18491074,-0.19890954,-0.32230037,1.090001,-0.19419324,1.3985665,-0.23565286,0.08329825,0.07715954,-0.08090757,-0.0058462545,0.4999515,-0.10889816,-0.517078,0.0525359,-0.17447929,-0.21549094,0
-0.48452318,-1.8361179,-0.017416313,2.423369,-0.23084816,-0.81565917,0.720641,-0.13000399,0.52399933,1.4057317,1.69381,1.6279663,1.9921833,0.29499024,-0.78853077,1.0764024,1.7792908,-1.8362325,0.4919916,6
1.1991265,0.53604484,0.06132576,-0.15520582,0.009408072,-0.7156738,0.033893142,0.5489313,-0.14758337,-0.24590181,-0.15907358,-0.372534,-0.47177568,0.63956344,-0.17201298,-0.41184178,-0.41163188,-0.6389799,-0.15578115,5
-0.921454,-1.5437713,0.051136926,0.9063635,-0.007348858,0.24326162,0.10754817,-0.25516912,-0.14959756,-0.24623285,-0.22569712,-0.24835958,-0.33145297,0.7084055,0.083877794,-0.924819,-0.19217026,0.41619748,-0.1104546,6
-0.6736463,1.5300053,-0.019831315,0.16491473,0.0065775737,0.71135914,-0.066285916,0.7007552,-0.18379036,0.18758427,0.3751191,0.21296352,0.12596434,0.41968855,0.20798619,-1.0093306,0.20929918,-0.96562684,-0.46319556,6
-1.0054667,0.17781773,0.06027367,0.5860357,0.3130623,-0.22979936,0.3082175,-0.53157955,-0.51406074,-0.2730539,-0.3036336,0.10256738,-0.15501754,-0.734778,0.8420894,-0.829059,-0.10056655,0.3861615,-0.5074997,6
-1.0584985,-0.05366388,-0.022230297,-0.75203395,-0.27510354,-0.0019688532,0.29063892,-0.7973893,-0.20234069,-0.2885949,-0.5871588,-0.35725713,-0.3035176,-0.2520642,0.00810615,0.25336355,-0.3895822,-0.2147365,-0.36719063,1
1.0996767,0.8644147,0.043975487,-0.31425244,0.16521534,-0.22719917,0.041358013,0.2500151,0.025647828,-0.26748604,-0.30976796,-0.40401006,-0.38010004,0.23819655,0.2473088,-0.29640022,-0.32314548,0.93024534,-0.26740056,2
-1.1647384,-0.52300936,0.039070852,-0.36268675,-0.30993205,-0.2140997,0.039529894,-0.8058378,-0.052931316,-0.32395723,-0.55927086,-0.34507453,-0.5287991,-0.52882564,0.32469726,0.13833907,-0.28172338,-0.095368296,-0.7525008,3
-0.3918548,0.7071397,0.01936929,0.98188746,-0.17515984,2.3379786,-0.027081165,1.3165689,-0.11422966,-0.6669436,-0.4783674,-0.70050764,-0.39167163,1.0407875,-1.2355274,0.84064853,-0.5675102,-0.502124,0.63529056,0
