,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
18678,9,5,0,11,4,0,14,2,4,1,6,11,3,35,0
18679,5,5,0,8,1,1,10,0,0,1,5,7,3,21,1
18680,9,2,0,6,5,5,11,0,0,0,5,19,3,17,1
18681,3,6,0,12,6,4,4,0,0,1,13,0,2,3,0
18682,4,1,0,6,4,5,10,3,2,0,15,15,2,0,0
18683,2,0,0,3,2,5,11,2,2,1,13,15,1,31,0
18684,1,7,0,0,0,0,9,1,2,0,13,0,1,35,0
18685,3,0,0,5,6,4,9,0,0,1,16,7,5,5,1
18686,9,0,0,8,6,2,14,5,1,0,18,1,4,23,1
18687,6,6,0,5,4,3,6,2,4,1,11,5,4,39,1
18688,4,7,0,0,3,6,5,2,1,0,16,17,4,12,1
18689,4,3,0,11,4,3,2,3,4,0,13,19,4,18,1
18690,7,4,0,12,1,1,11,0,0,1,18,10,3,35,1
18691,10,5,0,9,3,6,12,5,0,0,9,20,3,37,1
18692,3,4,0,13,0,3,0,4,1,1,0,11,1,3,0
18693,7,4,0,15,4,0,9,2,0,1,11,3,4,39,1
18694,10,7,0,5,0,5,12,1,0,1,13,9,2,36,0
18695,9,5,0,3,6,5,10,3,3,1,9,18,1,10,0
18696,1,3,0,0,1,5,11,1,3,1,17,20,3,0,0
18697,7,2,0,11,4,3,1,3,1,1,11,18,5,4,0
18698,9,2,0,11,4,0,14,4,3,0,8,11,5,34,0
18699,0,2,0,6,2,1,12,0,0,1,10,3,2,17,0
18700,2,7,0,10,0,3,8,1,0,0,13,20,5,24,0
18701,5,1,0,7,5,5,9,0,3,0,13,9,5,26,0
18702,0,8,0,15,5,0,14,4,2,1,12,9,1,12,0
18703,0,2,0,8,1,4,0,4,4,1,11,11,4,41,0
18704,3,2,0,4,0,5,11,4,1,1,13,18,2,33,0
18705,2,7,0,6,0,5,13,0,3,1,10,11,2,22,0
18706,0,1,0,9,0,2,3,4,4,0,12,15,3,23,0
18707,7,3,0,7,6,0,8,0,3,1,18,7,3,32,1
18708,5,0,0,11,4,1,4,1,0,0,17,2,5,29,0
18709,1,1,0,14,0,6,12,3,0,1,8,11,2,37,0
18710,7,6,0,0,0,3,0,1,4,1,2,2,1,26,0
18711,0,3,0,13,0,6,12,4,3,1,13,13,5,14,0
18712,6,5,0,4,1,4,10,4,2,1,18,5,4,19,1
18713,7,2,0,5,0,0,12,3,2,1,4,13,4,21,0
18714,7,7,0,3,2,6,9,2,4,0,8,3,1,10,0
18715,2,2,0,13,4,0,6,3,4,1,13,15,1,4,0
18716,9,2,0,1,5,3,3,3,0,0,17,6,0,7,0
18717,5,6,0,10,4,5,8,3,1,0,1,1,5,14,1
18718,7,5,0,5,3,4,6,2,2,1,2,16,2,18,0
18719,2,0,0,11,1,4,9,3,0,0,13,17,3,25,0
18720,6,2,0,15,0,3,11,4,1,1,7,10,4,8,1
18721,3,2,0,4,0,3,4,1,2,0,15,12,0,3,0
18722,0,2,0,6,0,3,9,1,0,1,2,19,1,37,0
18723,5,6,0,2,3,5,5,0,0,1,2,14,0,10,0
18724,0,7,0,9,5,2,10,5,2,0,18,9,3,22,1
18725,5,3,0,3,2,6,13,1,0,1,2,11,0,39,0
18726,0,6,0,5,2,1,7,1,0,1,13,0,2,35,0
18727,5,3,0,7,0,4,7,4,0,0,13,2,3,8,0
18728,4,6,0,4,1,4,10,3,1,1,13,2,2,0,0
18729,3,6,0,2,6,0,9,3,4,1,4,8,0,6,0
18730,10,3,0,3,0,3,0,2,4,0,10,11,2,10,0
18731,2,6,0,9,2,3,10,4,2,0,8,9,0,26,0
18732,1,6,0,6,2,5,1,4,3,0,2,9,1,30,0
18733,0,7,0,13,0,5,12,4,0,0,13,9,5,7,0
18734,0,7,0,15,4,5,11,5,0,0,18,18,5,6,1
18735,1,0,0,0,1,4,9,2,4,0,15,2,3,12,0
18736,1,4,0,10,3,5,12,5,2,1,15,2,0,3,0
18737,2,2,0,3,0,4,6,0,2,1,10,15,4,10,0
18738,8,6,0,1,2,0,4,5,0,1,18,16,4,35,1
18739,6,3,0,3,3,0,7,1,2,1,8,13,2,12,0
18740,0,8,0,14,1,6,5,3,4,0,2,4,1,28,0
18741,0,7,0,0,0,6,6,0,1,0,17,20,5,17,0
18742,3,6,0,13,3,5,5,3,1,0,3,0,5,40,0
18743,8,5,0,5,0,3,11,1,2,0,13,11,1,7,0
18744,6,7,0,6,0,4,2,4,1,1,15,11,1,5,0
18745,6,3,0,1,5,0,13,4,2,1,12,0,1,28,0
18746,1,2,0,6,0,3,6,4,3,0,4,0,3,29,0
18747,0,8,0,13,1,3,9,4,0,1,17,9,2,1,0
18748,1,6,0,11,0,2,9,3,4,0,2,11,3,25,0
18749,3,1,0,14,3,4,8,2,1,1,2,2,3,25,0
18750,2,4,0,7,1,3,9,1,4,1,10,11,1,12,0
18751,7,8,0,5,0,1,4,1,1,0,5,7,2,3,1
18752,0,2,0,0,1,4,5,2,3,0,6,6,3,14,0
18753,9,8,0,14,3,4,4,2,4,1,5,7,1,11,1
18754,2,6,0,15,1,4,9,1,0,0,13,7,3,2,0
18755,6,6,0,1,5,6,9,5,2,0,13,6,3,35,0
18756,4,8,0,13,0,5,6,4,3,1,12,2,3,18,0
18757,2,5,0,5,6,5,9,3,1,1,5,12,4,27,0
18758,5,7,0,10,0,0,7,4,3,0,2,0,4,3,0
18759,4,1,0,14,5,5,13,0,2,0,18,8,3,37,1
18760,2,5,0,7,2,2,5,3,2,1,4,4,2,38,0
18761,10,4,0,10,3,0,2,1,1,1,14,0,2,11,1
18762,7,2,0,7,3,6,2,5,2,0,11,7,5,8,1
18763,10,8,0,10,3,3,7,3,1,0,2,2,1,29,0
18764,4,1,0,0,1,4,12,1,0,1,6,4,1,7,0
18765,8,3,0,5,2,5,13,5,4,1,5,7,5,12,1
18766,4,3,0,1,6,1,10,5,3,0,2,2,4,38,0
18767,0,7,0,13,6,0,4,3,2,0,13,15,0,32,0
18768,6,5,0,10,6,6,3,1,4,1,14,7,3,27,1
18769,3,7,0,6,1,5,8,4,3,0,2,13,4,17,0
18770,0,8,0,3,0,0,3,3,3,1,13,11,5,14,0
18771,7,3,0,0,0,0,8,4,0,0,2,15,0,21,0
18772,5,0,0,3,4,1,1,4,1,1,0,6,3,7,0
18773,0,8,0,1,5,4,14,1,0,1,2,2,3,27,0
18774,2,1,0,3,3,3,8,1,3,0,3,20,1,0,0
18775,4,3,0,9,3,3,11,1,3,1,18,5,4,28,1
18776,6,3,0,15,5,4,14,4,1,1,4,2,4,9,0
18777,5,3,0,2,1,3,12,0,3,1,5,10,2,1,1
18778,3,1,0,13,1,5,2,5,2,0,13,16,5,21,0
18779,2,1,0,0,1,0,1,0,3,1,11,12,4,2,1
18780,8,8,0,10,1,4,5,5,3,1,1,10,5,37,1
18781,1,3,0,4,1,3,13,3,2,1,4,9,5,22,0
18782,7,7,0,6,0,0,3,2,3,0,4,9,1,3,0
18783,9,4,0,12,6,4,4,4,0,0,0,11,0,31,0
18784,6,8,0,13,6,5,9,0,2,1,2,4,0,3,0
18785,9,0,0,15,3,1,11,5,0,1,5,4,2,39,1
18786,1,5,0,8,1,0,7,3,4,1,10,6,0,0,0
18787,5,7,0,12,0,4,1,3,3,0,9,13,1,30,0
18788,5,6,0,6,6,6,4,3,0,0,7,13,5,10,0
18789,8,7,0,2,0,1,4,4,2,0,8,6,4,16,0
18790,0,8,0,5,0,1,12,3,0,0,4,6,0,38,0
18791,9,6,0,7,2,4,14,5,1,0,8,10,0,4,0
18792,0,7,0,11,6,3,9,0,0,1,4,11,0,9,0
18793,9,3,0,9,5,3,4,4,3,1,18,8,5,11,1
18794,2,5,0,11,4,2,9,5,2,1,9,8,0,3,1
18795,1,0,0,10,1,5,5,3,0,0,2,11,0,22,0
18796,10,5,0,13,0,4,7,3,2,1,8,0,1,7,0
18797,1,7,0,4,1,1,9,1,4,0,18,17,2,3,1
18798,9,1,0,14,5,5,3,3,1,0,8,1,2,10,0
18799,2,8,0,8,3,1,4,2,1,1,9,7,2,4,1
18800,4,3,0,15,0,5,5,4,4,1,13,15,3,23,0
18801,0,1,0,11,4,1,14,5,4,0,16,1,0,41,1
18802,1,0,0,0,4,0,3,0,2,0,4,1,0,0,0
18803,1,8,0,11,6,0,12,4,4,1,12,18,5,7,0
18804,1,7,0,12,4,5,10,0,2,0,2,2,5,19,0
18805,10,0,0,15,0,6,2,5,3,1,13,20,0,9,0
18806,8,3,0,2,0,3,7,1,0,1,17,11,1,31,0
18807,2,1,0,4,0,5,8,1,4,1,16,4,5,39,0
18808,3,6,0,11,0,1,9,3,2,0,2,13,5,36,0
18809,2,8,0,5,0,5,6,2,1,1,2,2,4,1,0
18810,9,2,0,1,6,4,6,2,1,1,17,11,3,12,0
18811,4,1,0,12,1,6,6,1,0,1,13,9,0,14,0
18812,8,2,0,3,0,3,6,2,4,1,5,13,0,21,0
18813,2,4,0,4,2,2,2,0,1,1,18,18,1,36,1
18814,5,4,0,6,0,3,2,2,3,0,2,2,4,35,0
18815,1,5,0,14,5,0,11,3,4,0,17,11,1,28,0
18816,2,5,0,0,0,6,11,2,1,0,13,11,2,29,0
18817,10,1,0,12,5,5,7,1,3,1,18,4,3,31,1
18818,1,8,0,1,0,3,6,0,4,0,17,2,5,13,0
18819,5,0,0,4,1,6,14,0,0,0,13,19,2,38,0
18820,9,3,0,9,2,5,13,2,4,1,0,11,5,19,0
18821,3,7,0,6,6,4,6,0,0,0,0,18,4,14,0
18822,0,0,0,7,0,4,9,3,1,0,8,6,4,1,0
18823,0,7,0,7,0,5,8,5,3,0,4,11,2,18,0
18824,9,7,0,7,3,3,8,4,2,0,18,5,1,9,1
18825,2,6,0,6,1,2,8,0,3,1,18,7,1,0,1
18826,2,3,0,10,6,1,0,1,0,1,5,1,3,1,1
18827,3,7,0,2,5,0,11,2,3,1,18,1,0,9,1
18828,9,8,0,4,0,1,9,2,2,0,17,0,5,12,0
18829,4,5,0,3,5,6,4,3,2,1,2,2,1,14,0
18830,0,7,0,12,0,4,3,0,0,0,4,9,1,5,0
18831,9,2,0,7,1,4,7,0,1,0,2,9,2,31,0
18832,9,0,0,2,1,4,11,4,2,1,14,7,0,33,1
18833,9,8,0,7,6,5,12,1,0,1,11,10,2,23,1
18834,1,0,0,3,6,5,0,1,3,0,6,14,1,11,0
18835,0,6,0,0,5,3,5,3,0,1,13,4,4,40,0
18836,0,2,0,6,6,0,8,0,3,1,15,2,1,4,0
18837,5,0,0,9,0,5,3,4,0,0,2,2,4,17,0
18838,8,7,0,6,6,3,0,5,1,1,5,1,0,31,1
18839,3,8,0,6,5,5,6,3,2,1,12,16,3,10,0
18840,9,3,0,0,6,2,8,2,0,1,8,1,0,34,0
18841,1,0,0,4,6,3,8,1,3,0,4,15,1,39,0
18842,0,6,0,4,0,0,6,3,4,1,2,18,5,6,0
18843,4,7,0,4,0,6,5,3,4,1,13,9,2,21,0
18844,4,1,0,3,0,5,13,3,0,0,0,2,3,24,0
18845,2,2,0,11,6,0,5,1,4,0,10,2,4,28,0
18846,3,2,0,3,6,2,10,1,0,1,18,12,2,19,1
18847,10,7,0,3,1,1,8,3,0,0,13,2,0,3,0
18848,0,5,0,6,5,3,2,2,3,1,13,2,1,0,0
18849,9,7,0,15,4,5,5,3,2,1,3,2,2,39,0
18850,2,7,0,3,3,6,5,1,2,1,6,7,3,31,0
18851,8,5,0,5,0,4,12,5,0,0,16,8,3,22,1
18852,3,5,0,5,3,4,3,1,2,1,0,11,2,6,0
18853,4,6,0,2,0,6,14,1,1,1,2,4,1,22,0
18854,0,3,0,2,5,2,4,5,0,1,0,15,4,11,1
18855,7,2,0,10,1,3,9,1,2,0,18,7,0,30,1
18856,1,3,0,3,5,6,9,0,4,1,12,11,5,5,0
18857,0,3,0,6,6,1,12,1,1,1,0,9,2,5,0
18858,9,8,0,10,1,4,1,1,3,1,10,10,0,8,1
18859,2,2,0,15,0,5,10,2,2,1,13,20,0,26,0
18860,9,2,0,15,6,6,7,3,2,0,3,16,3,22,1
18861,7,5,0,3,4,2,2,5,0,0,18,14,0,27,1
18862,7,5,0,3,2,6,3,1,1,1,13,2,0,18,0
18863,7,8,0,12,4,2,4,0,0,1,18,5,2,13,1
18864,9,8,0,1,3,5,8,0,1,1,17,11,0,21,0
18865,0,1,0,0,2,3,10,2,0,0,2,11,3,21,0
18866,4,7,0,3,2,2,0,3,3,1,16,5,4,12,1
18867,3,5,0,14,0,0,9,1,0,0,8,6,0,9,0
18868,1,4,0,11,1,6,9,4,2,0,11,11,5,26,0
18869,0,2,0,2,5,5,11,4,0,0,10,6,4,33,0
18870,4,5,0,9,3,1,9,0,4,0,8,18,0,22,0
18871,0,4,0,2,6,4,10,2,2,0,13,15,3,21,0
18872,4,0,0,9,5,6,1,4,2,0,5,10,0,41,1
18873,6,0,0,4,6,2,14,1,0,1,8,6,0,9,0
18874,8,0,0,14,6,5,8,4,2,1,8,6,0,19,0
18875,2,8,0,5,0,5,3,3,4,0,2,9,4,13,0
18876,1,3,0,0,2,3,1,1,3,1,9,18,5,14,0
18877,2,1,0,11,6,0,1,2,2,1,2,9,0,23,0
18878,3,8,0,6,5,5,4,4,4,0,3,0,5,26,0
18879,10,4,0,1,3,3,12,1,1,1,12,12,4,33,1
18880,1,5,0,7,1,4,8,5,1,1,13,14,2,26,0
18881,10,6,0,4,2,5,4,1,3,1,4,2,1,36,0
18882,2,6,0,9,2,4,5,3,0,0,13,15,4,13,0
18883,9,1,0,9,6,1,11,5,2,0,5,10,4,30,1
18884,8,6,0,9,2,5,13,5,2,0,11,17,3,30,1
18885,3,2,0,4,6,5,5,3,4,1,2,4,4,3,0
18886,1,7,0,13,6,0,6,3,0,1,8,2,3,37,0
18887,10,2,0,13,3,3,10,2,2,0,4,3,0,25,0
18888,10,6,0,4,2,4,13,2,4,0,17,7,4,22,0
18889,2,1,0,6,0,5,14,5,1,0,2,11,1,34,0
18890,2,2,0,12,6,5,14,3,2,0,8,2,3,27,0
18891,1,5,0,3,0,5,6,2,0,1,2,9,1,18,0
18892,0,7,0,2,1,0,7,0,4,1,11,6,0,19,0
18893,1,6,0,13,6,5,5,3,4,0,15,6,4,19,0
18894,6,3,0,13,5,4,10,3,2,0,8,16,0,35,0
18895,5,2,0,3,2,6,10,4,2,0,15,9,0,1,0
18896,2,7,0,11,0,1,14,0,0,0,10,20,1,6,0
18897,0,0,0,5,1,0,14,0,4,1,2,18,3,21,0
18898,4,6,0,5,1,1,9,1,3,1,2,17,5,37,0
18899,0,6,0,11,6,3,6,3,3,0,2,15,5,35,0
18900,5,3,0,6,2,4,5,3,4,0,10,6,2,36,0
18901,0,0,0,8,0,4,3,2,4,0,8,11,0,38,0
18902,2,3,0,4,0,2,3,0,1,1,7,2,5,0,0
18903,2,3,0,10,6,5,3,0,1,1,13,9,5,38,0
18904,5,1,0,8,4,4,6,0,0,1,8,14,0,16,0
18905,8,5,0,14,0,5,6,3,3,0,8,16,1,21,0
18906,2,1,0,2,1,0,0,5,0,0,14,10,3,28,1
18907,3,1,0,8,4,2,5,2,0,0,13,11,5,18,0
18908,9,6,0,15,0,5,8,0,0,0,2,2,2,7,0
18909,7,4,0,9,0,0,3,5,2,1,2,12,3,27,0
18910,0,7,0,15,0,6,12,4,1,1,2,19,2,24,1
18911,1,4,0,5,1,6,11,5,2,0,10,11,5,6,0
18912,10,6,0,13,2,0,14,2,1,1,4,2,4,21,0
18913,7,4,0,1,2,5,8,1,4,0,9,19,2,2,1
18914,2,8,0,15,0,4,12,5,0,0,16,11,2,22,0
18915,9,6,0,9,6,1,5,1,1,0,2,12,2,0,0
18916,3,0,0,5,3,6,0,0,3,1,17,11,5,24,0
18917,8,5,0,11,0,1,3,1,4,1,4,7,3,31,1
18918,7,8,0,9,6,3,10,5,2,1,1,3,5,23,1
18919,10,5,0,7,1,2,12,5,0,0,18,7,0,19,1
18920,1,7,0,1,0,6,0,4,3,1,10,12,1,21,0
18921,8,7,0,4,0,1,1,5,2,0,14,7,2,32,1
18922,0,2,0,8,6,4,1,2,0,1,18,7,5,32,1
18923,1,0,0,4,6,5,8,0,2,0,2,0,1,5,0
18924,7,5,0,5,2,2,2,0,1,1,8,8,4,34,1
18925,9,4,0,13,4,6,8,4,0,0,13,9,4,16,0
18926,0,1,0,4,6,0,4,3,3,1,11,9,5,11,0
18927,3,6,0,13,5,5,8,2,0,1,6,2,5,1,0
18928,1,4,0,4,6,4,5,3,2,0,17,15,5,29,0
18929,3,0,0,8,5,6,9,2,1,1,2,15,5,19,0
18930,2,1,0,14,5,3,14,3,0,1,12,7,5,35,0
18931,10,1,0,9,2,1,5,0,3,1,5,19,3,18,1
18932,10,7,0,2,0,0,11,3,2,1,6,3,0,27,0
18933,8,3,0,13,6,5,0,5,4,1,11,7,0,36,1
18934,5,3,0,11,2,4,11,0,1,1,16,2,4,11,0
18935,4,8,0,2,6,4,6,5,2,0,2,6,5,36,0
18936,10,8,0,0,2,1,5,5,2,1,11,19,0,18,1
18937,0,4,0,9,0,3,4,3,4,1,13,9,0,25,0
18938,1,7,0,5,1,1,13,5,0,1,9,10,1,3,1
18939,10,4,0,6,1,0,6,0,1,0,13,6,1,36,0
18940,4,1,0,5,0,0,7,0,3,0,13,2,0,22,0
18941,8,2,0,5,1,4,6,5,2,0,18,4,3,38,1
18942,5,8,0,5,3,5,14,1,2,0,1,1,2,20,1
18943,4,0,0,3,3,4,10,2,2,1,2,2,4,7,0
18944,0,2,0,6,1,5,2,1,0,1,2,4,0,21,0
18945,10,8,0,10,6,1,12,5,3,0,16,3,2,3,1
18946,1,2,0,3,0,5,12,2,4,0,18,7,3,5,1
18947,1,5,0,3,6,5,9,1,4,1,2,13,0,27,0
18948,0,7,0,15,6,4,3,1,4,0,13,13,4,35,0
18949,6,8,0,1,4,0,0,2,0,1,5,7,0,32,1
18950,3,3,0,14,5,5,3,3,4,1,9,11,2,0,0
18951,5,6,0,13,3,4,0,3,2,0,0,3,3,8,0
18952,4,6,0,9,0,2,11,4,0,1,7,7,2,31,1
18953,2,0,0,7,4,5,12,1,2,0,18,9,1,9,1
18954,2,6,0,13,0,2,11,1,3,1,3,7,0,10,1
18955,8,6,0,0,2,4,3,0,1,0,15,15,2,2,0
18956,2,1,0,11,5,5,0,3,1,0,8,15,1,34,0
18957,10,1,0,7,4,1,3,1,0,0,9,14,2,21,1
18958,9,3,0,6,4,4,5,3,1,1,9,17,3,26,0
18959,6,6,0,11,3,5,8,1,4,0,6,20,4,31,0
18960,0,3,0,5,5,6,2,2,0,1,11,7,3,36,1
18961,3,6,0,7,1,0,3,0,3,0,6,12,4,2,0
18962,3,1,0,1,3,1,13,0,2,1,9,15,4,9,1
18963,6,7,0,2,5,2,8,0,4,0,3,19,0,37,1
18964,10,1,0,1,2,5,4,3,0,0,10,6,5,14,0
18965,5,0,0,5,2,1,8,5,3,1,9,4,1,37,1
18966,6,2,0,4,5,1,1,4,4,1,8,10,1,38,0
18967,1,7,0,2,1,0,1,3,3,1,2,12,0,6,0
18968,0,3,0,11,4,5,1,4,4,1,4,2,4,38,0
18969,3,5,0,0,0,0,8,5,4,1,8,1,4,40,0
18970,6,7,0,9,6,6,14,4,4,1,4,13,3,37,0
18971,0,7,0,9,6,2,2,4,3,0,13,6,4,29,0
18972,1,0,0,6,6,2,2,1,4,1,13,9,5,7,0
18973,9,6,0,3,0,3,3,5,3,1,2,6,4,39,0
18974,7,5,0,10,0,3,11,4,0,1,11,12,1,30,1
18975,2,5,0,12,6,4,4,2,0,1,6,2,0,2,0
18976,1,8,0,3,6,6,9,2,2,1,8,6,1,7,0
18977,8,2,0,2,3,3,6,4,4,1,8,2,0,13,0
18978,6,2,0,3,1,5,5,1,3,1,13,2,5,10,0
18979,8,8,0,9,5,3,3,3,4,0,9,10,3,27,1
18980,4,2,0,5,6,0,8,2,0,1,4,6,4,34,0
18981,0,6,0,5,0,4,9,3,0,0,2,9,2,21,0
18982,2,7,0,5,1,4,9,3,3,0,8,6,0,17,0
18983,0,1,0,1,5,0,3,2,0,0,8,7,4,40,0
18984,0,1,0,5,0,1,1,3,1,0,17,12,3,0,0
18985,3,7,0,10,6,3,9,1,3,1,13,11,1,4,0
18986,5,0,0,7,4,6,3,0,4,0,15,10,0,36,1
18987,4,6,0,5,0,6,4,1,0,0,4,9,2,28,0
18988,10,8,0,15,6,6,0,0,3,1,6,1,3,34,1
18989,0,0,0,7,5,3,2,3,0,1,2,6,1,26,0
18990,9,3,0,0,0,6,2,4,1,1,3,12,4,18,1
18991,4,3,0,12,1,2,7,2,0,0,13,13,0,0,0
18992,5,6,0,13,4,0,5,0,0,1,2,11,4,4,0
18993,7,7,0,5,4,4,6,1,3,1,17,19,2,38,0
18994,9,0,0,2,1,0,1,1,4,0,3,14,0,30,0
18995,2,0,0,3,5,5,0,3,4,0,12,2,5,13,0
18996,0,8,0,11,1,4,12,1,3,1,13,5,2,5,0
18997,1,6,0,3,4,5,8,2,4,1,17,15,0,3,0
18998,4,5,0,6,6,1,4,2,2,1,8,11,4,40,0
18999,0,3,0,7,1,4,8,3,2,0,17,0,0,39,0
19000,9,4,0,4,3,5,7,1,0,1,8,3,5,23,0
19001,7,3,0,9,0,4,8,2,3,0,16,16,4,30,0
19002,8,1,0,9,3,6,10,5,4,1,18,16,0,22,1
19003,3,1,0,15,1,4,8,4,2,1,6,11,1,21,0
19004,4,4,0,2,1,6,3,0,1,1,2,2,5,39,0
19005,2,5,0,4,5,3,6,0,2,0,6,11,4,9,0
19006,1,6,0,0,1,1,11,4,3,0,13,9,4,26,0
19007,4,1,0,7,1,6,3,3,4,1,10,4,5,27,0
19008,6,0,0,8,1,1,10,5,3,1,8,19,1,9,0
19009,6,1,0,1,3,4,2,4,3,0,2,1,2,21,1
19010,0,6,0,11,5,6,0,1,3,0,8,0,5,1,0
19011,10,8,0,2,2,5,6,2,0,1,4,2,3,25,0
19012,5,4,0,5,5,0,7,1,3,0,12,19,1,39,0
19013,0,8,0,2,2,5,8,3,3,0,13,2,0,25,0
19014,3,5,0,12,2,5,7,5,4,1,6,16,5,10,1
19015,5,4,0,11,2,4,7,2,3,0,13,9,3,30,0
19016,0,3,0,6,1,1,13,0,2,0,6,4,0,35,0
19017,4,8,0,14,4,4,1,3,4,0,18,17,4,23,1
19018,4,5,0,2,2,6,14,5,4,0,3,10,1,27,1
19019,10,7,0,6,6,4,14,5,3,1,13,11,0,7,0
19020,2,0,0,1,2,1,8,3,2,0,5,11,4,18,0
19021,5,4,0,14,0,4,12,0,3,1,10,14,5,24,0
19022,4,8,0,8,3,4,8,0,2,1,2,19,5,30,0
19023,10,6,0,15,1,2,11,3,2,0,1,2,5,1,1
19024,5,8,0,5,4,6,3,3,1,1,15,12,0,4,0
19025,9,1,0,0,0,6,4,3,2,0,13,9,4,7,0
19026,0,6,0,10,2,1,6,4,2,0,11,11,1,29,0
19027,2,4,0,14,4,0,2,5,0,0,17,11,2,17,0
19028,0,7,0,3,0,0,10,1,4,0,2,18,1,19,0
19029,5,6,0,3,5,1,13,3,3,0,18,1,1,23,1
19030,8,8,0,2,1,0,9,4,2,0,13,11,1,0,0
19031,6,7,0,9,1,5,7,3,4,1,2,20,1,6,0
19032,0,0,0,2,1,0,9,3,3,0,17,3,0,20,0
19033,2,8,0,6,2,2,4,1,4,0,13,18,0,13,0
19034,1,4,0,0,1,5,9,1,2,1,10,5,2,3,1
19035,7,7,0,7,0,0,1,1,2,0,0,6,1,26,0
19036,2,1,0,10,6,1,3,0,0,0,11,12,1,40,1
19037,4,6,0,0,0,5,6,3,2,1,8,2,5,40,0
19038,1,8,0,13,2,6,9,1,4,1,2,15,5,26,0
19039,5,1,0,1,1,4,3,1,1,1,16,2,1,40,0
19040,8,4,0,13,2,4,9,1,3,1,2,2,0,7,0
19041,4,7,0,3,5,6,3,0,2,0,15,19,0,27,1
19042,0,2,0,0,6,2,6,4,0,1,0,4,3,37,0
19043,3,5,0,8,2,1,6,5,4,0,18,16,3,10,1
19044,4,7,0,12,6,4,7,4,0,0,6,15,1,17,0
19045,8,4,0,10,2,6,0,5,2,1,18,7,5,9,1
19046,8,0,0,10,2,2,11,2,3,0,5,8,3,5,1
19047,1,8,0,5,4,4,0,2,2,0,9,1,5,41,1
19048,0,4,0,0,0,2,9,4,0,1,13,15,4,39,0
19049,1,2,0,3,6,0,3,4,0,0,6,2,3,4,0
19050,1,2,0,1,4,5,14,1,1,0,8,10,3,41,1
19051,0,7,0,11,1,6,7,4,0,1,13,15,5,40,0
19052,1,6,0,13,6,4,1,1,2,1,7,9,4,4,0
19053,9,8,0,6,3,1,6,1,1,0,1,7,2,33,1
19054,8,7,0,1,6,0,3,1,0,0,9,1,4,24,1
19055,0,0,0,6,3,2,9,0,3,0,15,11,0,19,0
19056,2,8,0,15,5,5,9,1,2,1,13,3,4,16,0
19057,7,7,0,11,5,6,13,0,0,0,2,3,0,14,0
19058,4,5,0,13,6,0,1,2,0,0,13,18,2,4,0
19059,3,8,0,11,0,5,12,4,2,0,13,16,0,37,0
19060,7,3,0,3,6,2,11,3,1,1,2,11,2,19,0
19061,3,4,0,10,3,4,2,0,0,1,4,11,0,39,0
19062,0,1,0,2,0,2,14,1,0,0,14,2,3,3,0
19063,1,7,0,14,6,6,12,4,1,0,13,0,2,33,0
19064,6,5,0,15,0,2,0,3,1,0,13,4,4,26,0
19065,1,6,0,6,4,4,6,2,0,0,13,0,0,34,0
19066,7,3,0,5,3,6,3,3,0,1,8,0,4,7,0
19067,5,0,0,8,6,2,3,0,2,1,18,10,5,33,1
19068,3,0,0,9,1,3,9,3,2,0,13,13,4,14,0
19069,2,7,0,5,0,0,11,2,1,0,13,2,5,24,0
19070,2,6,0,7,1,6,7,3,3,1,17,4,5,3,0
19071,1,8,0,13,0,1,10,2,1,0,2,6,4,28,0
19072,4,1,0,6,3,5,3,5,1,0,1,19,2,10,1
19073,0,5,0,0,1,5,0,3,1,0,10,18,1,30,0
19074,8,4,0,12,1,2,1,1,4,1,18,10,3,38,1
19075,2,8,0,10,0,5,9,4,2,0,2,6,1,0,0
19076,0,3,0,3,4,0,14,1,3,0,8,2,1,4,0
19077,3,6,0,13,3,2,2,2,4,1,6,14,4,35,0
19078,4,1,0,3,5,5,2,4,0,1,18,19,1,27,1
19079,10,7,0,5,0,1,0,0,0,1,18,19,3,23,1
19080,10,1,0,14,0,3,9,1,1,0,4,18,0,19,0
19081,2,8,0,6,5,4,5,4,2,1,4,12,2,30,0
19082,7,0,0,12,3,2,4,3,3,0,14,8,4,18,1
19083,4,6,0,15,2,4,6,1,4,1,7,2,0,24,0
19084,10,2,0,13,4,4,13,0,3,1,0,4,3,3,1
19085,6,0,0,5,6,3,13,5,0,0,5,10,3,36,1
19086,2,0,0,3,3,0,8,3,0,0,2,15,5,27,0
19087,9,4,0,5,6,0,8,0,3,0,15,12,2,2,0
19088,0,8,0,4,2,6,7,4,4,1,17,6,2,30,0
19089,6,1,0,12,0,1,4,4,4,1,5,10,4,18,1
19090,2,2,0,1,4,0,3,3,2,1,0,11,3,37,0
19091,0,0,0,4,6,2,5,2,1,0,4,13,5,40,0
19092,9,8,0,6,6,4,5,4,0,1,2,0,1,36,0
19093,2,2,0,4,5,2,1,3,0,0,2,16,0,29,0
19094,2,6,0,11,0,5,0,3,0,0,8,2,5,3,0
19095,6,4,0,11,5,5,4,5,1,1,18,17,1,4,1
19096,7,6,0,15,0,5,5,5,3,1,17,20,2,9,0
19097,0,0,0,14,0,5,10,3,0,1,17,6,3,37,0
19098,0,5,0,2,0,4,2,1,0,0,13,1,1,6,0
19099,0,0,0,8,0,6,2,5,0,0,1,15,3,8,0
19100,5,4,0,8,5,2,2,2,4,1,8,18,1,27,0
