buying_high,buying_low,buying_med,buying_vhigh,maint_high,maint_low,maint_med,maint_vhigh,doors_2,doors_3,doors_4,doors_5more,persons_2,persons_4,persons_more,lug_boot_big,lug_boot_med,lug_boot_small,safety_high,safety_low,safety_med,class
1.0,-1.0,0.99999994,1.0,0.9999593,0.9997648,-0.9987018,0.99999994,0.9995757,-0.9915885,0.99999994,0.99999994,0.9999993,-0.9958442,1.0,-0.923205,-1.0,1.0,1.0,1.0,1.0,2
0.9813855,-0.9920476,0.9601118,0.99295497,0.8411708,0.77558565,-0.60568935,0.9575914,0.7653118,-0.5216708,0.96466136,0.96288425,0.9291552,-0.47853282,0.98027843,-0.27093852,-0.9526886,0.99702936,0.9859946,0.9980447,0.9876254,1
0.708374,-0.7775622,0.63826114,0.83590376,0.4731322,0.40522185,-0.25758573,0.6536614,0.378892,-0.23624825,0.70753527,0.6691458,0.59699214,-0.16332358,0.75175357,-0.06674727,-0.57957894,0.85676485,0.77500635,0.88690084,0.7693382,2
0.9834095,-0.9930318,0.9543114,0.992625,0.84258646,0.7624025,-0.6513448,0.95707166,0.71931034,-0.57413423,0.96828777,0.9616694,0.9291368,-0.5627868,0.97895974,-0.2953556,-0.9544502,0.9963241,0.98165137,0.99803066,0.98824906,2
0.68156654,-0.70391506,0.5383446,0.76671314,0.42282873,0.323048,-0.24286622,0.5489854,0.3066613,-0.31245643,0.66757065,0.5770442,0.52050716,-0.26541683,0.6899061,-0.04420399,-0.5137696,0.7685009,0.6656024,0.82286084,0.7079885,1
0.97653574,-0.9854741,0.9217123,0.98512024,0.81175566,0.68386376,-0.6284551,0.9240836,0.6355046,-0.6467204,0.95996165,0.9204143,0.90085226,-0.62215257,0.9635235,-0.25911975,-0.9342075,0.98972684,0.9511682,0.9946997,0.97802716,1
0.9549828,-0.97948945,0.9269599,0.98375785,0.7766833,0.72418875,-0.5290946,0.9258551,0.6833979,-0.39010233,0.93295413,0.93201095,0.8892261,-0.35423997,0.9604174,-0.23182234,-0.906285,0.9919179,0.97248584,0.9940207,0.9725833,2
0.9994886,-0.9999091,0.9982167,0.9999023,0.9706047,0.9616965,-0.8332705,0.998112,0.953153,-0.6207698,0.9973047,0.99804145,0.9943182,-0.63184667,0.99945575,-0.5040191,-0.99764615,0.9999854,0.99975044,0.9999918,0.9997401,2
0.9936031,-0.998268,0.9878439,0.99881846,0.91097105,0.8888121,-0.68204445,0.98826575,0.88485324,-0.3935614,0.98336434,0.9883438,0.97220016,-0.40791455,0.9950284,-0.31869328,-0.98100644,0.99962515,0.9975944,0.9997479,0.9971027,2
0.9952675,-0.9986365,0.9867679,0.99855626,0.9146918,0.8779675,-0.7277641,0.98543954,0.8700726,-0.5699398,0.9867947,0.98804766,0.97370136,-0.5905912,0.9949737,-0.39290267,-0.98558587,0.9995868,0.99683887,0.99974746,0.9973863,2
0.61894375,-0.64838517,0.48907664,0.7306556,0.41258204,0.28798413,-0.2392345,0.52233547,0.26478738,-0.28575358,0.63721853,0.52329946,0.48913258,-0.23258205,0.64328176,-0.021875422,-0.46146077,0.71787417,0.5929934,0.7804046,0.6637272,0
0.9999031,-0.99998647,0.999222,0.9999768,0.98577017,0.970341,-0.9069583,0.9992634,0.9600099,-0.7991453,0.99931705,0.9992948,0.9974171,-0.8093152,0.9998287,-0.55994236,-0.9993792,0.9999963,0.9998679,0.9999986,0.9999397,2
0.9940087,-0.99755365,0.97337675,0.9969356,0.8959642,0.8110427,-0.73427105,0.97519994,0.77914256,-0.6885035,0.9843308,0.97513396,0.96064764,-0.66156656,0.9897342,-0.31961143,-0.97957474,0.99857706,0.98829365,0.9993157,0.99472344,0
0.8678882,-0.90375465,0.7739578,0.9176245,0.6099901,0.51227325,-0.3852537,0.774955,0.47604218,-0.38567466,0.83261955,0.7901325,0.7326664,-0.3204305,0.86094546,-0.13184157,-0.7610372,0.9393944,0.86036205,0.95566106,0.88536793,0
0.99999017,-0.99999917,0.99985605,0.99999815,0.9956098,0.98636883,-0.96043044,0.99986356,0.9812148,-0.9096337,0.9999205,0.999872,0.99945676,-0.922106,0.99997586,-0.68628,-0.9999091,0.99999976,0.9999815,0.99999994,0.99999523,0
0.9994165,-0.9998799,0.9971482,0.9998425,0.96809345,0.9426705,-0.83348536,0.997366,0.9237697,-0.7296673,0.9974164,0.9971151,0.99243706,-0.7145426,0.9991195,-0.50239795,-0.9969972,0.999964,0.9992679,0.99998486,0.99961305,2
0.94834447,-0.97717214,0.93800354,0.98657084,0.7799958,0.7483732,-0.4614591,0.9382595,0.75651044,-0.19772601,0.918481,0.9369771,0.8933573,-0.20330532,0.96750546,-0.15351562,-0.89690745,0.9937791,0.98272973,0.9949998,0.9743412,2
0.987449,-0.99485636,0.96555746,0.99479675,0.8681752,0.79920155,-0.6816431,0.9663528,0.7593927,-0.59034336,0.975959,0.96867603,0.94445527,-0.56370485,0.9846878,-0.30533504,-0.9651546,0.997747,0.9870416,0.998736,0.9916756,2
0.94148856,-0.97498274,0.9293652,0.98336136,0.75564486,0.7383717,-0.47783428,0.92169195,0.7192193,-0.26211712,0.9180839,0.9357106,0.8903852,-0.24779743,0.9605183,-0.17300847,-0.8886863,0.99183935,0.9808973,0.993841,0.9725639,0
0.93934673,-0.96292424,0.8613206,0.9668216,0.72666645,0.6048538,-0.50946003,0.87853897,0.54381853,-0.48393935,0.91280264,0.8714554,0.83440995,-0.42375097,0.9272111,-0.17188227,-0.8716907,0.97502315,0.91380286,0.9852151,0.9466325,2
0.9688152,-0.9789215,0.8908556,0.9768247,0.77070254,0.6339308,-0.59672415,0.8967752,0.58792245,-0.6252742,0.9441296,0.89550465,0.87049925,-0.61683846,0.9514229,-0.20403337,-0.9162335,0.9834348,0.9326125,0.9912405,0.9683295,2
0.99992377,-0.999987,0.9992086,0.9999715,0.98719025,0.96739,-0.9302112,0.99922395,0.95102185,-0.86958253,0.99949336,0.99918616,0.99789906,-0.87516457,0.9997977,-0.61741704,-0.9994208,0.9999955,0.9998093,0.9999986,0.99994653,3
0.9988026,-0.9997464,0.99579304,0.99970675,0.9577861,0.9313473,-0.82176286,0.9956024,0.9137684,-0.6631161,0.9960093,0.99602455,0.9902609,-0.685771,0.9985043,-0.46956912,-0.9949931,0.9999331,0.9990916,0.99996597,0.9993941,2
0.99885875,-0.9997347,0.99557024,0.99964815,0.95826197,0.9264807,-0.82025605,0.9947859,0.9155009,-0.7061975,0.9958832,0.9956058,0.9896412,-0.71558964,0.9985242,-0.4636303,-0.9952141,0.9999228,0.9990829,0.99996084,0.9993784,0
0.9965394,-0.99913585,0.98962146,0.9991079,0.93139666,0.8921045,-0.7673118,0.990458,0.87170416,-0.63439655,0.9913524,0.9910701,0.9769257,-0.61807036,0.99651104,-0.3954823,-0.9891953,0.99973005,0.9976572,0.99986136,0.99826205,2
0.9909982,-0.99382085,0.9556833,0.9924663,0.8660943,0.763641,-0.7136358,0.9525971,0.69008017,-0.71991193,0.97812694,0.9492794,0.9444383,-0.72955,0.981844,-0.26835564,-0.9647761,0.9957427,0.97263426,0.9978394,0.989776,0
0.9060382,-0.9476022,0.85051906,0.9603069,0.6918678,0.59516233,-0.44384906,0.86730045,0.5522347,-0.34653896,0.88086516,0.8612729,0.8071383,-0.27619222,0.9123573,-0.1518612,-0.8315725,0.97176665,0.919255,0.9802401,0.93179977,2
0.81632084,-0.84802145,0.68140674,0.8690779,0.5345569,0.43412545,-0.34190735,0.68782765,0.38292113,-0.37510288,0.7780071,0.7086981,0.6563817,-0.31987524,0.79829067,-0.099334106,-0.6803921,0.8870565,0.7777724,0.918119,0.8262336,2
0.061952405,0.025566328,0.07737234,0.2452526,0.23051994,0.049412876,0.08107361,0.0494408,0.16414395,-0.06379426,0.20209153,0.2212953,0.21378396,-0.0073003587,0.32770067,0.20543294,0.08731667,0.10771423,0.3132515,0.20828427,0.16115026,2
0.80726784,-0.89513946,0.8208972,0.9405765,0.6054111,0.58237404,-0.32659426,0.8269296,0.5620576,-0.16472684,0.8095684,0.838075,0.73277956,-0.09942045,0.8818587,-0.103862554,-0.7087618,0.95895505,0.92505455,0.9659151,0.8968087,2
0.86040735,-0.9124722,0.8220112,0.9386465,0.6163731,0.56541985,-0.34230202,0.8067921,0.5675686,-0.27199137,0.8301495,0.837954,0.7577975,-0.21950029,0.8865527,-0.117964536,-0.76646626,0.9592919,0.9225704,0.96776164,0.90478784,2
0.89628386,-0.9404582,0.8504287,0.95565575,0.6734511,0.5931009,-0.41524562,0.85050803,0.56090593,-0.33742553,0.87317413,0.859602,0.79811394,-0.2730515,0.9101653,-0.14306806,-0.813512,0.9690241,0.9263055,0.97792506,0.9290701,2
0.99996954,-0.99999636,0.99963546,0.999992,0.9919608,0.97811306,-0.9424859,0.99962264,0.971772,-0.8861028,0.99976385,0.99965984,0.9988512,-0.9013469,0.9999322,-0.6286261,-0.99976104,0.9999989,0.99994725,0.99999964,0.9999827,2
0.99997175,-0.9999973,0.999765,0.99999464,0.99218285,0.9840992,-0.9391488,0.9997538,0.98080564,-0.84637284,0.9997716,0.9998153,0.9989479,-0.86969465,0.9999578,-0.67398804,-0.99978083,0.9999995,0.99997705,0.9999998,0.9999885,2
0.9999623,-0.99999315,0.9994739,0.999984,0.990309,0.97376233,-0.9379588,0.99945277,0.96192384,-0.8901717,0.99968135,0.9994177,0.9984484,-0.89352345,0.9998833,-0.6138675,-0.9996461,0.99999785,0.99988425,0.9999993,0.99996734,2
0.99988496,-0.9999791,0.9987203,0.9999597,0.98406076,0.9566775,-0.92040855,0.99887604,0.9438331,-0.8749635,0.99936223,0.99881035,0.99676776,-0.87609386,0.9997156,-0.5718945,-0.99922395,0.9999915,0.9996777,0.9999972,0.9999169,0
0.9891814,-0.99531114,0.96357906,0.99491775,0.87225413,0.77753794,-0.67551184,0.96788144,0.74025255,-0.6137136,0.9758323,0.96584177,0.9431133,-0.57931954,0.98434323,-0.29599455,-0.96722376,0.9974678,0.982596,0.99868697,0.99126786,0
0.9999815,-0.9999983,0.9997999,0.99999636,0.9937643,0.9855406,-0.9447896,0.9997914,0.97991234,-0.86735266,0.9998325,0.99982154,0.99920094,-0.88243186,0.999962,-0.65413725,-0.9998435,0.9999996,0.9999784,0.9999999,0.9999904,2
0.9970508,-0.9993006,0.9917316,0.99929845,0.93692493,0.90842605,-0.75265664,0.9925197,0.88546234,-0.5825637,0.99161047,0.9921051,0.9798944,-0.5567086,0.9971584,-0.4097992,-0.9903687,0.99980664,0.99814147,0.9998997,0.99850297,2
0.21669814,-0.16955279,0.17840268,0.3775222,0.2379191,0.10071932,-0.005655973,0.17148241,0.16071495,-0.10976754,0.3053414,0.26234072,0.25066128,-0.051842075,0.3815692,0.1213137,-0.06241212,0.27977884,0.3431413,0.36594158,0.300407,2
0.9997917,-0.9999503,0.9976913,0.9999032,0.9790202,0.9427116,-0.91016185,0.9978577,0.9153106,-0.8716899,0.9989923,0.997656,0.9951662,-0.877892,0.9994422,-0.54291034,-0.9986066,0.9999738,0.9992542,0.99999195,0.9998261,2
0.9980339,-0.99957997,0.9955601,0.9996512,0.95027214,0.9385094,-0.78090185,0.99507135,0.9260196,-0.49462175,0.9933948,0.9952827,0.98906523,-0.5196291,0.9983017,-0.40710962,-0.9929112,0.99992895,0.9993574,0.9999526,0.99920535,2
0.9839382,-0.994591,0.97367483,0.9958851,0.864599,0.84117234,-0.62158513,0.9732464,0.81872463,-0.36933985,0.96659213,0.9736148,0.9504368,-0.36026448,0.98749566,-0.269626,-0.96084017,0.9985896,0.9932105,0.9989652,0.9917442,2
0.9999975,-0.9999997,0.9999107,0.99999905,0.99688905,0.9880561,-0.9741718,0.99990785,0.9830319,-0.9565095,0.9999642,0.9999155,0.99965435,-0.9640522,0.99998826,-0.7292064,-0.99995786,0.9999999,0.9999866,1.0,0.9999979,2
0.99936336,-0.99983317,0.9959085,0.9997559,0.9663688,0.92103755,-0.8607548,0.9961128,0.90122783,-0.8003382,0.9975853,0.9960506,0.9908757,-0.79583997,0.9987437,-0.4797184,-0.9966368,0.9999303,0.9987651,0.99997526,0.9995454,2
0.9999911,-0.9999992,0.9998906,0.9999983,0.9957204,0.98981714,-0.95833725,0.99986917,0.98483384,-0.8948253,0.99990714,0.999883,0.9995613,-0.905595,0.9999811,-0.70236087,-0.99991864,0.9999999,0.9999892,0.99999994,0.9999955,3
0.9923833,-0.99778956,0.9835829,0.9980335,0.9003016,0.86015147,-0.6766834,0.98305523,0.85235137,-0.5064651,0.9819818,0.9847106,0.96378034,-0.49561933,0.9934127,-0.34337956,-0.97826695,0.9993422,0.9960446,0.99959636,0.99606925,1
0.99995494,-0.9999928,0.99947023,0.99998474,0.9898367,0.973484,-0.93556374,0.99942523,0.9659871,-0.8903768,0.99968666,0.99945235,0.9984979,-0.8973196,0.9998828,-0.6472486,-0.99964166,0.9999978,0.9998982,0.9999993,0.99996877,0
0.9999272,-0.99998796,0.9992047,0.99997723,0.9868027,0.9675819,-0.9241489,0.9991982,0.95724607,-0.86229265,0.99952793,0.999213,0.9976029,-0.8710156,0.9998358,-0.6062146,-0.99949676,0.9999961,0.9998455,0.99999875,0.9999481,2
0.99883014,-0.9997466,0.9958929,0.9997317,0.95841086,0.9343294,-0.81706107,0.9959187,0.9174198,-0.64684534,0.9959102,0.99600613,0.9898737,-0.6458997,0.9985437,-0.45919734,-0.9950818,0.99993557,0.99920654,0.99996704,0.99936754,2
1.0,-1.0,0.9999998,1.0,0.9999114,0.9996044,-0.9963444,0.99999976,0.9994245,-0.98465955,0.9999998,0.9999998,0.99999785,-0.9906615,1.0,-0.8971421,-0.9999999,1.0,1.0,1.0,1.0,2
0.85736835,-0.9039003,0.77913404,0.9215513,0.6030168,0.52791786,-0.3469528,0.79088527,0.4790498,-0.3191466,0.8159189,0.7958138,0.72119844,-0.23182793,0.86576825,-0.10693873,-0.75022393,0.9418423,0.8705477,0.9577434,0.8802326,2
0.97793806,-0.9908444,0.9471159,0.9906676,0.8361869,0.74300927,-0.65112185,0.9517512,0.69558275,-0.56082034,0.9642488,0.9534904,0.924101,-0.54864,0.975647,-0.27426276,-0.9468181,0.9953389,0.9783142,0.99747324,0.98648626,0
0.77239597,-0.85809714,0.7779537,0.91340333,0.5733981,0.5311489,-0.28393894,0.77755344,0.505323,-0.1503565,0.7664175,0.7879228,0.706194,-0.090942465,0.84527683,-0.05845696,-0.6582837,0.93616754,0.890319,0.94577307,0.85628927,2
0.99589735,-0.99872524,0.98509336,0.99856937,0.9199156,0.8659729,-0.75898594,0.9868365,0.83734363,-0.62991565,0.98903126,0.9863334,0.97350395,-0.62181395,0.99472576,-0.38407385,-0.98703647,0.99951017,0.99554884,0.9997629,0.9972875,2
0.9762625,-0.98997843,0.9534273,0.9907372,0.8167676,0.7702767,-0.55887836,0.94950897,0.7579157,-0.46289808,0.95421195,0.9567146,0.9181721,-0.43566534,0.9760925,-0.2817889,-0.9418486,0.9961091,0.98388475,0.9973113,0.9842029,2
0.9629363,-0.97910917,0.9056988,0.9790269,0.76298475,0.66351265,-0.5452424,0.9084438,0.6251259,-0.5251154,0.9358336,0.9153231,0.8677909,-0.48455524,0.952369,-0.22414188,-0.91070944,0.9869975,0.94999576,0.9923958,0.9682203,0
0.9498138,-0.96510583,0.8485238,0.9632459,0.7303599,0.5767851,-0.5414612,0.86436355,0.51127374,-0.57584596,0.91806984,0.85946006,0.82740194,-0.55164826,0.9275869,-0.17908348,-0.87963116,0.97054434,0.89689595,0.984224,0.95045197,2
0.99998206,-0.9999985,0.9998203,0.9999974,0.9939139,0.9854324,-0.9454003,0.9998305,0.98338354,-0.8746784,0.9998576,0.9998679,0.99911463,-0.89197797,0.99997175,-0.6761916,-0.99985987,0.9999997,0.9999853,0.99999994,0.99999297,2
0.9938644,-0.99783707,0.97817194,0.9973965,0.90174973,0.8312014,-0.71042734,0.97885513,0.8023308,-0.6544702,0.9851276,0.9797997,0.96086085,-0.6328035,0.991396,-0.36404163,-0.9801124,0.9988778,0.99164844,0.9994677,0.99548846,0
0.98745227,-0.9952747,0.9681261,0.99550503,0.862849,0.8061037,-0.64394116,0.9699903,0.77543664,-0.5292636,0.9732675,0.97055495,0.9434159,-0.49112356,0.9853749,-0.31967214,-0.9650081,0.99803305,0.98834234,0.9988465,0.9911227,0
0.99999994,-1.0,0.9999977,1.0,0.9996816,0.9983576,-0.9937833,0.9999978,0.99734825,-0.9779504,0.9999988,0.99999774,0.9999851,-0.9823962,0.9999998,-0.8423301,-0.99999917,1.0,0.9999999,1.0,1.0,2
0.9993933,-0.9998315,0.9956603,0.99970317,0.9615704,0.92473316,-0.8573157,0.99519837,0.9037158,-0.81604123,0.99742293,0.99630284,0.9905766,-0.8223804,0.99868673,-0.51304656,-0.9965804,0.9999315,0.998813,0.99997175,0.9995449,2
0.9015626,-0.9441245,0.8565367,0.9549668,0.6687969,0.61625606,-0.40643743,0.851234,0.57715875,-0.30929032,0.86290145,0.87078667,0.80669487,-0.2677713,0.91268766,-0.15431525,-0.8154174,0.97230285,0.9342934,0.97896177,0.9298735,2
0.64854455,-0.6840672,0.5325187,0.7592584,0.42394722,0.32005492,-0.22619468,0.5503036,0.28538418,-0.2597729,0.64864576,0.5575064,0.51763076,-0.18374605,0.6736716,-0.024457017,-0.497364,0.7671226,0.64866143,0.8113984,0.67953044,2
0.9211519,-0.95875645,0.8937626,0.9725222,0.7152122,0.66724783,-0.42611974,0.8992764,0.6468562,-0.25535217,0.8872658,0.8981308,0.84218246,-0.21109152,0.9392406,-0.13679466,-0.85082984,0.98392993,0.95712775,0.98803294,0.9499465,0
0.99326664,-0.9978931,0.9829385,0.9979833,0.90357065,0.86122274,-0.70782363,0.9837506,0.8304153,-0.543278,0.984123,0.9840214,0.96739346,-0.51348317,0.9928699,-0.33073822,-0.9796599,0.9992921,0.9955426,0.99961853,0.996069,2
0.99707294,-0.99883586,0.9853488,0.9983252,0.92165834,0.8613592,-0.7632986,0.98333764,0.8448087,-0.7255642,0.9903352,0.98641914,0.9731772,-0.72871244,0.9945975,-0.40099722,-0.9880812,0.99945164,0.9948486,0.9997293,0.9974853,2
0.3409717,-0.3506205,0.30311278,0.51987004,0.26438674,0.18119964,-0.07047721,0.31096646,0.18736413,-0.12921683,0.4160477,0.3524046,0.30352953,-0.054773893,0.46406013,0.06137655,-0.1872373,0.48465466,0.4491749,0.54271305,0.41511118,0
0.9925558,-0.9971676,0.97747976,0.9967125,0.8824434,0.8336758,-0.6687607,0.97445214,0.8150157,-0.59197515,0.9800855,0.97987574,0.9559066,-0.5868022,0.9907127,-0.34004176,-0.9756748,0.9988749,0.9931602,0.9993384,0.99445367,0
0.9993049,-0.99986947,0.9972793,0.9998311,0.970179,0.9442012,-0.8511492,0.99715936,0.92757016,-0.73791283,0.9976908,0.9973941,0.9932773,-0.7308697,0.9990721,-0.5119241,-0.9970185,0.99996567,0.9994561,0.99998456,0.9996732,2
0.91637236,-0.95040536,0.85824716,0.9584499,0.6868266,0.59716094,-0.43324474,0.85708374,0.5861759,-0.3823514,0.88714826,0.8679836,0.8169645,-0.34415874,0.9197101,-0.16488615,-0.841615,0.97312737,0.93338907,0.981744,0.9389874,3
0.9949781,-0.998312,0.9840973,0.99819505,0.91661453,0.85962075,-0.72290754,0.9840817,0.8283793,-0.62617904,0.987122,0.98339784,0.9715502,-0.5745943,0.99303097,-0.3550261,-0.983493,0.99930125,0.9938357,0.9996434,0.9963613,2
0.94751173,-0.9724676,0.9053091,0.97596735,0.74700665,0.6758695,-0.4876007,0.9089279,0.6366086,-0.36619458,0.9162325,0.9115852,0.86953497,-0.33580923,0.9493444,-0.16975754,-0.88766533,0.9869676,0.95999336,0.9914171,0.9621877,2
0.4355038,-0.43284407,0.33080852,0.56875086,0.29155964,0.19441931,-0.13004771,0.3466534,0.19043624,-0.20044331,0.4746997,0.38058528,0.3528532,-0.14805712,0.497675,0.028097913,-0.27170458,0.52215475,0.4576654,0.5988395,0.48774177,2
0.6254061,-0.67185915,0.5456607,0.7552994,0.4167387,0.32978964,-0.2161136,0.5485792,0.30953258,-0.23789372,0.63908505,0.5810069,0.5142927,-0.1548566,0.67604077,-0.021450529,-0.47812757,0.7746527,0.6893938,0.8148736,0.68608624,2
0.99984264,-0.99996257,0.9981529,0.9999331,0.9783026,0.95005596,-0.90121305,0.9982123,0.9343493,-0.85228163,0.9990378,0.9978974,0.99576277,-0.85257286,0.9995779,-0.52252394,-0.9989097,0.9999833,0.99949414,0.9999946,0.9998424,2
0.98640734,-0.9933038,0.95504767,0.9929177,0.8580092,0.76545024,-0.6802378,0.95907164,0.6954554,-0.59443885,0.9714533,0.95395017,0.9381031,-0.5658946,0.97904694,-0.2652414,-0.9576807,0.9962055,0.9753747,0.9978672,0.9876394,2
0.99659723,-0.9990987,0.99019116,0.9990555,0.9260009,0.8974394,-0.7508953,0.98930794,0.87547064,-0.5995177,0.99098396,0.9911645,0.9791382,-0.587933,0.9961294,-0.41345152,-0.9886246,0.99971867,0.9977731,0.9998564,0.9982046,2
0.7809277,-0.83350545,0.6836788,0.86716455,0.5184126,0.43616024,-0.28787398,0.6917981,0.41071108,-0.28806716,0.74825567,0.71404034,0.6397168,-0.22266397,0.7940705,-0.0843984,-0.654993,0.88916874,0.8029595,0.915899,0.81302243,0
0.9896739,-0.99564624,0.9672394,0.9952887,0.865702,0.79435766,-0.6672159,0.9663576,0.7689285,-0.6314552,0.9778987,0.9694169,0.9440622,-0.601586,0.98577166,-0.32769376,-0.96837044,0.9978216,0.98648995,0.9988499,0.9917125,2
0.91904354,-0.9570778,0.8809014,0.96847004,0.70169127,0.6383905,-0.44804415,0.8862476,0.61042845,-0.33449787,0.8934918,0.88873315,0.82918596,-0.25669077,0.93132836,-0.15636554,-0.8469324,0.9798448,0.9467097,0.98581964,0.94570255,2
0.9996111,-0.9999345,0.99788845,0.9998911,0.9731894,0.94592994,-0.8612352,0.9975904,0.9389602,-0.7819171,0.9982658,0.998129,0.99402165,-0.796244,0.99941945,-0.54183835,-0.99810565,0.99997735,0.9996003,0.9999908,0.99979436,0
0.9279595,-0.961348,0.8933161,0.9727252,0.71365005,0.6601664,-0.42894995,0.88776207,0.66563743,-0.30495414,0.8943082,0.90239525,0.8408347,-0.26932326,0.93847585,-0.16637397,-0.8626115,0.984281,0.9598409,0.9881606,0.95187205,2
0.99839556,-0.99945116,0.9910386,0.9992265,0.94583565,0.89457,-0.80969083,0.9914454,0.85642016,-0.7434606,0.9943402,0.99053866,0.98363006,-0.72399247,0.9966973,-0.43308255,-0.99284464,0.9997472,0.99618316,0.99988943,0.9985081,0
0.53144044,-0.5888055,0.4876288,0.7083086,0.3707228,0.29226616,-0.1438521,0.5032969,0.28024456,-0.15590875,0.5558244,0.52809095,0.44961688,-0.063877895,0.6193738,0.021568619,-0.38163763,0.71348137,0.6342895,0.75846756,0.6061489,2
0.8320207,-0.8841247,0.7505322,0.9104503,0.56194055,0.4874347,-0.34909484,0.7569292,0.47607756,-0.3254872,0.8062026,0.7857374,0.6916525,-0.26244685,0.84712964,-0.120137446,-0.72232753,0.93037045,0.86371523,0.9495684,0.87115496,0
0.9945334,-0.9980077,0.97906196,0.9975723,0.8960937,0.8400027,-0.71897745,0.9788418,0.818771,-0.6376166,0.98397034,0.9811847,0.9625001,-0.61479217,0.9915262,-0.36177552,-0.98177457,0.9990897,0.99244726,0.99950427,0.99552304,2
0.9996458,-0.9999468,0.998615,0.99993885,0.97764516,0.96324956,-0.8663346,0.9986506,0.95347744,-0.683401,0.9983644,0.9986227,0.99586666,-0.69607455,0.99956733,-0.54826045,-0.9982962,0.99999,0.9997862,0.999995,0.9998393,0
0.67777234,-0.76664436,0.6533862,0.8399471,0.46814564,0.4212813,-0.23806183,0.6592147,0.3919753,-0.1860456,0.6894344,0.6904304,0.5972219,-0.12253305,0.7524479,-0.049536828,-0.55160064,0.863681,0.8088229,0.8885059,0.7694425,0
0.999771,-0.9999474,0.99795425,0.9998909,0.9771452,0.9486764,-0.8895176,0.9977803,0.92979026,-0.84128475,0.99869967,0.99798214,0.9951036,-0.8411749,0.99946547,-0.5328484,-0.99849534,0.9999779,0.99944293,0.99999225,0.9998207,2
0.96233577,-0.98134637,0.92321765,0.9831736,0.78023636,0.7029864,-0.5347182,0.92495203,0.6624137,-0.43643355,0.9338109,0.9281068,0.88298684,-0.37416372,0.9607686,-0.20645319,-0.91276664,0.9909589,0.9650784,0.99407804,0.9711159,2
0.90465206,-0.9534035,0.88628066,0.9702052,0.6975249,0.65769225,-0.4357143,0.8841792,0.6414893,-0.29660526,0.891298,0.8972174,0.82820165,-0.24755089,0.9330754,-0.16171761,-0.83618516,0.9815579,0.9602865,0.9865545,0.9502418,2
0.8180665,-0.8704313,0.7340699,0.89943737,0.56189346,0.47306144,-0.31388697,0.7407389,0.44681573,-0.29851925,0.7873112,0.7533416,0.6801513,-0.22275963,0.8304071,-0.07539829,-0.7035813,0.9167902,0.84087497,0.93860084,0.847082,2
0.99999815,-0.9999999,0.9999627,0.99999964,0.9981222,0.9936285,-0.97566324,0.9999614,0.99020785,-0.9318968,0.9999715,0.9999607,0.99983317,-0.94175017,0.9999949,-0.75306404,-0.9999762,1.0,0.99999595,1.0,0.99999905,2
0.9999979,-0.9999999,0.99996734,0.99999964,0.9978835,0.99465865,-0.97561455,0.9999599,0.99188787,-0.91821575,0.99996984,0.9999675,0.99985,-0.93846476,0.99999547,-0.75236654,-0.999975,1.0,0.99999774,1.0,0.99999917,2
0.7715996,-0.8134318,0.6476105,0.8489963,0.5021021,0.40390262,-0.30170062,0.65928745,0.3782579,-0.32982737,0.745617,0.6812763,0.62129235,-0.27963352,0.7767204,-0.07972991,-0.6385167,0.8661177,0.7691982,0.9004086,0.79670006,0
0.9858103,-0.99411744,0.9624036,0.99390167,0.8619943,0.7891289,-0.6664477,0.96396875,0.7402057,-0.5664542,0.9719824,0.9632579,0.94576484,-0.53443295,0.98189753,-0.28475386,-0.9602699,0.9972618,0.98382145,0.99834275,0.98981845,2
0.99977154,-0.9999582,0.9980707,0.9999296,0.97943234,0.9477317,-0.90724856,0.99814314,0.9375374,-0.8400569,0.9989943,0.99837124,0.9955375,-0.85564375,0.99961174,-0.50185424,-0.99878454,0.99998343,0.9996643,0.9999947,0.9998816,2
0.99854773,-0.99972486,0.9958796,0.9997114,0.95638466,0.9327999,-0.8020046,0.9956555,0.92500156,-0.61185116,0.9952115,0.99630094,0.98903996,-0.63750035,0.9986034,-0.4492973,-0.99465704,0.9999392,0.9993282,0.9999667,0.9993798,2
0.9999924,-0.99999946,0.99990916,0.99999887,0.9961728,0.99041945,-0.95961463,0.9999082,0.9860927,-0.8932163,0.99992794,0.99991995,0.9995842,-0.90585434,0.99998546,-0.7071173,-0.9999339,0.9999999,0.99999255,1.0,0.99999696,2
0.8471746,-0.9135444,0.843905,0.94986725,0.64965504,0.61420083,-0.3259949,0.8474243,0.61388254,-0.13569948,0.81911385,0.8484515,0.774473,-0.094590396,0.9006551,-0.08181954,-0.75601166,0.9681699,0.938886,0.9731979,0.91272366,0
0.98806816,-0.99457556,0.9601566,0.99371886,0.86298835,0.77865183,-0.6836685,0.9620302,0.72512543,-0.6270199,0.9746469,0.962375,0.9429924,-0.6070602,0.98206866,-0.32131138,-0.9651161,0.9970251,0.981147,0.9984556,0.99035186,2
0.98330116,-0.9925481,0.9526603,0.9927375,0.84954846,0.7473131,-0.65881187,0.9565816,0.70847046,-0.60553694,0.97040707,0.95450664,0.92879075,-0.5617067,0.9779852,-0.28704363,-0.9558023,0.9958502,0.97593105,0.997805,0.9875195,2
