age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
97.3, Without-pay,-134957.0, Preschool,17.5, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,-9999.900000000001,4791.6,108.8, Iran, <=50K
87.209161584423, Self-emp-not-inc,199989.6925890814, 7th-8th,10.413723332219794, Never-married, Craft-repair, Husband, Other, Female,-354.6783613470916,86.13429351748756,16.11699975572449, Honduras, <=50K
9.7, Never-worked,1631947.0, Assoc-voc,-0.5, Widowed, Transport-moving, Unmarried, Black, Male,14710.502290893963,4791.6,59.281633902609826, India, <=50K
25.627099035394412, State-gov,13465.626430250966, 10th,9.20324888531357, Married-civ-spouse, ?, Husband, White, Female,-261.30433584345633,35.633046921295644,38.237332539142564, Jamaica, <=50K
97.3, Without-pay,-134957.0, HS-grad,17.5, Divorced, Adm-clerical, Wife, Black, Female,109998.9,-435.6,108.8, Hong, <=50K
97.3, Self-emp-inc,1631947.0, 12th,17.5, Widowed, Tech-support, Not-in-family, White, Male,109998.9,-435.6,108.8, Trinadad&Tobago, <=50K
9.7, Self-emp-not-inc,-134957.0, Assoc-acdm,17.5, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,109998.9,4791.6,108.8, Iran, >50K
97.3, Self-emp-not-inc,1631947.0, Preschool,17.5, Never-married, ?, Not-in-family, Amer-Indian-Eskimo, Male,10953.176955079496,4791.6,-8.8, Puerto-Rico, <=50K
24.94226179573314, ?,116079.27611935063, 11th,14.080208294718311, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,363.81619122217523,74.78058014550597,35.66667384442721, Ireland, >50K
97.3, Never-worked,1631947.0, Preschool,-0.5, Never-married, Other-service, Not-in-family, Black, Male,109998.9,4791.6,108.8, France, >50K
27.356129175970686, Never-worked,159930.6980339395, 10th,10.257423946410103, Married-spouse-absent, Other-service, Not-in-family, White, Male,257.9301295524991,63.51443833226756,40.3596336075317, South, >50K
29.73921187885969, Local-gov,212017.17072068743, 5th-6th,6.463912768980633, Never-married, Other-service, Wife, Asian-Pac-Islander, Female,184.20806365483224,32.530069503642366,38.13898365488846, Japan, >50K
56.06164594888516, Never-worked,83592.15832657646, Some-college,11.479286037213438, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,169.22528360484569,51.008616792569384,49.945135441225105, ?, >50K
42.13072341072287, Local-gov,171713.84202394978, Some-college,3.6943505514972053, Separated, Protective-serv, Husband, Black, Female,319.1864861010408,32.46290406842933,68.386645472108, Cuba, >50K
45.528649382594764, Local-gov,147854.80829195149, Some-college,1.418288235052115, Never-married, Farming-fishing, Own-child, Black, Male,3278.7761048590655,15.70706448220875,41.97060393926219, Portugal, <=50K
97.3, Self-emp-inc,-134957.0, Prof-school,17.5, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Male,59238.83867974532,4791.6,-8.8, Portugal, >50K
54.39191098551285, Federal-gov,-54999.96421481966, Doctorate,17.093453818867935, Never-married, Other-service, Wife, Asian-Pac-Islander, Female,4116.54918666233,-1.2963250279757688,84.55801007738827, Portugal, >50K
51.98444078015176, Without-pay,-32582.883320867724, 11th,7.468647036182233, Widowed, Adm-clerical, Other-relative, White, Female,1539.0204283201458,-4.832057080943343,1.6692304796536774, United-States, <=50K
78.67931682001291, State-gov,29681.811152788374, 7th-8th,14.563407230973358, Married-civ-spouse, Protective-serv, Not-in-family, Black, Female,-494.41542468084936,34.84668888649811,12.527832225944515, Germany, >50K
97.3, State-gov,1631947.0, Prof-school,-0.5, Married-AF-spouse, Protective-serv, Not-in-family, Other, Female,109998.9,-391.35486167835876,108.8, Columbia, >50K
97.3, Federal-gov,1572428.219521226, 12th,17.5, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,-9999.900000000001,4791.6,63.38118150184019, South, <=50K
97.3, Self-emp-not-inc,1631947.0, Prof-school,17.5, Never-married, Priv-house-serv, Not-in-family, White, Male,109998.9,3426.840600010055,108.8, Scotland, <=50K
97.3, Local-gov,-134957.0, 7th-8th,-0.5, Married-civ-spouse, ?, Wife, Black, Male,109998.9,4791.6,108.8, South, <=50K
22.106243248023798, Self-emp-not-inc,151394.54790882423, Some-college,9.48489748209723, Married-spouse-absent, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,203.6870545177245,-18.7403121462564,13.51789293792633, Portugal, <=50K
97.3, ?,1631947.0, Doctorate,2.645703518944863, Separated, Priv-house-serv, Unmarried, Other, Male,-9999.900000000001,4791.6,-8.8, Yugoslavia, <=50K
97.3, Private,-134957.0, 9th,-0.5, Widowed, Armed-Forces, Wife, White, Female,109998.9,4791.6,108.8, El-Salvador, >50K
97.3, ?,-134957.0, Bachelors,-0.5, Divorced, Priv-house-serv, Own-child, Asian-Pac-Islander, Male,-9999.900000000001,-435.6,108.8, Iran, <=50K
97.3, Federal-gov,1631947.0, 1st-4th,17.5, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,109998.9,-435.6,108.8, Columbia, >50K
89.69169019486128, Self-emp-inc,212014.28190524326, Masters,1.7157897487092164, Married-civ-spouse, Priv-house-serv, Other-relative, White, Female,-261.16486670801555,4791.6,41.930692538007165, Japan, >50K
9.7, Self-emp-inc,-134957.0, HS-grad,17.5, Divorced, Exec-managerial, Wife, Asian-Pac-Islander, Male,-9999.900000000001,4791.6,108.8, Mexico, >50K
97.3, Local-gov,1631947.0, 11th,-0.5, Married-AF-spouse, Craft-repair, Not-in-family, Black, Male,109998.9,4791.6,108.8, Taiwan, <=50K
97.3, Self-emp-not-inc,-134957.0, 9th,-0.5, Separated, Exec-managerial, Wife, Asian-Pac-Islander, Female,109998.9,4791.6,8.144374725779535, Ireland, >50K
97.3, Private,-134957.0, Assoc-voc,-0.5, Married-civ-spouse, ?, Not-in-family, White, Male,109998.9,4791.6,108.8, Ecuador, >50K
26.979033444101525, Self-emp-not-inc,28666.781840830285, Assoc-acdm,7.844994048341062, Separated, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,11.56855195239882,8.661233806184967,39.73717120861117, ?, >50K
97.3, Never-worked,-134957.0, HS-grad,-0.5, Separated, Craft-repair, Not-in-family, Black, Male,109998.9,4791.6,108.8, El-Salvador, >50K
97.3, ?,-134957.0, Assoc-acdm,17.5, Widowed, Craft-repair, Husband, White, Female,109998.9,4791.6,-8.8, Japan, <=50K
97.3, State-gov,-134957.0, Prof-school,17.5, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,109998.9,-435.6,-8.8, Jamaica, <=50K
97.3, State-gov,1631947.0, 10th,17.5, Divorced, Handlers-cleaners, Unmarried, White, Male,-9999.900000000001,4791.6,108.8, Laos, <=50K
97.3, ?,1631947.0, Bachelors,17.5, Divorced, ?, Husband, White, Male,109998.9,4791.6,-8.8, Ecuador, >50K
97.3, Private,-134957.0, 11th,17.5, Married-AF-spouse, Craft-repair, Own-child, Other, Female,-9999.900000000001,4791.6,-8.8, South, <=50K
97.3, ?,1631947.0, HS-grad,17.5, Married-spouse-absent, Protective-serv, Husband, Amer-Indian-Eskimo, Female,109998.9,4791.6,108.8, Ecuador, <=50K
97.3, Self-emp-inc,1631947.0, 7th-8th,17.5, Married-civ-spouse, Priv-house-serv, Not-in-family, Black, Female,109998.9,-435.6,108.8, France, >50K
97.3, Self-emp-not-inc,1631947.0, Prof-school,17.5, Married-civ-spouse, Tech-support, Own-child, Amer-Indian-Eskimo, Male,109998.9,4791.6,108.8, Jamaica, >50K
47.96204408026349, Local-gov,10095.168297468277, Some-college,13.325265965288887, Married-AF-spouse, Armed-Forces, Other-relative, Amer-Indian-Eskimo, Female,14.943315104600288,36.36995676168967,39.74113348578591, Laos, >50K
97.3, ?,1631947.0, 9th,-0.5, Married-AF-spouse, Tech-support, Other-relative, Black, Female,109998.9,4791.6,108.8, Italy, <=50K
97.3, Federal-gov,-40257.74131088934, Some-college,17.5, Divorced, Handlers-cleaners, Husband, Black, Male,-9596.823914332574,4791.6,9.242173262414692, Nicaragua, <=50K
38.590385593287664, Federal-gov,157215.35813912304, Doctorate,16.458462666742214, Widowed, ?, Not-in-family, Other, Female,1128.625415484023,-21.96265178349718,47.91159339758788, Holand-Netherlands, >50K
97.3, Federal-gov,1631947.0, HS-grad,-0.5, Widowed, Exec-managerial, Own-child, Asian-Pac-Islander, Male,109998.9,4791.6,108.8, Ireland, >50K
79.91425116130814, Without-pay,1631947.0, Some-college,17.5, Married-spouse-absent, ?, Other-relative, White, Male,-9999.900000000001,4791.6,108.8, Iran, <=50K
97.3, Self-emp-not-inc,-134957.0, Some-college,17.5, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,109998.9,4791.6,-8.8, ?, <=50K
89.56885721163772, ?,34528.797824863344, Assoc-acdm,12.73969240150382, Separated, Protective-serv, Other-relative, Amer-Indian-Eskimo, Female,-366.528582323195,1.2066726907784613,23.48811409463277, Honduras, >50K
35.941751867431506, State-gov,3275.3368454644806, 12th,11.494508141421933, Married-AF-spouse, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,-164.77733701432135,3.0762583283483025,86.15083813555222, Dominican-Republic, >50K
28.909021432418292, Private,213980.93203606634, 5th-6th,9.084145496633727, Never-married, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,405.3302271771049,46.80903789783859,38.81735381612991, China, <=50K
9.7, Self-emp-inc,-134957.0, Bachelors,-0.5, Divorced, Handlers-cleaners, Other-relative, Black, Female,109998.9,4791.6,108.8, Puerto-Rico, <=50K
97.3, Without-pay,-76391.67489006394, 1st-4th,2.4249073694931234, Divorced, Tech-support, Wife, Other, Female,868.9902708459799,3124.4840832717127,108.8, United-States, <=50K
97.3, Never-worked,1631947.0, 1st-4th,17.5, Widowed, Priv-house-serv, Other-relative, Asian-Pac-Islander, Male,-9999.900000000001,4791.6,-8.8, Greece, <=50K
97.3, Self-emp-inc,1631947.0, Some-college,12.16804289415003, Widowed, Adm-clerical, Husband, Black, Male,109998.9,3097.4581342758875,108.8, Haiti, <=50K
97.3, Federal-gov,-134957.0, Some-college,17.5, Separated, Protective-serv, Other-relative, Black, Female,109998.9,-435.6,108.8, Yugoslavia, >50K
47.23993093519198, ?,205169.1844969662, HS-grad,8.488578529327166, Married-AF-spouse, Sales, Husband, White, Male,245.80889114219372,26.40477582546231,39.280435661840286, Greece, <=50K
81.39136858018378, Self-emp-not-inc,207578.44237964245, Some-college,17.5, Divorced, Sales, Unmarried, Other, Male,1193.459969339852,26.941829425886112,-5.651142333068215, Cambodia, >50K
56.03345534014325, State-gov,206682.30573585926, 9th,12.441028168822987, Married-spouse-absent, Transport-moving, Husband, Other, Male,10796.684313863254,29.290645195957964,36.043435453261196, Italy, >50K
51.73897621703945, Without-pay,222470.90632120703, Some-college,12.5337192363749, Never-married, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Male,-230.48645410567497,100.6652641100194,38.69622302237666, China, <=50K
37.78220822004198, Self-emp-not-inc,243269.20684614094, 7th-8th,10.290974001047728, Separated, Tech-support, Unmarried, Asian-Pac-Islander, Female,703.8517523483038,-3.3193063427156204,36.756542481231364, Ireland, >50K
49.25568229755474, Federal-gov,333511.34689809766, Bachelors,10.338748986541862, Married-AF-spouse, Priv-house-serv, Not-in-family, Other, Female,454.1320640477293,2507.7218962066795,44.57321318586613, Poland, >50K
9.7, ?,-134957.0, Assoc-acdm,-0.5, Married-civ-spouse, Transport-moving, Unmarried, White, Female,109998.9,4791.6,108.8, Honduras, <=50K
97.3, State-gov,1631947.0, Preschool,-0.5, Married-spouse-absent, Exec-managerial, Unmarried, Other, Male,58351.668409454425,4791.6,108.8, Columbia, >50K
42.852708916647565, Local-gov,155334.54434002194, 5th-6th,8.549254797047663, Married-spouse-absent, Craft-repair, Husband, Other, Female,-9.356972165911884,0.8978230316967313,40.83773360027673, Taiwan, <=50K
9.7, Without-pay,-134957.0, 11th,-0.5, Divorced, Farming-fishing, Wife, Asian-Pac-Islander, Male,109998.9,4791.6,108.8, Puerto-Rico, <=50K
97.3, Federal-gov,-134957.0, 7th-8th,17.5, Widowed, Prof-specialty, Unmarried, Black, Female,109998.9,4791.6,108.8, South, <=50K
97.3, Self-emp-not-inc,-134957.0, Doctorate,17.5, Separated, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,109998.9,4791.6,108.8, India, >50K
9.7, Self-emp-not-inc,-134957.0, Bachelors,-0.5, Married-AF-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,109998.9,4791.6,108.8, Trinadad&Tobago, >50K
9.7, ?,-134957.0, 9th,17.5, Married-AF-spouse, Transport-moving, Other-relative, Black, Female,44156.18068920163,4791.6,108.8, Portugal, >50K
97.3, Private,-134957.0, Doctorate,17.5, Married-spouse-absent, Craft-repair, Own-child, Other, Female,109998.9,4791.6,108.8, Greece, >50K
97.3, Self-emp-inc,-134957.0, 10th,-0.5, Separated, Sales, Not-in-family, Asian-Pac-Islander, Male,109998.9,4791.6,108.8, Iran, >50K
9.7, State-gov,-134957.0, 12th,17.5, Divorced, Tech-support, Not-in-family, Other, Male,22400.10912774087,4791.6,108.8, Taiwan, >50K
97.3, ?,-134957.0, Masters,-0.5, Separated, Priv-house-serv, Own-child, Asian-Pac-Islander, Female,109998.9,4791.6,-8.8, Philippines, >50K
97.3, Never-worked,1631947.0, Assoc-acdm,17.5, Married-spouse-absent, Transport-moving, Own-child, White, Male,109998.9,-435.6,108.8, Portugal, <=50K
97.3, Private,-134957.0, Assoc-acdm,-0.5, Never-married, Sales, Husband, Black, Male,109998.9,4791.6,108.8, Mexico, >50K
97.3, ?,-123967.4614840307, Masters,17.5, Married-AF-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,109998.9,4791.6,-8.8, Italy, >50K
97.3, ?,1631947.0, Bachelors,17.5, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Female,109998.9,-81.86548825404783,108.8, England, >50K
97.3, Self-emp-not-inc,1631947.0, Bachelors,17.5, Divorced, Other-service, Other-relative, Other, Male,-9999.900000000001,4791.6,-8.8, Greece, >50K
97.3, ?,1631947.0, Doctorate,17.5, Divorced, Tech-support, Wife, Asian-Pac-Islander, Male,109998.9,-435.6,108.8, Cambodia, >50K
9.7, Self-emp-not-inc,1631947.0, Some-college,-0.5, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,109998.9,4791.6,108.8, Greece, >50K
97.3, ?,151110.86195796268, 9th,17.5, Married-spouse-absent, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,109998.9,4791.6,108.8, Puerto-Rico, >50K
21.79721967495757, Local-gov,331724.27767256054, Some-college,5.301963678741575, Married-AF-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,389.1469565974853,15.306514420444813,41.97504672506636, Mexico, <=50K
23.573396766574255, Local-gov,186580.36994510106, Some-college,9.360322454802638, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,518.849569260097,35.115020342708746,43.6999292202284, Italy, >50K
97.3, State-gov,-134957.0, 1st-4th,17.5, Married-AF-spouse, Craft-repair, Own-child, Other, Female,109998.9,4791.6,108.8, Holand-Netherlands, <=50K
97.3, Self-emp-not-inc,-134957.0, HS-grad,-0.5, Married-AF-spouse, Protective-serv, Own-child, Asian-Pac-Islander, Female,109998.9,223.6277588519808,108.8, Laos, <=50K
97.3, State-gov,-134957.0, Bachelors,17.5, Married-AF-spouse, Other-service, Husband, Asian-Pac-Islander, Female,109998.9,4791.6,108.8, Jamaica, <=50K
97.3, Local-gov,1631947.0, Assoc-acdm,17.5, Separated, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,109998.9,599.451197857216,108.8, France, <=50K
97.3, State-gov,-134957.0, HS-grad,17.5, Divorced, Protective-serv, Own-child, Asian-Pac-Islander, Female,17871.899456993866,4313.391133759788,-8.8, Columbia, <=50K
52.72501012156089, Self-emp-not-inc,32091.402321423375, 12th,7.052577997869612, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,98.5063715859003,91.92801900637474,64.29552709768988, Poland, >50K
60.72713967145278, ?,106021.92869840964, Preschool,8.557856457681757, Married-spouse-absent, Tech-support, Own-child, Amer-Indian-Eskimo, Female,558.0983619823145,45.95685669502373,39.16076274824328, Trinadad&Tobago, >50K
25.134852106836036, Private,194730.16403316858, Assoc-acdm,12.966557486085428, Married-AF-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,167.048454197845,42.05183048510379,40.27818994245784, France, >50K
9.7, ?,1631947.0, Some-college,-0.5, Married-civ-spouse, Sales, Own-child, White, Male,27304.071564236117,4791.6,108.8, Vietnam, >50K
97.3, Private,-134957.0, Prof-school,17.5, Widowed, Other-service, Husband, White, Female,-9999.900000000001,4791.6,108.8, Thailand, <=50K
97.3, Without-pay,-134957.0, 1st-4th,-0.5, Divorced, Exec-managerial, Husband, Other, Female,109998.9,1741.3982472222042,108.8, France, >50K
63.9230469031344, Never-worked,265669.2760483746, 7th-8th,10.905879730869277, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,377.3667144875826,20.631025965861085,40.24337810909868, Japan, <=50K
97.3, Without-pay,-134957.0, 12th,-0.5, Married-AF-spouse, Armed-Forces, Unmarried, Other, Male,-9999.900000000001,4791.6,108.8, Peru, <=50K
60.48826970760362, Federal-gov,252199.06440393842, Assoc-acdm,1.733676392616486, Married-AF-spouse, Prof-specialty, Unmarried, White, Female,999.6110773693706,11.53306954048847,44.93630743334515, Trinadad&Tobago, >50K
46.38279785931856, Without-pay,56471.491293511994, 10th,7.092172867743632, Never-married, Armed-Forces, Own-child, Amer-Indian-Eskimo, Female,1224.4470562381389,3000.7959080496394,108.8, Japan, <=50K
97.3, Local-gov,27413.347081778396, Some-college,17.5, Widowed, Prof-specialty, Husband, Asian-Pac-Islander, Female,15102.325686744747,4791.6,-8.8, Puerto-Rico, <=50K
26.619580258348925, Local-gov,192948.68816452535, 11th,13.152495741099383, Divorced, Armed-Forces, Husband, Amer-Indian-Eskimo, Female,788.6842075828262,10.02287806054268,38.57773770132325, Cambodia, >50K
97.3, State-gov,486204.40236007766, Assoc-acdm,-0.5, Separated, Machine-op-inspct, Unmarried, Other, Female,-9999.900000000001,-435.6,108.8, Germany, >50K
57.084271494375216, Never-worked,200066.6832551856, 11th,7.451801183422111, Divorced, Priv-house-serv, Own-child, Other, Male,-46.245695305356776,31.6506779287745,37.4567697666443, Holand-Netherlands, >50K
9.7, Local-gov,-134957.0, 7th-8th,-0.5, Separated, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,10604.379442193866,4791.6,108.8, Haiti, >50K
64.08279245657089, Private,174696.42838224865, Assoc-acdm,14.78138597854786, Separated, ?, Own-child, White, Male,37284.091085820844,-60.58403270047812,62.43096814811355, Canada, >50K
27.18141992635616, Without-pay,132815.19522564524, 5th-6th,10.783872486006308, Married-spouse-absent, Armed-Forces, Not-in-family, Asian-Pac-Islander, Male,-139.53760142342549,28.280713475215002,62.63979097039303, Outlying-US(Guam-USVI-etc), >50K
97.3, Never-worked,-134957.0, Some-college,17.5, Married-AF-spouse, ?, Other-relative, White, Male,109998.9,-435.6,-8.8, Dominican-Republic, <=50K
27.16758564172055, Self-emp-not-inc,263857.36002148624, 9th,8.141047723885347, Married-civ-spouse, Exec-managerial, Husband, Black, Female,282.9686181534187,41.55832213894603,40.487994004293114, Germany, >50K
97.3, Never-worked,1631947.0, Doctorate,-0.5, Married-civ-spouse, ?, Unmarried, White, Male,109998.9,3563.585206517532,108.8, India, >50K
97.3, Without-pay,-134957.0, 7th-8th,17.5, Never-married, Sales, Not-in-family, Other, Female,109998.9,4791.6,108.8, Greece, >50K
97.3, Without-pay,-134957.0, 9th,17.5, Divorced, ?, Not-in-family, Asian-Pac-Islander, Female,-9999.900000000001,4791.6,16.997298945099114, Mexico, >50K
97.3, Never-worked,-134957.0, 12th,17.5, Married-AF-spouse, Farming-fishing, Wife, Asian-Pac-Islander, Female,109998.9,-435.6,-8.8, China, >50K
97.3, Private,-134957.0, Some-college,17.5, Married-spouse-absent, ?, Own-child, Asian-Pac-Islander, Male,109998.9,-435.6,108.8, India, >50K
97.3, Self-emp-not-inc,-134957.0, Bachelors,-0.5, Married-AF-spouse, ?, Husband, Asian-Pac-Islander, Male,16921.904587444642,-435.6,108.8, Cambodia, <=50K
97.3, State-gov,1631947.0, Assoc-voc,17.5, Widowed, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,109998.9,-435.6,108.8, Peru, <=50K
9.7, Self-emp-inc,1631947.0, Bachelors,17.5, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,109998.9,4791.6,108.8, Thailand, <=50K
97.3, Local-gov,1631947.0, 1st-4th,-0.5, Married-civ-spouse, Prof-specialty, Other-relative, Other, Female,109998.9,4791.6,108.8, England, >50K
9.7, Federal-gov,-134957.0, 7th-8th,-0.5, Married-AF-spouse, Protective-serv, Other-relative, Amer-Indian-Eskimo, Female,-1382.8134676459456,4791.6,108.8, Trinadad&Tobago, <=50K
24.116071067083503, Self-emp-inc,95273.55533886798, 1st-4th,15.502754889006127, Married-civ-spouse, Tech-support, Wife, Asian-Pac-Islander, Female,4305.791364798149,-4.0222145892126235,28.328263920234924, Ecuador, >50K
27.906898939444183, Self-emp-inc,541128.8669384363, Some-college,11.11807330796681, Married-AF-spouse, Exec-managerial, Own-child, Black, Male,676.9291767655131,1626.7193292391842,36.50630790593824, India, <=50K
97.3, Federal-gov,-134957.0, HS-grad,17.5, Married-spouse-absent, Priv-house-serv, Wife, Amer-Indian-Eskimo, Female,109998.9,4791.6,-8.8, United-States, <=50K
97.3, Federal-gov,-134957.0, Assoc-voc,-0.5, Married-AF-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,109998.9,3255.1431713220745,108.8, Philippines, <=50K
46.77956410580809, Never-worked,1631947.0, Masters,-0.5, Widowed, Tech-support, Other-relative, Amer-Indian-Eskimo, Male,27506.043919805863,4791.6,108.8, Portugal, <=50K
97.3, Without-pay,1631947.0, Assoc-voc,-0.5, Married-spouse-absent, Protective-serv, Own-child, Asian-Pac-Islander, Female,109998.9,1152.7778572528143,108.8, Haiti, <=50K
97.3, Without-pay,-111405.56601866113, HS-grad,-0.5, Widowed, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Male,109998.9,3935.917052920635,108.8, China, <=50K
25.877364373541816, State-gov,65486.13569781123, 1st-4th,8.199401228396834, Separated, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,511.59233061817986,56.22289263872342,73.52553085862942, Outlying-US(Guam-USVI-etc), >50K
97.3, Local-gov,-134957.0, 9th,17.5, Married-AF-spouse, Exec-managerial, Not-in-family, White, Male,-9999.900000000001,4791.6,108.8, Poland, >50K
24.969455485690858, Private,45295.95064592498, Masters,15.276720000494784, Married-spouse-absent, Farming-fishing, Other-relative, Amer-Indian-Eskimo, Female,407.67324996268974,18.59994863157108,108.8, Puerto-Rico, <=50K
21.886144985756513, Private,210628.11146041326, Doctorate,9.16307095347717, Widowed, Adm-clerical, Own-child, Black, Female,62.053389889435834,28.3035983562821,39.18126113936236, Iran, <=50K
26.421730363842826, Without-pay,-28127.29741230252, Some-college,13.629184176749595, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,788.8465148417241,8.998754076469936,38.129301744319385, Germany, <=50K
97.3, Private,1631947.0, 11th,-0.5, Married-spouse-absent, Sales, Husband, Amer-Indian-Eskimo, Female,109998.9,1278.8214491826584,108.8, Taiwan, <=50K
22.784187534165845, State-gov,133956.80799180284, 5th-6th,8.534133593972744, Separated, Craft-repair, Wife, Black, Female,1130.073820620952,30.037444833631767,9.807512053123954, Thailand, >50K
68.27368262367081, ?,248405.69041702442, Masters,1.0421045377643736, Separated, Prof-specialty, Own-child, Black, Female,321.0538995399736,13.7663937564743,40.31806793653664, Cambodia, >50K
48.7197925568756, Never-worked,38157.12140918235, Prof-school,7.554510349974372, Married-civ-spouse, Tech-support, Own-child, White, Female,2524.6774472424277,63.40507672965941,38.76116102078077, Holand-Netherlands, >50K
50.809536739977155, Never-worked,113100.9715193841, 1st-4th,12.11028971469584, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Male,292.7756530096317,33.20667117130294,17.082311920751955, Italy, >50K
97.3, State-gov,-134957.0, Prof-school,17.5, Divorced, Priv-house-serv, Other-relative, Black, Female,-9999.900000000001,4791.6,108.8, Poland, >50K
9.7, Local-gov,-134957.0, Assoc-voc,17.5, Married-spouse-absent, ?, Own-child, White, Female,-9999.900000000001,4791.6,108.8, Thailand, >50K
19.31763635409625, Without-pay,216477.37043669797, 11th,2.5454220211570275, Married-civ-spouse, Other-service, Husband, Black, Male,350.31426697597294,40.86917773468127,40.30223150311579, Germany, <=50K
97.3, Without-pay,1631947.0, 7th-8th,-0.5, Never-married, ?, Other-relative, Other, Female,-9999.900000000001,4791.6,108.8, Taiwan, >50K
97.3, Without-pay,1631947.0, 10th,-0.5, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,-3983.1319074266376,4791.6,-8.8, Laos, >50K
25.540399262492866, Self-emp-not-inc,114448.27458629827, Assoc-voc,14.601415349787551, Separated, Exec-managerial, Not-in-family, White, Male,320.5832316927351,6.870069218261577,47.01992548043815, Columbia, >50K
36.31296395315326, Without-pay,195821.02942889053, HS-grad,15.014965343531355, Married-AF-spouse, Armed-Forces, Other-relative, Amer-Indian-Eskimo, Male,840.130910443771,6.878155308241574,51.77911686617521, United-States, >50K
9.7, Private,-134957.0, Bachelors,17.5, Never-married, Machine-op-inspct, Wife, Other, Female,109998.9,4791.6,108.8, Guatemala, >50K
97.3, Without-pay,-134957.0, 1st-4th,-0.5, Married-AF-spouse, Exec-managerial, Own-child, White, Male,108663.17208812607,4791.6,108.8, Peru, <=50K
78.36075146417394, ?,92748.71467266147, Assoc-acdm,17.472452208617682, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,-2523.433961331477,4791.6,5.826639436827499, Scotland, >50K
97.3, Self-emp-inc,-134957.0, Assoc-voc,17.5, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,-9999.900000000001,4791.6,-8.8, Vietnam, >50K
97.3, ?,1044436.0680684638, 5th-6th,17.5, Never-married, Craft-repair, Not-in-family, Other, Female,109998.9,-435.6,108.8, Scotland, >50K
63.40853290389041, Never-worked,177104.65529964093, Assoc-acdm,11.500991442754291, Married-AF-spouse, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Male,-56.96106305725493,30.69986001167308,39.03886122585563, France, >50K
97.3, State-gov,1631947.0, 10th,-0.5, Divorced, ?, Wife, Other, Female,-9999.900000000001,-435.6,108.8, Haiti, <=50K
97.3, Self-emp-not-inc,453383.2196195338, Assoc-acdm,17.5, Widowed, Tech-support, Other-relative, Asian-Pac-Islander, Female,109998.9,-435.6,108.8, Portugal, <=50K
97.3, Self-emp-not-inc,-134957.0, Masters,17.5, Never-married, Sales, Unmarried, Black, Male,109998.9,-435.6,-8.8, Outlying-US(Guam-USVI-etc), >50K
86.07459218760792, Private,385560.73295197106, 5th-6th,17.5, Married-spouse-absent, Craft-repair, Wife, White, Female,46182.907448685226,-117.17510960053234,108.8, Iran, <=50K
59.27237113454383, Never-worked,104617.37434720442, Masters,3.86204674801818, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,697.3975922183057,18.892971540177157,38.23152607948341, Scotland, >50K
97.3, Self-emp-not-inc,-134957.0, HS-grad,17.5, Married-AF-spouse, Craft-repair, Husband, Other, Female,109998.9,-435.6,-8.8, Thailand, <=50K
26.82326190361188, Federal-gov,111607.8911340005, 10th,8.869950544969697, Divorced, Craft-repair, Not-in-family, Other, Female,688.5704212335444,18.86151176597143,37.62500451459438, Portugal, >50K
